"","Tick_2000-12-11_To_2002-08-07","Membership_2000-12-11_To_2002-08-07"
"620","2BH.BE",17
"621","BEI.HA",17
"622","VHY.BE",17
"623","OHCB.BE",17
"624","BY6.SG",17
"625","5BM.HM",17
"626","GTR.DU",17
"627","DGR.DU",17
"628","D4R.MU",17
"629","NWD.MU",17
"630","OBH.MU",17
"631","OEWA.DU",17
"632","MCH.BE",17
"633","A4E1.BE",17
"634","HP3.DE",17
"635","DRM.MU",17
"636","LO3.DU",17
"637","DEU.BE",17
"638","HOT.BE",17
"639","MCL.BE",17
"640","RDF1.BE",17
"641","TTB.BE",17
"642","CB1A.DU",17
"643","EYI.BE",17
"644","INR.SG",17
"645","4QX.BE",17
"646","BOY.HM",17
"647","PUM.MU",17
"648","NVK.MU",17
"649","NVPE.BE",17
"650","MAN.SG",17
"651","FEH1.BE",17
"652","LT3.BE",17
"653","LHA.HM",17
"654","UP7.HA",17
"655","FJZ.BE",17
"656","RAA.HA",17
"657","TCID.MU",17
"658","AXA.DU",17
"659","NVAL.SG",17
"660","HVX.SG",17
"661","VAT.SG",17
"662","CY2.MU",17
"663","7SN.SG",17
"664","BP1.MU",17
"665","DB1.BE",17
"666","B9M.BE",17
"667","FSE.DU",17
"668","PQ6.MU",17
"669","EAI.BE",17
"670","HGUA.SG",17
"671","TPA1.MU",17
"672","VFP.MU",17
"673","WMC.BE",17
"674","MOB.MU",17
"675","JBL.BE",17
"676","AMX3.BE",17
"677","EIX.MU",17
"678","GAN.DU",17
"679","KIR.MU",17
"680","ODF.BE",17
"681","GGS.BE",17
"682","BI2.BE",17
"683","PCL.BE",17
"684","GIH.BE",17
"685","AWT.SG",17
"686","RAG.SG",17
"687","SMPA.BE",17
"688","3VA1.BE",17
"689","E2Z.SG",17
"690","NWX.DU",17
"691","UCM.DU",17
"692","AOX.DU",17
"693","SK3.BE",17
"694","ARO.BE",17
"695","SNW2.MU",17
"696","BLH.BE",17
"697","WUW.DE",17
"698","FIE.BE",17
"699","ETRA.DU",17
"700","GZ5.MU",17
"701","DEQ.HM",17
"702","GTR.MU",17
"703","E9P1.MU",17
"704","ICHA.BE",17
"705","L3XA.SG",17
"706","LTR.SG",17
"707","BSP.DU",17
"708","TE8N.BE",17
