"","Tick_2000-08-02_To_2002-01-22","Membership_2000-08-02_To_2002-01-22"
"205","BLIL.BO",5
"206","SHILPAMED.BO",5
"207","SRTRANSFIN.NS",5
"208","STINDIA.BO",5
"209","HINDZINC.BO",5
"210","ASAHISONG.BO",5
"211","ITHL.BO",5
"212","SPIC.NS",5
"213","INDIANCARD.BO",5
"214","VOITHPAPR.BO",5
"215","DABUR.NS",5
"216","INDOSOLAR.NS",5
"217","AMBUJACEM.NS",6
"218","HCLTECH.NS",6
"219","HDFCBANK.NS",6
"220","HEROMOTOCO.NS",6
"221","INDUSINDBK.NS",6
"222","KOTAKBANK.NS",6
"223","TCS.NS",6
"224","TECHM.NS",6
"225","YESBANK.NS",6
"226","^NSEI",6
"227","AVTNPL.BO",6
"228","DBREALTY.NS",6
"229","WATERBASE.BO",6
"230","TERAI.BO",6
"231","SSWL.NS",6
"232","LICHSGFIN.BO",6
"233","CAMLINFIN.BO",6
"234","GAYAPROJ.NS",6
"235","BROOKS.NS",6
"236","RELCAPITAL.NS",6
"237","KPRMILL.BO",6
"238","AMBUJACEM.BO",6
"239","AMBIKCO.BO",6
"240","NIFTYBEES.BO",6
"241","EMKAY.NS",7
"242","SPCAPIT.BO",7
"243","GREAVESCOT.BO",7
"244","IDEA.BO",7
"245","VISESHINFO.NS",7
"246","HDIL.BO",7
"247","GREAVESCOT.NS",7
"248","WIMPLAST.BO",7
"249","CONTROLPR.BO",7
"250","SUZLON.NS",7
"251","JETAIRWAYS.BO",7
"252","SUVEN.BO",7
"253","TOHELPH.BO",7
"254","AADHAARVEN.BO",7
"255","STAR.BO",7
"256","AARTIIND.NS",7
"257","ARIES.NS",7
"258","EMKAY.BO",7
"259","HDIL.NS",7
"260","EXCELINDUS.BO",7
"261","EVEREADY.BO",7
"262","ECLERX.NS",7
"263","BAJAJELEC.NS",7
"264","DHAMPURE.BO",8
"265","INDOTECH.NS",8
"266","STARPAPER.BO",8
"267","ABCBEARS.BO",8
"268","BANSWRAS.BO",8
"269","HIRECT.BO",8
"270","REPCOHOME.NS",8
"271","SADBHAV.NS",8
"272","DPSCLTD.NS",8
"273","MOREPENLAB.BO",8
"274","SYNCOM.NS",8
"275","GPPL.BO",8
"276","HOVS.NS",8
"277","VIKRAMTH.BO",8
"278","SAMKRG.BO",8
"279","COSMOFILMS.BO",8
"280","INDXTRA.BO",8
"281","A2ZINFRA.BO",8
"282","GSS.NS",8
"283","VENUSREM.NS",8
"284","POCHIRAJU.NS",8
"285","NELCAST.BO",8
"286","SANOFI.NS",8
"287","RPGLIFE.NS",8
"288","AUTOAXLES.NS",8
"289","PIONRINV.BO",8
"290","TWL.NS",8
"291","SURATEX.BO",8
"292","PBAINFRA.BO",8
"293","TATAPOWER.NS",9
"294","PERSISTENT.NS",9
"295","DHFL.NS",9
"296","BALAJITELE.NS",9
"297","BALRAMCHIN.BO",9
"298","SLSTLQ.BO",9
"299","GVKPIL.NS",9
"300","IGPL.NS",9
"301","MIRCELECTR.NS",9
"302","BLUESTARCO.NS",9
"303","DIVISLAB.BO",9
"304","KNRCON.BO",9
"305","KULKPOWT.BO",9
"306","ZYDUSWELL.NS",9
"307","INNOCORP.BO",9
"308","CGCL.NS",9
"309","TRANSCHEM.BO",9
"310","BHEL.BO",9
"311","ALPHAGEO.BO",9
"312","JAICORPLTD.BO",9
"313","IPAPPM.NS",9
"314","HINDWRS.BO",9
"315","ALPHAGEO.NS",9
"316","SCANPGEOM.BO",9
"317","KESORAMIND.NS",9
"318","RAJESHEXPO.BO",9
"319","SURYALAXMI.NS",9
"320","MOREPENLAB.NS",9
"321","TVTODAY.NS",9
"322","UNITEDBNK.NS",9
"323","ANJANIFIN.BO",9
"324","NCC.BO",9
"325","SUPERSPIN.NS",9
"326","GABRIEL.BO",9
"327","BALRAMCHIN.NS",9
"328","RIIL.NS",9
"329","RPPINFRA.BO",10
"330","APOLLOHOSP.BO",10
"331","PFS.NS",10
"332","KSBPUMPS.BO",10
"333","HCC.NS",10
"334","JISLJALEQS.NS",10
"335","ROLTA.BO",10
"336","INDIACEM.NS",10
"337","INFRATEL.NS",11
"338","VCU.BO",11
"339","ORBTEXP.NS",11
"340","XPROINDIA.BO",11
