"","Tick_2000-07-31_To_2001-08-15","Membership_2000-07-31_To_2001-08-15"
"287","0147.HK",3
"288","8101.HK",3
"289","600537.SS",3
"290","0595.HK",3
"291","0244.HK",3
"292","8137.HK",3
"293","603993.SS",3
"294","600571.SS",3
"295","0872.HK",3
"296","600876.SS",3
"297","0943.HK",3
"298","1001.HK",3
"299","2320.HK",3
"300","510210.SS",3
"301","1240.HK",3
"302","0268.HK",3
"303","1075.HK",3
"304","0169.HK",3
"305","1063.HK",3
"306","2333.HK",3
"307","0031.HK",3
"308","600283.SS",3
"309","1059.HK",3
"310","0919.HK",3
"311","8077.HK",3
"312","0736.HK",3
"313","0867.HK",3
"314","600768.SS",3
"315","0318.HK",3
"316","1260.HK",3
"317","0903.HK",3
"318","1057.HK",3
"319","0771.HK",3
"320","1105.HK",3
"321","0009.HK",3
"322","601555.SS",3
"323","0576.HK",3
"324","0271.HK",3
"325","0830.HK",3
"326","3633.HK",3
"327","0191.HK",3
"328","600532.SS",3
"329","6838.HK",3
"330","1888.HK",3
"331","0912.HK",3
"332","600282.SS",3
"333","0998.HK",3
"334","600585.SS",3
"335","600161.SS",3
"336","8041.HK",3
"337","1813.HK",3
"338","600657.SS",3
"339","2722.HK",3
"340","1066.HK",3
"341","600859.SS",3
"342","0947.HK",3
"343","601101.SS",3
"344","900937.SS",3
"345","0817.HK",3
"346","0061.HK",3
"347","600077.SS",3
"348","0557.HK",3
"349","8082.HK",3
"350","1142.HK",3
"351","0897.HK",3
"352","600855.SS",3
"353","1298.HK",3
"354","0619.HK",3
"355","8032.HK",3
"356","3331.HK",3
"357","3087.HK",3
"358","1211.HK",3
"359","603077.SS",3
"360","8020.HK",3
"361","0141.HK",3
"362","1862.HK",3
"363","600509.SS",3
"364","0036.HK",3
"365","0242.HK",3
"366","603167.SS",3
"367","601929.SS",3
"368","0093.HK",3
"369","0678.HK",3
"370","600063.SS",3
"371","0480.HK",3
"372","600871.SS",3
"373","600703.SS",3
"374","0630.HK",3
"375","900925.SS",3
"376","0366.HK",3
"377","0071.HK",3
"378","601798.SS",3
"379","8193.HK",3
"380","1177.HK",3
"381","0508.HK",3
"382","8171.HK",3
"383","0633.HK",3
"384","1393.HK",3
"385","600612.SS",3
"386","511990.SS",3
"387","300076.SZ",3
"388","6830.HK",3
"389","0088.HK",3
"390","600143.SS",3
"391","8078.HK",3
"392","600717.SS",3
"393","600158.SS",3
"394","0340.HK",4
"395","1041.HK",4
"396","8227.HK",4
"397","1176.HK",4
"398","0724.HK",4
"399","0731.HK",4
"400","0679.HK",4
"401","1047.HK",4
"402","8200.HK",4
"403","8031.HK",4
"404","0505.HK",4
"405","3363.HK",4
"406","0265.HK",4
"407","0851.HK",4
"408","^HSI",5
"409","0883.HK",5
"410","0002.HK",5
"411","2388.HK",5
"412","0016.HK",5
"413","1299.HK",5
"414","0023.HK",5
"415","0386.HK",5
"416","0011.HK",5
"417","0298.HK",5
"418","0044.HK",5
"419","0617.HK",5
"420","0010.HK",5
"421","2688.HK",5
"422","0857.HK",5
"423","1114.HK",5
"424","0746.HK",5
"425","0114.HK",5
"426","0345.HK",5
"427","002291.SZ",6
"428","002164.SZ",6
"429","002209.SZ",6
"430","3900.HK",6
"431","2379.HK",6
"432","0401.HK",6
"433","0908.HK",6
"434","600469.SS",6
"435","0754.HK",6
"436","1666.HK",6
"437","0096.HK",6
"438","900956.SS",6
"439","8079.HK",6
"440","3886.HK",6
"441","6889.HK",6
"442","0853.HK",6
"443","0475.HK",6
"444","0580.HK",6
"445","0189.HK",6
"446","600488.SS",6
"447","0484.HK",6
"448","900924.SS",6
"449","0021.HK",6
"450","600173.SS",6
"451","600339.SS",6
"452","8143.HK",6
"453","2343.HK",6
"454","0726.HK",6
"455","600539.SS",6
"456","3366.HK",6
"457","600182.SS",6
"458","1106.HK",6
"459","8356.HK",6
"460","601168.SS",6
"461","1308.HK",6
"462","1178.HK",6
"463","0898.HK",6
"464","0095.HK",6
"465","3043.HK",6
"466","900938.SS",6
"467","0267.HK",7
"468","0425.HK",7
"469","1118.HK",7
"470","0398.HK",7
"471","0799.HK",7
"472","0281.HK",7
"473","3948.HK",7
"474","0689.HK",7
"475","1363.HK",7
"476","8087.HK",7
"477","0356.HK",7
"478","0837.HK",7
"479","1131.HK",7
"480","600275.SS",7
"481","8019.HK",7
"482","1127.HK",7
"483","0163.HK",7
"484","1316.HK",7
"485","3076.HK",7
"486","1175.HK",7
"487","2358.HK",7
"488","0278.HK",7
"489","0332.HK",7
"490","600740.SS",7
"491","1884.HK",7
"492","8138.HK",7
"493","600419.SS",7
"494","0051.HK",7
"495","8008.HK",7
"496","8145.HK",7
"497","8049.HK",7
"498","0434.HK",7
"499","0110.HK",7
"500","3120.HK",7
"501","8148.HK",7
"502","1087.HK",7
"503","600030.SS",8
"504","600104.SS",8
"505","600518.SS",8
"506","600999.SS",8
"507","601688.SS",8
"508","601788.SS",8
"509","300004.SZ",8
"510","002553.SZ",8
"511","002565.SZ",8
"512","000818.SZ",8
"513","002438.SZ",8
"514","000016.SZ",8
"515","000785.SZ",8
"516","002451.SZ",8
"517","300131.SZ",8
"518","000933.SZ",8
"519","600761.SS",8
"520","600012.SS",8
"521","600830.SS",8
"522","1165.HK",8
"523","600854.SS",8
"524","600550.SS",8
"525","600206.SS",8
"526","600630.SS",8
"527","510050.SS",8
"528","0176.HK",8
"529","0291.HK",8
"530","600371.SS",8
"531","600680.SS",8
"532","600570.SS",8
"533","600815.SS",8
"534","3688.HK",8
"535","600718.SS",8
"536","600778.SS",8
"537","600676.SS",8
"538","601007.SS",8
"539","600302.SS",8
"540","600372.SS",8
"541","600775.SS",8
"542","600611.SS",8
"543","601566.SS",8
"544","600135.SS",8
"545","600361.SS",8
"546","900929.SS",8
"547","1046.HK",8
"548","600281.SS",8
"549","600080.SS",8
"550","0495.HK",8
"551","603001.SS",8
"552","8086.HK",8
"553","0677.HK",8
"554","600079.SS",8
"555","600839.SS",8
"556","600335.SS",8
"557","510020.SS",8
"558","600723.SS",8
"559","0703.HK",8
"560","601567.SS",8
"561","600895.SS",8
"562","510060.SS",8
"563","600190.SS",8
"564","510010.SS",8
"565","900957.SS",8
"566","510500.SS",8
"567","600695.SS",8
"568","600202.SS",8
"569","8006.HK",8
"570","900902.SS",8
"571","510070.SS",8
"572","600865.SS",8
"573","600177.SS",8
"574","0064.HK",8
"575","1202.HK",8
"576","510190.SS",8
"577","600573.SS",8
"578","600435.SS",8
"579","601258.SS",8
"580","600653.SS",8
"581","0640.HK",8
"582","600638.SS",8
"583","0518.HK",8
"584","600969.SS",8
"585","600900.SS",8
"586","600891.SS",8
"587","600007.SS",8
"588","600889.SS",8
"589","2349.HK",8
"590","2098.HK",8
"591","600893.SS",8
"592","600647.SS",8
"593","601588.SS",8
"594","600489.SS",8
"595","600325.SS",8
"596","0953.HK",8
"597","510260.SS",8
"598","600741.SS",8
"599","600167.SS",8
"600","600683.SS",8
"601","600312.SS",8
"602","600008.SS",8
"603","600037.SS",8
"604","601008.SS",8
"605","1312.HK",8
"606","0816.HK",8
"607","601116.SS",8
"608","600491.SS",8
"609","900913.SS",8
"610","0517.HK",8
"611","603128.SS",8
"612","2386.HK",8
"613","1199.HK",8
"614","900943.SS",8
"615","600694.SS",8
"616","600056.SS",8
"617","600622.SS",8
"618","0117.HK",8
"619","510180.SS",8
"620","600313.SS",8
"621","900926.SS",8
