"","Tick_2000-09-04_To_2002-01-09","Membership_2000-09-04_To_2002-01-09"
"611","000430.KS",9
"612","100220.KS",9
"613","104540.KQ",9
"614","094840.KQ",9
"615","119850.KQ",9
"616","038950.KQ",9
"617","090740.KQ",9
"618","012600.KS",9
"619","049550.KQ",9
"620","131970.KQ",9
"621","033600.KQ",9
"622","155660.KS",9
"623","013810.KQ",9
"624","037230.KQ",9
"625","067900.KQ",9
"626","149950.KQ",9
"627","026150.KQ",9
"628","006880.KS",9
"629","950110.KQ",9
"630","002150.KS",9
"631","037350.KQ",9
"632","900090.KQ",9
"633","046110.KQ",9
"634","005990.KQ",9
"635","079430.KS",9
"636","105740.KQ",9
"637","000300.KS",9
"638","019210.KQ",9
"639","005450.KS",9
"640","071970.KS",9
"641","900120.KQ",9
"642","076610.KQ",9
"643","093050.KS",9
"644","083370.KS",9
"645","045510.KQ",9
"646","006060.KS",9
"647","064260.KQ",9
"648","171010.KQ",9
"649","018470.KS",9
"650","134580.KQ",9
"651","077970.KS",9
"652","004870.KS",9
"653","011160.KS",10
"654","094280.KS",10
"655","005389.KS",10
"656","007390.KQ",10
"657","067920.KQ",10
"658","090355.KS",10
"659","051360.KQ",10
"660","001745.KS",10
"661","044340.KQ",10
"662","036800.KQ",10
"663","078650.KQ",10
"664","084680.KS",10
"665","058860.KS",10
"666","036530.KS",10
"667","065940.KQ",10
"668","052330.KQ",10
"669","082270.KQ",10
"670","002030.KS",10
"671","056000.KQ",11
"672","039840.KQ",11
"673","051380.KQ",11
"674","001420.KS",11
"675","060260.KQ",11
"676","002290.KQ",11
"677","115500.KQ",11
"678","054940.KQ",11
"679","104040.KQ",11
"680","042370.KQ",11
"681","003580.KS",11
"682","109740.KQ",11
"683","092460.KQ",11
"684","037950.KQ",11
"685","009730.KQ",11
"686","019170.KS",11
"687","115440.KQ",11
"688","002460.KS",11
"689","033340.KQ",11
"690","089150.KQ",11
"691","023760.KQ",11
"692","039670.KQ",11
"693","019570.KQ",11
"694","131180.KQ",11
"695","068050.KQ",11
"696","119500.KQ",11
"697","064800.KQ",11
"698","039240.KQ",11
"699","011780.KS",11
"700","100090.KQ",11
"701","097800.KQ",11
"702","109070.KS",11
"703","038620.KQ",11
"704","090730.KQ",11
"705","048910.KQ",11
"706","094970.KQ",11
"707","065450.KQ",11
"708","002600.KS",11
"709","121890.KQ",11
"710","016600.KQ",11
"711","005110.KS",11
"712","011080.KQ",11
