"","Tick_2000-11-16_To_2001-10-18","Membership_2000-11-16_To_2001-10-18"
"279","LOK.L",6
"280","ELTA.L",6
"281","QXT.L",6
"282","BWNG.L",6
"283","HANA.L",6
"284","NTG.L",6
"285","SDU.L",6
"286","BOTB.L",6
"287","SULA.L",6
"288","NTN.L",6
"289","IRON.L",6
"290","TRS.L",6
"291","THRG.L",6
"292","FTSC.L",6
"293","RUR.L",6
"294","NCC.L",6
"295","FPEO.L",6
"296","ROSE.L",6
"297","SLN.L",6
"298","KIBO.L",6
"299","FJV.L",6
"300","INL.L",6
"301","IVPG.L",6
"302","NTBR.L",6
"303","UTW.L",6
"304","SCP.L",6
"305","GRN.L",6
"306","TND.L",6
"307","STE.L",6
"308","BLUR.L",6
"309","LLPG.L",6
"310","BTEM.L",6
"311","USG.L",6
"312","AIF.L",6
"313","LTHM.L",6
"314","ASL.L",6
"315","OPM.L",6
"316","IGSS.IL",6
"317","IGR.L",6
"318","OAP3.L",6
"319","SLET.L",6
"320","PHE.L",6
"321","PRM.L",6
"322","PRP.L",6
"323","IIT.L",6
"324","EMG.L",6
"325","MCP.L",6
"326","SGGD.IL",6
"327","SHP.L",7
"328","GDWN.L",7
"329","EDL.L",7
"330","MERL.L",7
"331","GAW.L",7
"332","CCP.L",7
"333","CLIG.L",7
"334","UKR.L",7
"335","SNGR.IL",7
"336","MYT.L",7
"337","EDR.L",7
"338","SBRY.L",7
"339","PHD.L",8
"340","GBG.L",8
"341","STS.L",8
"342","DRV.L",8
"343","YNGA.L",8
"344","AV.L",9
"345","SOM.L",9
"346","EKT.L",9
"347","LLOY.L",9
"348","IOG.L",9
"349","BP-A.L",9
"350","SUH.L",9
"351","TCG.L",9
"352","ATSS.L",9
"353","SHRS.L",9
"354","STOB.L",9
"355","OCDO.L",9
"356","FCCN.L",9
"357","ADT.L",9
"358","TPT.L",9
"359","JGC.L",9
"360","TRY.L",9
"361","ADL.L",9
"362","SOI.L",9
"363","CRAW.L",9
"364","AATG.L",9
"365","DPH.L",9
"366","LAM.L",9
"367","SAL.L",9
"368","GHH.L",9
"369","SPPC.L",9
"370","DLG.L",10
"371","CPG.L",10
"372","SPD.L",10
"373","EFM.L",10
"374","JKX.L",10
"375","MLC.L",10
"376","CHAR.L",10
"377","BGFD.L",10
"378","EVR.L",10
"379","BGS.L",10
"380","REC.L",10
"381","HNT.L",10
"382","EPO.L",10
"383","AAU.L",10
"384","GOAL.L",10
"385","OMIP.L",10
"386","HAWK.L",10
"387","DEB.L",10
"388","SO4.L",10
"389","SAV.L",10
"390","AHT.L",11
"391","SDR.L",11
"392","GKN.L",11
"393","COD.L",11
"394","GSS.L",11
"395","SKG.L",11
"396","BOY.L",11
"397","FGT.L",11
"398","CNR.L",11
"399","GMAA.L",11
"400","PSN.L",12
"401","TPK.L",12
"402","SEY.L",12
"403","ICP.L",12
"404","ITV.L",12
"405","KIE.L",12
"406","HFD.L",12
"407","IAG.L",12
"408","RDSA.L",13
"409","SSE.L",13
"410","BATS.L",13
"411","CNA.L",13
"412","PPG.L",13
"413","GFM.L",13
"414","RDSB.L",13
"415","JDG.L",13
"416","UU.L",13
"417","NG.L",13
"418","GSK.L",13
"419","CAT.L",14
"420","MAIL.IL",14
"421","BBY.L",14
"422","ASC.L",14
"423","PYC.L",14
"424","BNR.L",14
"425","LSRG.IL",14
"426","TCA.L",14
"427","VOD.L",15
"428","TED.L",15
"429","RYA.L",15
"430","NUM.L",15
