"","Bank rate","Target rate","BAR 1-month","BAR 2-month","BAR 3-month","TrB1-month","TrB1-year","TrB2-month","TrB3-month","TrB6-month","GCBBY 10 year","GCBBY 2 year","GCBBY 3 year","GCBBY 5 year","GCBBY 7 year","GCBBY long term","GCMB 1 to 3 years","GCMB 3 to 5 years","GCMB 5 to 10 years","GCMB over 10 years"
"2018-05-28",0.00241192634646088,0.00335756805520199,0.00859123162554979,0.00445477089545113,0.00645701073190137,0.012753384047104,0.0943033697558047,0.015653227635588,0.0597648195561078,0.0534994732155247,0.0823316421599086,0.0841352811877646,0.0773189357791004,0.085760279049678,0.0922440380585805,0.0277005161682487,0.0733010423299401,0.0860984978888882,0.0868346412080837,0.0430283443051129
"2018-05-29",0.00263625493905999,0.00302942254489426,0.0129447541993574,0.0057954931288892,0.00658715135770684,0.0104849775336774,0.090897471663754,0.015336259966952,0.0433887837283464,0.0390523223213847,0.0862615603255721,0.0907271004887162,0.0796115530294266,0.0867011012505544,0.0970151559486096,0.0289708124741087,0.0788650379159645,0.0891629053641063,0.0890689317509944,0.0434629500679248
"2018-05-30",0.00267186271029392,0.00853705941822823,0.012869560858323,0.00953462677326922,0.00519997287837369,0.0127146793544404,0.0574503872222023,0.0172685177016321,0.0383210761847493,0.0363601080865671,0.0879606618685051,0.0830716950129386,0.078309111893865,0.0930973609014328,0.10146191528964,0.0301530969766425,0.0861668218602211,0.0996617772434122,0.0924920883457368,0.0466976194195271
"2018-05-31",0.00352373087429653,0.00273688545563342,0.0152820587383389,0.00889427433893833,0.00517315193740496,0.011154650682271,0.0478803916524166,0.0163763654641549,0.0372716127578604,0.0368833910711369,0.0911390160728796,0.0839552692156325,0.0799284963573533,0.0955452297564525,0.106511708031747,0.0296605476958396,0.0848115476357322,0.0991505179521649,0.0976064871091126,0.0465146672006335
"2018-06-01",0.00348944842061137,0.00319535846657217,0.0144167464947528,0.0119293262154555,0.00441234553875879,0.0156310274773722,0.0432169518604958,0.0174685912619128,0.0406373824423332,0.0400328390978636,0.0914661132018594,0.0741710755279994,0.0806196901421742,0.0957587885810021,0.0994783258999393,0.0319915443549765,0.0910271331330653,0.0964226102083043,0.0947395758687173,0.0498951258058338
"2018-06-02",0.00329151931867564,0.00481683465304921,0.0134612972702732,0.0129632327659408,0.00523219473697193,0.0272523502667775,0.0455151824754487,0.0175232667710369,0.0455588008943287,0.0430742102943074,0.0917734218163684,0.0648722469656282,0.0774851422550128,0.0932723883874604,0.104959911295871,0.0310582786544972,0.0788007197986529,0.0965111801679758,0.0937924260775049,0.0487853951342182
"2018-06-03",0.00333347911425099,0.00425463018185128,0.0155302774235071,0.0135602679666689,0.00751446323288297,0.0260435241950167,0.0469325319567184,0.0195924964045996,0.0443490020912375,0.0478624175256044,0.0880462342280059,0.068499391171355,0.0754789375566473,0.0930793921620317,0.103472665913843,0.0302954605386542,0.0810308223551994,0.0948149451772337,0.0889994599805844,0.0473096008241077
"2018-06-04",0.00397763324913867,0.00391665158617259,0.0217817778112503,0.0188723895004157,0.00806664163611388,0.028418907443809,0.0553316744867379,0.0232132095541629,0.0517045916689762,0.0525144129598592,0.0843977419347678,0.0719058023625404,0.0700904128105324,0.086290304396079,0.0949661969810636,0.0332677266524509,0.0674459462585645,0.0926062596799986,0.0831615336619149,0.0480701853654516
"2018-06-05",0.0033934785351862,0.0041151427087331,0.0174047632726981,0.0170179502741804,0.00820756435101563,0.0308888880860684,0.0490338809975356,0.0191706265881959,0.0467228655571155,0.0534948295242615,0.0878363318296908,0.0716095291114342,0.0740675032790406,0.0896088747686535,0.0909558029962269,0.0372740595614822,0.0755676746031167,0.0879803700373555,0.0836033570583034,0.0520465068597058
"2018-06-06",0.00445648161436066,0.00300895108868554,0.0194502247913848,0.0169956477154139,0.00896910864493088,0.0369675484414565,0.0511085059376528,0.0223925712968341,0.052252879811071,0.0583051419341064,0.0881489468882224,0.063100098730098,0.0680824966288009,0.0852566115754457,0.0949499022113804,0.0405520648113018,0.0553956653517173,0.0903826179003396,0.0854880845462036,0.0547364500805938
