"","Bank rate","Target rate","BAR 1-month","BAR 2-month","BAR 3-month","TrB1-month","TrB1-year","TrB2-month","TrB3-month","TrB6-month","GCBBY 10 year","GCBBY 2 year","GCBBY 3 year","GCBBY 5 year","GCBBY 7 year","GCBBY long term","GCMB 1 to 3 years","GCMB 3 to 5 years","GCMB 5 to 10 years","GCMB over 10 years"
"2018-08-07",0.0106545632194671,0.0102222539637599,0.0473835987866751,0.0503218290700552,0.0643524372055609,0.0690753610991376,0.0941717447852562,0.0488815486842537,0.0407753726816899,0.0686283322023687,0.0410472938158329,0.0707089631935092,0.0527111213676934,0.0469230304831957,0.0470245689335855,0.0367963762584823,0.0651398554907535,0.0557875382754738,0.0395947694692898,0.0397994410139595
"2018-08-08",0.00935587128898116,0.00786557197319356,0.0399141109967595,0.0462780582044285,0.0580252691391719,0.0680946916586778,0.0878517772005807,0.0419870192063733,0.0374392238374026,0.0647710430633847,0.0488268662607759,0.0768554154620407,0.0543268796213186,0.0518378195433482,0.0525006823000942,0.0439131075444546,0.0642511217847156,0.0579552771479962,0.0451055019537637,0.0428446918125388
"2018-08-09",0.00713162708742636,0.00766156070277987,0.0433413518242616,0.0382718146915109,0.050913758935149,0.0688410236627749,0.0864858155410718,0.042799437336703,0.0354728211400683,0.0607903423738875,0.0471272991701361,0.0739749451217626,0.0550375234647882,0.0619725584950132,0.0498395305359392,0.0450545074971507,0.0687056060863258,0.0656530657695477,0.0461394022247256,0.0447860083389778
"2018-08-10",0.00580825783077918,0.00478343955411329,0.0290258139074768,0.0326869257570779,0.0458341699767445,0.0534039140742225,0.0790530272073526,0.0382729271009597,0.0241976290299871,0.0544342772291999,0.0559164954740171,0.0801508333152196,0.0568814310753213,0.0717929802899679,0.0597267022628918,0.0493743373336754,0.0680813551306315,0.0914131534013803,0.0513215974897258,0.0478407325592559
"2018-08-11",0.00478606766183993,0.00530034335442936,0.0307588216636706,0.0310161046794028,0.0480071455417979,0.0494905180604156,0.0824349289546059,0.0374462213233431,0.0229889615061815,0.0540736829447234,0.0542502245838975,0.0753814656577579,0.0575257064103565,0.0797790451796737,0.0562756944710191,0.0491227288615237,0.0659844750922647,0.0898784193702868,0.0537403385056767,0.0517591061771334
"2018-08-12",0.00478050832693787,0.00625932551952491,0.0300693781990047,0.0325409458263358,0.0426816224598662,0.0607392394734618,0.0798949344277856,0.0369645034741435,0.0253593980617991,0.0553710521801178,0.0541744564051016,0.071183407891473,0.0583099778411727,0.0770569751653666,0.0604903404522454,0.0523649211301833,0.0629063100248504,0.0838165529045502,0.0538783302576379,0.0511578199784415
"2018-08-13",0.00515923061302178,0.00481273671673441,0.0292082803057074,0.0286555349956409,0.039648237013551,0.0542722002844288,0.0808021027993314,0.0390804659594372,0.0227065855053586,0.0533189733704101,0.0534860759718275,0.0759261481775557,0.0574791458894676,0.0820879847963563,0.0603122895700684,0.0506675122215776,0.067005149522119,0.08600575795371,0.0557006021662401,0.0536649861674559
"2018-08-14",0.0101818583033114,0.0054524925331385,0.0288213647454749,0.0298176251644743,0.035966566373985,0.0508770644427052,0.0807265420868683,0.0385106280147862,0.0220419898314355,0.0563797871429549,0.0561488939355004,0.0719485051361868,0.0600203020038065,0.0809931347538152,0.0600508975015295,0.0542621648681711,0.0670168738732268,0.0828808824342312,0.0561095471057902,0.051792879748608
"2018-08-15",0.00676410824716894,0.00737388633836463,0.0286375203561562,0.0269543136222191,0.0346424880719027,0.0483747778453677,0.0774292278375312,0.0453527816025413,0.0220150082637404,0.0579919698351806,0.0555634726871936,0.0756212314835519,0.0641002625333545,0.0777599012336457,0.0597842856478295,0.0544371007180671,0.0665297585988204,0.0805133624599946,0.0580861450787414,0.0520683975386285
"2018-08-16",0.00461096265086884,0.00543613195615456,0.0245456241058464,0.0239822027630772,0.0311863707953251,0.0463532250089259,0.0829838035273601,0.0403965008312042,0.0211897766544176,0.0575066399315507,0.0595831786237542,0.0742546212286584,0.0653265719472637,0.0805287095634108,0.0600028154061619,0.041841264477833,0.0726849986087835,0.086916267520243,0.0613893379565945,0.0592809964425664
"2018-08-17",0.00632091582930632,0.00611853594865026,0.0272375253013492,0.0268625162934836,0.0421981797435932,0.0541712681704889,0.0856739038776905,0.0476220658193327,0.0243861643508754,0.0590796121883764,0.0578948762443606,0.0763835027471304,0.0632876153262063,0.0792434564114088,0.0579351586382415,0.0309599104157958,0.0696042774710074,0.0853812717531716,0.0575449805000639,0.0420942629694671
"2018-08-18",0.00628746319346671,0.00608456131472069,0.0243735604821779,0.0236266284034532,0.0259804448251158,0.049746360031337,0.0870461045847007,0.0427751340935732,0.0213851807452571,0.0646746417760608,0.0588103372243745,0.0836533066233692,0.0666883692852924,0.0789796302385675,0.0570988685209671,0.0317689473947663,0.0730010741267335,0.0795150841810627,0.060963491582411,0.0575408113725928
"2018-08-19",0.00859837471584079,0.0139135974556411,0.0253911143390979,0.0241966535531286,0.0315702009321422,0.0511019330616263,0.0877315513861314,0.0464368897831129,0.024274802407209,0.0612171391747633,0.0569164648913621,0.075573216921908,0.0722927014802978,0.0830988168862783,0.0595782563783831,0.030433259157078,0.0732333211333446,0.0808272057410362,0.055169977093974,0.0384445235076444
"2018-08-20",0.00772221181081332,0.00936811270128487,0.0259465995011498,0.0216775775455223,0.0317080584861017,0.0442948469366318,0.0850731059745735,0.045679233291885,0.0246134755195174,0.0622800533670864,0.0607567577915988,0.0803326444320383,0.0695091886335771,0.0831058509251006,0.0634702910219924,0.0294417604569351,0.0739968070495557,0.0804620741446271,0.0616208576907532,0.0389404927192557
