"","timexxx","coeff"
"1","2018-01-31",0.467546472209335
"2","2018-02-01",0.484101505652795
"3","2018-02-02",0.459410516140837
"4","2018-02-03",0.45447662303544
"5","2018-02-04",0.485516551192637
"6","2018-02-05",0.473496983788557
"7","2018-02-06",0.460174362444634
"8","2018-02-07",0.483079526599815
"9","2018-02-08",0.469025768340445
"10","2018-02-09",0.451084826692278
"11","2018-02-10",0.446351067473867
"12","2018-02-11",0.449249842093755
"13","2018-02-12",0.449521930368821
"14","2018-02-13",0.434821708920583
"15","2018-02-14",0.417789278598859
"16","2018-02-15",0.400416919937648
"17","2018-02-16",0.416563106338709
"18","2018-02-17",0.408645485311777
"19","2018-02-18",0.402703885329377
"20","2018-02-19",0.436973673385806
"21","2018-02-20",0.421482939251214
"22","2018-02-21",0.402765804180644
"23","2018-02-22",0.406818252629214
"24","2018-02-23",0.384158733673247
"25","2018-02-24",0.306283100217471
"26","2018-02-25",0.296674630494882
"27","2018-02-26",0.308856547950864
"28","2018-02-27",0.315763232520758
"29","2018-02-28",0.314871769649752
"30","2018-03-01",0.310976243023687
"31","2018-03-02",0.294951647858507
"32","2018-03-03",0.281454996713083
"33","2018-03-04",0.263023083196867
"34","2018-03-05",0.272680511682835
"35","2018-03-06",0.261898997987975
"36","2018-03-07",0.277004209611096
"37","2018-03-08",0.291737655310978
"38","2018-03-09",0.277462640773935
"39","2018-03-10",0.288730860320433
"40","2018-03-11",0.288209462486213
"41","2018-03-12",0.28496588041686
"42","2018-03-13",0.306321730557853
"43","2018-03-14",0.297562999738775
"44","2018-03-15",0.305629892196844
"45","2018-03-16",0.295688900691233
"46","2018-03-17",0.284369830393737
"47","2018-03-18",0.296924578882995
"48","2018-03-19",0.299909681501684
"49","2018-03-20",0.313840963320459
"50","2018-03-21",0.254421276607917
"51","2018-03-22",0.245143409991966
"52","2018-03-23",0.261089762270346
"53","2018-03-24",0.259763654714165
"54","2018-03-25",0.257527270491508
"55","2018-03-26",0.268571483809901
"56","2018-03-27",0.260504898255557
"57","2018-03-28",0.255687750217778
"58","2018-03-29",0.248805752867362
"59","2018-03-30",0.25005688278921
"60","2018-03-31",0.246471874548502
"61","2018-04-01",0.234018544007519
"62","2018-04-02",0.220218457354753
"63","2018-04-03",0.222650198603246
"64","2018-04-04",0.212150929469423
"65","2018-04-05",0.189618306849234
"66","2018-04-06",0.20132487784594
"67","2018-04-07",0.218116788150756
"68","2018-04-08",0.208629166176387
"69","2018-04-09",0.233626568379893
"70","2018-04-10",0.245461817348084
"71","2018-04-11",0.220691083628371
"72","2018-04-12",0.264016241167112
"73","2018-04-13",0.274418585604789
"74","2018-04-14",0.282220338600531
"75","2018-04-15",0.284250380992606
"76","2018-04-16",0.297768287106719
"77","2018-04-17",0.289461674316704
"78","2018-04-18",0.292404203454859
"79","2018-04-19",0.282216089616143
"80","2018-04-20",0.27462344620576
"81","2018-04-21",0.284506237137815
"82","2018-04-22",0.268458382765911
"83","2018-04-23",0.253619596835255
"84","2018-04-24",0.239615715498176
"85","2018-04-25",0.227476268114546
"86","2018-04-26",0.223612080181058
"87","2018-04-27",0.228753506464355
"88","2018-04-28",0.219779228149672
"89","2018-04-29",0.218145156683548
"90","2018-04-30",0.227340024852848
"91","2018-05-01",0.228970805470763
"92","2018-05-02",0.232452915079844
"93","2018-05-03",0.224523066634481
"94","2018-05-04",0.210682198976055
"95","2018-05-05",0.217491349170727
"96","2018-05-06",0.213905981089263
"97","2018-05-07",0.23327786772699
"98","2018-05-08",0.256147581677544
"99","2018-05-09",0.269502162296282
"100","2018-05-10",0.27922463327135
"101","2018-05-11",0.302485513088076
"102","2018-05-12",0.332035420512913
"103","2018-05-13",0.336656110791029
"104","2018-05-14",0.398077235007545
"105","2018-05-15",0.442035191672083
"106","2018-05-16",0.46605033072578
"107","2018-05-17",0.471230663151999
"108","2018-05-18",0.45602576091928
"109","2018-05-19",0.449541464226116
"110","2018-05-20",0.473652242913944
"111","2018-05-21",0.418847487037958
"112","2018-05-22",0.497318791941757
"113","2018-05-23",0.425920265013744
"114","2018-05-24",0.462064398532348
"115","2018-05-25",0.425836374047241
"116","2018-05-26",0.344902314801426
"117","2018-05-27",0.41839933402126
"118","2018-05-28",0.386432022868607
"119","2018-05-29",0.34081289031751
"120","2018-05-30",0.33929448477992
"121","2018-05-31",0.310555150042452
"122","2018-06-01",0.268795052164341
"123","2018-06-02",0.258435409876164
"124","2018-06-03",0.246221548131934
"125","2018-06-04",0.239472652206671
"126","2018-06-05",0.229683950688002
"127","2018-06-06",0.212705165870028
"128","2018-06-07",0.237773944737474
"129","2018-06-08",0.241888138181421
"130","2018-06-09",0.248668560775284
"131","2018-06-10",0.234441754405601
"132","2018-06-11",0.258343476689398
"133","2018-06-12",0.245190876640888
"134","2018-06-13",0.267806663691406
"135","2018-06-14",0.268845706202116
"136","2018-06-15",0.252639559454889
"137","2018-06-16",0.239669002916133
"138","2018-06-17",0.248072349520343
"139","2018-06-18",0.243022645614785
"140","2018-06-19",0.232297486646364
"141","2018-06-20",0.230948055844922
"142","2018-06-21",0.248182066330614
"143","2018-06-22",0.249062628922979
"144","2018-06-23",0.254468568636641
"145","2018-06-24",0.302153357874234
"146","2018-06-25",0.31927555165338
"147","2018-06-26",0.322042548951937
"148","2018-06-27",0.321688244130303
"149","2018-06-28",0.298139408262399
"150","2018-06-29",0.298814604972136
"151","2018-06-30",0.362005395450842
"152","2018-07-01",0.395273102294491
"153","2018-07-02",0.386986338313592
"154","2018-07-03",0.380304801128184
