"","Tick_2000-07-11_To_2018-02-09","Membership_2000-07-11_To_2018-02-09"
"208","PARACABLES.BO",5
"209","SQSBFSI.BO",5
"210","ACC.NS",5
"211","VALLABHSQ.BO",5
"212","NNTL.BO",5
"213","TALBROAUTO.BO",6
"214","LINDEINDIA.NS",6
"215","VESUVIUS.BO",6
"216","NBVENTURES.NS",6
"217","HSIL.NS",6
"218","BINANIIND.BO",6
"219","NATFIT.BO",7
"220","AHLEAST.BO",7
"221","SEPOWER.NS",7
"222","HOTELRUGBY.BO",7
"223","ARIHANT.NS",7
"224","ASIANTILES.NS",7
"225","VARDHCH.BO",7
"226","STANROS.BO",7
"227","CAMSONBIO.BO",7
"228","UNITEDTEA.NS",7
"229","BVCL.NS",7
"230","MFLINDIA.BO",7
"231","ASSOSTNB.BO",7
"232","DECCANCE.NS",7
"233","TNPL.BO",7
"234","AJANTSOY.BO",7
"235","SQSBFSI.NS",7
"236","SUJANAUNI.BO",7
"237","VIKASECO.BO",7
"238","SPYL.BO",7
"239","SAFARIND.BO",7
"240","PMCFIN.BO",7
"241","WALCHPF.BO",7
"242","INFOMEDIA.NS",7
"243","TARAPUR.NS",7
"244","INFY.NS",8
"245","MPILCORPL.BO",8
"246","RESONANCE.BO",8
"247","IDFC.NS",8
"248","SAL.BO",8
"249","SEASONST.BO",8
"250","VBCFERROQ.BO",8
"251","IDEA.NS",8
"252","BLUECOAST.BO",8
"253","WEIZMANIND.NS",8
"254","THIRUSUGAR.NS",8
"255","DUTRON.BO",8
"256","IDFC.BO",8
"257","IPCALAB.NS",8
"258","SHILGRAVQ.BO",8
"259","LORDSCHLO.BO",8
"260","CADILAHC.NS",9
"261","CADILAHC.BO",9
"262","BAJFINANCE.NS",10
"263","COALINDIA.NS",10
"264","NTPC.NS",10
"265","ONGC.NS",10
"266","POWERGRID.NS",10
"267","ALLCARGO.BO",10
"268","POWERGRID.BO",10
"269","IFCI.NS",10
"270","RAJRAYON.BO",10
"271","LUPIN.NS",11
"272","TECHM.NS",11
"273","BANKBARODA.NS",12
"274","ICICIBANK.NS",12
"275","SBIN.NS",12
"276","^NSEI",12
"277","^BSESN",12
"278","KKCL.BO",12
"279","DABUR.NS",12
"280","JAYKAY.BO",12
"281","LITL.BO",13
"282","IVRCLINFRA.NS",13
"283","INDSWFTLTD.NS",13
"284","CUB.BO",14
"285","CUB.NS",14
