"","Tick_2001-01-31_To_2018-01-26","Membership_2001-01-31_To_2018-01-26"
"279","9AE.F",7
"280","4CV.F",7
"281","YHA.F",7
"282","FRTB.F",7
"283","KWY1.F",7
"284","FQI.F",7
"285","HRJ1.F",7
"286","YDAB.F",7
"287","QCX1.F",7
"288","0PE.F",7
"289","CPP.F",7
"290","E36.F",7
"291","7CH.F",7
"292","MMT.PA",7
"293","17B.F",7
"294","ALM.PA",7
"295","6AH.F",7
"296","N2V.F",7
"297","CAN.F",7
"298","MUT3.F",7
"299","D9M.F",7
"300","DIG.PA",7
"301","2M9.F",7
"302","UMS.F",7
"303","CWB.F",7
"304","O5Q.F",7
"305","KOF.PA",7
"306","CMZ.F",7
"307","PD2.F",7
"308","UK2.F",7
"309","CBE.F",7
"310","2BH.F",7
"311","NVD.F",7
"312","EMMW.F",7
"313","EZX.F",7
"314","SG7.F",7
"315","ALBFR.PA",7
"316","HKQ3.F",7
"317","NH8.F",7
"318","VQJ.F",7
"319","TSTA.F",7
"320","MLAMY.PA",7
"321","NDH1.F",7
"322","ADWA.F",7
"323","MAN.PA",7
"324","2OR1.F",7
"325","EXE.PA",7
"326","SUT1.F",7
"327","DAG.F",7
"328","CKW.F",7
"329","COA1.F",7
"330","HMU.F",7
"331","YGL.F",7
"332","IB5A.F",7
"333","2M7C.F",7
"334","A8D.F",7
"335","KR3.F",7
"336","FAS.F",7
"337","8DC1.F",7
"338","A7V1.F",7
"339","ALVDI.PA",7
"340","AST.F",7
"341","DC2.F",7
"342","WFF.F",8
"343","CQWA.F",8
"344","IY12.F",8
"345","2RD.F",8
"346","IS7.F",8
"347","SUY1.F",8
"348","EII.F",8
"349","PNT.F",8
"350","WF9.F",8
"351","CDP.F",8
"352","D7Q1.F",8
"353","GUZ.F",8
"354","37B.F",8
"355","WPE.F",8
"356","SOT.F",8
"357","MUVB.F",8
"358","FVJ.F",8
"359","RWC.F",9
"360","AEX.F",9
"361","RTN1.F",9
"362","TTFB.F",9
"363","ZHJ.F",9
"364","NOT.F",9
"365","CYY.F",9
"366","C61.F",9
"367","BSIB.F",9
"368","TII.F",9
"369","TMJ.F",9
"370","UNVB.F",9
"371","ZNH.F",9
"372","4HL.F",9
"373","OKL.F",9
"374","FDX.F",9
"375","SU.PA",10
"376","KER.PA",10
"377","MJS.F",10
"378","BAR.F",10
"379","5E2.F",10
"380","HRS.F",10
"381","ENUR.F",10
"382","ALKEY.PA",10
"383","RAL.PA",10
"384","RY6.F",10
"385","SUU.F",10
"386","RMR.F",10
"387","PEKB.F",10
"388","49D.F",10
