"Bosnia.and.Herzegovina","Albania","Montenegro","Slovakia","Slovenia","Algeria","Croatia","Cyprus","Egypt","France","Greece","Israel","Italy","Jordan","Lebanon","Libya","Malta","Morocco","North.Macedonia","Portugal","Serbia","Spain","Tunisia","Turkey","West.Bank.and.Gaza","Kosovo","Austria","Belarus","Belgium","Bulgaria","Czechia","Denmark","Estonia","Finland","Germany","Hungary","Iceland","Ireland","Latvia","Lithuania","Luxembourg","Netherlands","Norway","Poland","Romania","Russia","Sweden","Switzerland","Ukraine","United.Kingdom","ALLOFTHEM"
89.6780853377519,100.299754503024,66.8610486182038,10.5485318823326,91.5103348079777,75.6326191740096,79.377238440013,96.3083824025414,20.5462952156486,85.6629893092116,81.6912059934531,72.8744779386541,82.2568363706676,4.09782307652497,93.6209287837256,31.9607707782852,34.254646468285,72.1765631521213,98.0996920031676,79.8309006887483,95.4794190243283,72.7119144198516,84.7971297837879,93.3471623735526,21.2114411756913,70.7455249730246,41.8323217739661,11.9731161245442,29.7348722490353,111.651808966723,13.5103669797905,60.8657096346396,89.4510368055033,89.4191671741489,15.1662177837037,9.50494783517235,84.1315883498297,83.9399361979303,83.6905920532217,67.9524851505622,104.073431220874,50.9717017733863,26.1270710745426,8.58743964681897,95.0362089214197,11.0897134543873,99.479054962602,84.4406130338093,0.183816289930366,58.7553886538333,83.2155969522868
55.4935875004208,94.6548668498269,67.9771148616724,10.445051885851,88.3370477315134,67.868668246614,80.6958426567468,94.379865275002,19.8872216343767,89.6098837792622,78.9836172511042,72.4321395038918,78.9305372154621,3.70473414712239,90.164715892954,32.2811956461902,35.1711112476568,67.3337708452669,95.1238621936061,80.4602918120008,97.1057947572643,75.9214452962827,83.329467771902,91.3370369760649,20.1669010855379,69.9046762450531,11.944780314535,12.5108095097879,23.3121534069888,91.3050790949074,13.1708200870098,61.7144301958262,79.0032542221695,91.1454354872664,14.277773304399,9.14767990259496,84.0654256690274,81.0173723584974,74.072949164737,39.3804518913017,99.8513919900996,33.2641349277467,24.3149762417255,5.62473535055772,102.152346605387,10.7987971736551,85.7503821249425,83.2575609706111,0.839681143048851,63.5388327244962,81.9606896321373
36.0269973800514,91.6160760535393,66.4438372037961,10.3736639327408,87.5462010394602,68.789241985979,73.5476995765591,88.3198011499566,19.4561629542057,88.6399482290487,79.1614050794193,72.9046103504913,76.2317664152681,5.42452645401476,88.8813300602709,30.2759803374594,35.1091028069934,68.0979326238865,93.6075379202565,78.7345510958726,99.2926088374745,75.7208496691117,80.5611553807828,91.0819956112641,19.2222223624729,70.5998057089567,5.30625781044825,13.1861387841084,18.6058410773739,88.8890365935973,12.9773797373556,61.7317932879219,80.9358314536305,88.8276792543184,13.3851015393506,8.80527885080753,78.1005246832703,82.6561796705313,72.6311427377525,33.5006650013513,86.2092977197023,21.1774681336876,22.4579057453831,5.59633229071803,100.650766232383,11.7985370840437,92.932696244384,69.5163783025206,2.73980318959157,64.7461845402738,86.4354599901347
35.2215490826879,76.0528347642893,68.2501246403917,10.2458442562765,72.2012049868253,63.8318118072116,58.2273372170467,92.5869508283551,19.1825078608967,83.298087189115,76.8379271510298,71.7970145573151,76.6320800682432,6.04833146213028,81.2023803105119,32.1167315504167,34.9540176827375,69.7133746782775,85.0027093539161,78.7093139666095,94.3332418821623,73.4844402559145,80.9323948291526,81.3912960672077,19.5272320640814,71.9548707935372,4.6196369512167,12.8513280963863,16.770121285985,93.0228100167951,12.5801984045946,63.3601951477951,81.4808867655045,88.1692900582871,12.3783543776058,8.64185536056882,82.4954255940668,80.8596600881736,67.7348375545771,28.7775852219118,87.4163943731489,18.3755301039221,21.0387723976758,7.00151314967432,94.2240397765207,11.6289279545509,85.9779585941236,70.302944983367,2.1555617036071,71.0875994284815,87.1477656619693
31.9391927111691,73.8027100697233,64.728680487951,0.270022716984725,38.0418368198137,58.1691295604838,31.7920344184736,89.1980667001833,19.1553725608335,82.8608507197946,75.4302133658877,69.2003490944252,74.2895525744227,7.01136061276365,83.2197785667578,37.0702375792286,35.8296064643546,70.5489770150105,86.1439780827455,76.2175514380425,88.6421653858347,75.1738595787169,79.6989702714073,84.6637539277487,19.6751472532149,73.9669730925757,1.08978851366112,12.8413334521411,14.5498967759493,74.3807163278201,12.0244310755649,66.4823126552935,72.6202735864175,90.9452418164794,11.4860678185288,8.4387629482407,83.9888210291893,81.2727867127317,50.4745717852489,22.8054777472451,82.289768544119,14.9526875208279,19.3812452530419,5.1061363555984,86.4245078265428,12.1929507962873,83.7401509688085,68.6985461479979,0.809164864775547,66.5385381490239,80.3575777905215
