"","Bank rate","BAR 1-month","BAR 2-month","BAR 3-month","GCBBY 10 year","GCBBY 2 year","GCBBY 3 year","GCBBY 5 year","GCBBY 7 year","GCBBY long term","GCMB 1 to 3 years","GCMB 3 to 5 years","GCMB 5 to 10 years","GCMB over 10 years","Operating band, high","Operating band, low","Overnight money market financing","PCPR 1-month","PCPR 2-month","PCPR 3-month","RRBBYLT","Target rate","TrB1-month","TrB1-year","TrB2-month","TrB3-month","TrB6-month"
"2018-01-26",0.00214110703425771,0.0486170887867848,0.0515441598693063,0.044435702015117,0.0574046254803853,0.031742998295788,0.0326851789212432,0.0352052033687659,0.0542873362666938,0.0375234285300779,0.0296357412327924,0.0351718890240941,0.0567191161478419,0.0345405544152588,0.00140000669298907,0.0883814019956593,0.00573014044771758,0.0546453095074959,0.0543491095368677,0.0615457328848352,0.000277934124730532,0.0013052946038843,0.00108905113115827,0.02723714903162,0.0547686426132699,0.0560009145115354,0.04161518352983
"2018-01-27",0.00176934343718217,0.0482593671226562,0.0461279474155217,0.0462527910834895,0.0584631737381282,0.0297559597685336,0.0370454467263398,0.0339805077788596,0.0537931512724102,0.040716038873167,0.0327450084220878,0.0352570188657668,0.0490362106502965,0.0377067452866257,0.0015286343218557,0.0901442410601292,0.00622791775352526,0.0527728908119402,0.0549943590007094,0.0512742894924197,0.000410208609881835,0.00201754811264837,0.0013541478922939,0.0268922560504293,0.0592511228075589,0.0595346526477826,0.0426890209977607
"2018-01-28",0.00189747945268409,0.0434338104034157,0.045727861333518,0.0441333237367562,0.0562883408589192,0.0338667916973235,0.0305763714401772,0.0370709322093679,0.0526726612899824,0.0389069355546393,0.0333471660106198,0.0335035547415514,0.0492763269367726,0.0354001688970312,0.001254531039595,0.0870261072535937,0.00631023232759087,0.057604757385223,0.0613291889445263,0.0604016686943297,0.00040895523167329,0.00219110242548037,0.00146216948569899,0.028766342266121,0.0567928266023607,0.0621680977220724,0.038182296058976
"2018-01-29",0.00165574365334772,0.0506222420967463,0.0475434447542948,0.037668735764262,0.0530453532823342,0.0361273246565198,0.0363377115563851,0.0345397435306802,0.0496878714940532,0.0378114101307998,0.0331456212420539,0.0327622277654327,0.0522815601553038,0.0343603435815808,0.00203561226496682,0.0815168012637807,0.00694500382946577,0.0644983153733632,0.06095725364687,0.0564683990809108,0.000635713427819398,0.00175613563300027,0.00182784164565883,0.0312150286943321,0.0576444654127037,0.0559502717943286,0.0409598242690057
"2018-01-30",0.00201645846586538,0.0447919198885237,0.0482512154964674,0.0420002858230681,0.061185195328007,0.0366865396407111,0.0344794709303717,0.0345232603452464,0.0547976985427148,0.0343491439505578,0.0320889357022392,0.0358083547383262,0.0514670248760582,0.0351398867015927,0.00214826296470495,0.0826337482348302,0.00719825985845829,0.0565375215816503,0.0528164873017571,0.0520571953245923,0.000408114302038149,0.00147886275993241,0.00237216204779459,0.0342949070103858,0.0566744023363181,0.0576071879728448,0.0461874978749434
"2018-01-31",0.00177046150540629,0.0463707753807376,0.0421559457251445,0.0363304552034256,0.0565755326537884,0.0327838035243563,0.0314692457837316,0.0357658884489548,0.0537860739341285,0.0341341360988105,0.0296381795037289,0.032309123146781,0.0506857540796723,0.0355535277208703,0.00166711947582621,0.0895831926392928,0.00651405104785594,0.0539348154657551,0.0626605666043721,0.0595394440797719,0.000629823655820859,0.00144735923838818,0.00282748218801846,0.035568255416097,0.0598370734437189,0.0628664358711781,0.0435954781643678
"2018-02-01",0.00233827417547512,0.042309849355444,0.0426186969407082,0.0413831965395183,0.0659806539253349,0.0318936941727498,0.0305314926422233,0.0340766952165909,0.0547747330742623,0.0339109808039747,0.0317241542996665,0.032394226943923,0.0513252479927358,0.029623820266462,0.00304791069442361,0.0854455891888202,0.00695453798216472,0.053967875446717,0.0568890928955157,0.0596279850924989,0.000733193946835104,0.0022403808066469,0.00357507168547705,0.0353193198781402,0.0587840639413818,0.0645100999483592,0.044019162143951
"2018-02-02",0.00245216272554648,0.039506260960574,0.0441939701779018,0.0403992622006785,0.0596372722773902,0.0336683280999255,0.0350205286201505,0.0355621560296443,0.0517422199492372,0.032878973176518,0.033780456585747,0.0343160546069724,0.0519777336802188,0.0321128919386068,0.00212795064064075,0.0802097827202273,0.00675559751547406,0.0623302586808888,0.0615367104640093,0.0539046285687388,0.000551006094158033,0.00232021314481055,0.0028780445286572,0.0379935811812117,0.0571661313623018,0.0608676260100707,0.0441101980596994
"2018-02-03",0.00376055420351803,0.0428876514911417,0.0402979536406643,0.0401442499634648,0.0590206550790024,0.0362519233145373,0.0356281912340215,0.0365853757401518,0.0598967033128674,0.0279588342185433,0.0362371203312471,0.0407218057545499,0.0513802799941139,0.0318890858645348,0.00209217442409199,0.0818984536953835,0.00666333827120484,0.0572923580416597,0.060381141990016,0.0564086467781492,0.00033165624514554,0.00241457490041539,0.00324965092362304,0.0336177169401913,0.0547924259106234,0.0548246642786536,0.0433728134584845
"2018-02-04",0.00283693314091139,0.039521143828036,0.0424274616204898,0.04400580111202,0.0498927659607989,0.0374488963721331,0.0379272345747003,0.0387779989116228,0.0541624861811177,0.0303746389552861,0.0346831543623435,0.0391974303071919,0.0521045431501126,0.0322439289220626,0.00262626150037157,0.0854409779311102,0.00617843781378251,0.0581140737696525,0.0572460767247344,0.0507460393430411,0.000691434508830649,0.00211393115968876,0.00329414367931249,0.0441237724965674,0.054790329418079,0.0510266793530585,0.0480034249029444
"2018-02-05",0.00206366390605905,0.0371405604368354,0.0422402452755089,0.0369041011009362,0.0592004544992295,0.0403029794396846,0.039607056677802,0.0426224609886758,0.0624229786045718,0.0294027436096825,0.0347858642977826,0.0405031424074388,0.0512017151016109,0.031738238664695,0.00401543201873992,0.0718725225961648,0.00541962505986465,0.0497676756413722,0.055857865094234,0.0567913800676123,0.000367606097789035,0.00249061867659988,0.0036829972264736,0.0382406939370661,0.0549762453624832,0.0569936519827214,0.0493874812283658
"2018-02-06",0.00332883584558381,0.0378720833089208,0.0405166707640024,0.042699949532463,0.0578476896883693,0.03952509916298,0.0379811555352446,0.0488016363176531,0.067882476022259,0.0305913429462978,0.0341775595465162,0.0444861755696638,0.0569852775742665,0.0301831219385338,0.00489434257370672,0.0733435518778893,0.00469755307261984,0.0490139109207413,0.048765062820485,0.0466393181229226,0.00140031265544378,0.00365628517365008,0.00460186927274591,0.0349141798481349,0.0574099225988972,0.0505630227353486,0.0472215945746606
"2018-02-07",0.00411994989697835,0.0351127096699244,0.0411567274338412,0.0413413118581471,0.0614312275352238,0.0411496025846738,0.0472991045370565,0.0519933703453618,0.0691592617900326,0.0280245297620465,0.0385716255932401,0.0476205513566374,0.0576113682307123,0.0338360911353697,0.00359187565098401,0.0694231050554905,0.00432496654604879,0.0449178686593461,0.0430862762430075,0.0403111415785815,0.000579392773685782,0.00499443935221084,0.00537722826174599,0.0330817766725969,0.0583202576666046,0.050619971469355,0.0429442683410967
"2018-02-08",0.00438907257354057,0.0318847521220168,0.0346147209676063,0.0418835541644957,0.0587544139008784,0.0492694791724615,0.0487609503420606,0.0564494142983376,0.0702219942318643,0.0256175930428525,0.0381261410071927,0.0526880860548874,0.0583316348181318,0.0287474495112695,0.00664660314130164,0.0654309373922225,0.00412711754464825,0.0422827061926827,0.0374989237369818,0.0438806321817346,0.00103534039520896,0.00481308138582546,0.00812972439045815,0.0363310960446285,0.0578790872777948,0.050636563799619,0.0415689303092977
"2018-02-09",0.00968866824416258,0.0288621745584151,0.0351482084434783,0.0357671643601415,0.0670815958566805,0.0420862924202824,0.0479959614211126,0.0596550109608595,0.0771725826601292,0.0241710886644152,0.030263793155608,0.0499296499205849,0.06231153590298,0.0319532926070031,0.00920019632304869,0.0794366972051616,0.00421261040897998,0.0375370036147753,0.0370146029726503,0.0276975030037653,0.000429809705328466,0.0127508713462997,0.011283583688603,0.0279069923004099,0.0612039190114574,0.0486029394457983,0.0406362517978695
"2018-02-10",0.0100272943853932,0.0245770609017725,0.0352438032611892,0.0298774109754081,0.0671800034429387,0.0370990758988329,0.0530473284608728,0.0607175553302765,0.0781216090338963,0.0243369086262561,0.0294803185900559,0.0562138434700532,0.065068003372625,0.0289237689657764,0.0120148887346436,0.0778126268754627,0.00416741534662222,0.0388030623040676,0.0412810159725475,0.027343424939486,0.00129585114324051,0.0120164007982254,0.0139326310913419,0.0281142297520193,0.0627455346052068,0.0445793804994437,0.0359795532223457
"2018-02-11",0.0125013977888642,0.0278177245084755,0.0348909923156644,0.0320182569136441,0.0722197003374654,0.0358561930795572,0.0435033923315103,0.0650630283372993,0.0802421510907728,0.0220705345563086,0.0251995390806519,0.0516473335685928,0.0672787795672773,0.0282628644828277,0.0150836113887599,0.0728762715504247,0.00454571963931147,0.0354084247845043,0.0396215412298267,0.0231186501857344,0.000691670977103724,0.0169129027522767,0.0180095556739106,0.0255744930238601,0.0647513799601141,0.0462898000858281,0.0385440907894336
"2018-02-12",0.0168896707858988,0.0243680148759005,0.0347355255002593,0.0326485465674814,0.0698623357337215,0.0314235978778439,0.0498011522402677,0.0631299334603646,0.082786767537042,0.023684194204041,0.0254878407382179,0.0562065276251242,0.0736874702332443,0.025724601787623,0.0149794288071748,0.0767952898527735,0.00454154555459824,0.0340762301506921,0.0363522093616582,0.0206504588327469,0.000618988011599881,0.0219619219277814,0.0157501693950795,0.0229564526587611,0.063327009511759,0.0394852518296648,0.0380688649386808
"2018-02-13",0.0170486688328455,0.0224308657434065,0.0326702402151823,0.0292029411175207,0.0708552409046092,0.029753348167996,0.0491290837730896,0.0721411201499192,0.0868797240168551,0.0205181991214659,0.0232111431042609,0.0530608071560181,0.0713638369540758,0.0241103778231662,0.0180484212148406,0.0818961061036651,0.0046953557193896,0.0336919842910818,0.0346680142771008,0.0187736073981581,0.000549014238673281,0.0223365170520254,0.0195958092238109,0.0254730294168936,0.0664510427415932,0.0374980900170502,0.0339474112253063
"2018-02-14",0.0207371173999398,0.0221221798920141,0.0320207839127263,0.0248586224508099,0.0734433911561022,0.0283454470070281,0.05961470232647,0.0726720453559625,0.0860061698465719,0.0212016757000835,0.0237222059619726,0.0583193343637435,0.0729106893945461,0.0258208575046369,0.0203403994856836,0.073181658802276,0.0049773790691398,0.0301230499450042,0.0304440914754234,0.0186815767754277,0.000716705936728815,0.0247305538145244,0.0392017380281051,0.0204946903426939,0.0577776859016485,0.031727437428379,0.0258078107223581
"2018-02-15",0.0249612579597176,0.0185015853602244,0.0301194941086343,0.0251771691408715,0.0776846609019337,0.0330981149837381,0.0542234320692109,0.0783986499022208,0.0937449566723184,0.0203251194826144,0.0257706292088792,0.0624402204772325,0.0713335316096494,0.0234496453968415,0.0288313975236983,0.0649008494128283,0.00514320729177738,0.0267162290059405,0.0269343183964138,0.0169845799407159,0.000949648830828963,0.0262936504050546,0.0284748619114341,0.0181614441145906,0.0647671232828368,0.027797838818432,0.024816383791362
"2018-02-16",0.0291087750779151,0.0192173196662653,0.027645753538986,0.0192273476418735,0.0892148455304823,0.0330987680574864,0.0646338069469627,0.0794588619225719,0.0934506280921817,0.0185037741342975,0.0235540538816303,0.0709953527724729,0.0746847004986258,0.0208987736185805,0.023188597499543,0.0595967110613469,0.00471633822722473,0.0233373446728938,0.0261944159583977,0.0155345897881892,0.000721932680990172,0.0250822693205808,0.0369957260241574,0.0155132603536694,0.0614376052371831,0.0221814957196124,0.0218069520758794
"2018-02-17",0.0271171428358693,0.0146292836132699,0.0245643667830305,0.0198298465119569,0.0903989971011218,0.0258030012426605,0.0655786692326711,0.0833472250422287,0.0992267119064467,0.0178021315075043,0.018755999329807,0.0648798334789077,0.0873155676041028,0.0207747724230933,0.0282341584303741,0.066569788594208,0.00483500820671831,0.0199895686082913,0.0203787898778711,0.0148976334891067,0.000734341310807485,0.0420058428886462,0.027443584032359,0.0149322506389132,0.0597618388807019,0.0201372471379654,0.0200563992913667
"2018-02-18",0.0235265535015125,0.0144310100989601,0.02673647489176,0.0202558623587885,0.101748220271194,0.0282265457998835,0.0699635279172939,0.0838146641945702,0.107700736271001,0.0188426041138127,0.0194403512258071,0.0713935457485087,0.0898871925435918,0.0207909233391731,0.0342434005185063,0.0548487899977937,0.00524140567839174,0.0180872034473009,0.0186739487911999,0.0130137518800917,0.000666864578667774,0.0223105718275415,0.0358177911631027,0.0139999643505172,0.0518199714642081,0.0172480889963369,0.0172700350304839
"2018-02-19",0.0324841054635609,0.0120993173076103,0.0223442316898736,0.0200137184950712,0.104541196552372,0.0266823847929033,0.0727715394444437,0.0907676300922695,0.111376096163924,0.0181654825451865,0.0184351317707241,0.0744694756343371,0.0901017385808449,0.0206698145354806,0.0267210057692614,0.0493656372945354,0.00488885237709002,0.0160369558655256,0.0177477480498867,0.0132020075884966,0.000831911023393399,0.0232389636717605,0.0338836073397676,0.0145644412937596,0.0525189181922446,0.0148511912098617,0.0172268972558157
"2018-02-20",0.0228241894188233,0.0159286879860823,0.0328478671514319,0.0216055528824744,0.092933150757661,0.0263266982350828,0.066563210621808,0.0909144117286204,0.113381737421095,0.0202195451235676,0.0182161192124647,0.0706225097777025,0.085888285964116,0.0231994375752861,0.0225959098370444,0.0620601542249467,0.00497568640974491,0.0153422749475412,0.0178713029364649,0.0146444281675202,0.00094706288377913,0.0267244197062747,0.02917370733887,0.0130365758551835,0.0600542385117274,0.0149700491074406,0.0161327862172463
"2018-02-21",0.0229258299376278,0.0169004988073797,0.0231918263864568,0.0172493709560968,0.104029860830177,0.0242606103081759,0.0781163484567278,0.0930911471627403,0.117965948456849,0.0207552083705248,0.0194525604410729,0.0707631596243707,0.094912724060056,0.0236418764782264,0.0224988338335029,0.0461378182089898,0.00505053694514626,0.0123468544569467,0.0165569718173471,0.0123603083832949,0.00105311945041664,0.0266863547126695,0.0367778865862233,0.0141068219973173,0.0516093608060292,0.0133512082448235,0.0142069542808112
"2018-02-22",0.0235273220474743,0.0138190741842895,0.0243506781493683,0.0169787228557403,0.102090974568728,0.021543158319125,0.0740406262369018,0.0966504476239642,0.117767257608041,0.0193325311941816,0.015788426267583,0.0806277756804919,0.103048037400582,0.0217040231015276,0.0270162796403267,0.046716630413756,0.00497206816669932,0.0133535805007108,0.0175017701487684,0.0133081283940964,0.00103405250303384,0.0248762465730821,0.0350430077653862,0.0113955373935236,0.0451464972784508,0.014136007110721,0.0142311388734463
"2018-02-23",0.0229340240118515,0.0101510428259856,0.0179658455530184,0.017720235296618,0.107999502635418,0.0238490919825347,0.0740441576744851,0.094832953631947,0.130244452535416,0.0184939063814856,0.0186847822063852,0.0843300175542526,0.100882801564017,0.0204270036593838,0.0320995144109537,0.0395364047830969,0.00483277505778083,0.0112537567109094,0.0169985253948725,0.0117604891030238,0.0013904682157835,0.0213200361948502,0.0376435558359635,0.00973794209314713,0.0454298070908246,0.0136645474115154,0.01177236018448
"2018-02-24",0.0264069893696509,0.0111193337010861,0.0183319287574406,0.0218163195007726,0.105284238746713,0.0234148480563277,0.0772618142175499,0.0921414528071603,0.126640684992092,0.0211504349706583,0.0172756744150756,0.0879561039843322,0.101910356061397,0.0216541288642334,0.0205265939613422,0.0348816131887342,0.0051171394935554,0.0109079488585991,0.0182717647835267,0.015850132378034,0.00151465496083925,0.0271409246375652,0.0347055051584141,0.010479131970675,0.0403817007612347,0.0150602869439066,0.012798294459084
"2018-02-25",0.021615217275905,0.0127935163910668,0.0156865290400373,0.015066896890753,0.113858063752601,0.0205935315439745,0.0813795963739276,0.089765307292238,0.124892834299701,0.0255178630716058,0.0171878513466194,0.0756464842493913,0.109734384497122,0.0262836069642693,0.0284924314967225,0.0331259995277909,0.00540749051300519,0.0105836950636753,0.017313282617282,0.0167393350817205,0.00182636046351502,0.0299753231895482,0.0297401795407947,0.00996670762069172,0.0402502045820294,0.0142812819731034,0.0122760253409088
"2018-02-26",0.0186843307799783,0.0135026371406681,0.0112112859068553,0.0114592256367059,0.118053316104515,0.0272933035213749,0.0774555093535622,0.0904992524474093,0.125808694934178,0.0307316016448777,0.0220659371293343,0.0847620742872729,0.109626244577531,0.03234713287488,0.0209388235092563,0.0255219888090859,0.00559146661111715,0.0112802777998443,0.0194835628208106,0.0187788970728023,0.00181815042993925,0.0189649534368327,0.0319228018187555,0.0105241430552145,0.033721327008,0.0156877095283065,0.0122653517608919
"2018-02-27",0.0239051724163259,0.0124118397848712,0.0120248852510395,0.0121966633229285,0.119791518806556,0.024402147171658,0.0703533474562301,0.0859376263814308,0.129927415862124,0.0320404013545697,0.0245776786485622,0.0849431064281482,0.108509933480321,0.0376971488323381,0.0221842358473555,0.0271476991650073,0.00526674938850477,0.0097629970843009,0.0210733594641107,0.0177146134229506,0.00244893825488716,0.0237422955885122,0.0262636406821841,0.00890943887483821,0.0304420971306545,0.0147227703313815,0.011602279568209
"2018-02-28",0.0157337263488846,0.0132463440724213,0.0114061831484829,0.0129041679969348,0.121762306792245,0.0277982031705512,0.0728414284510481,0.0846952930197164,0.127639637563673,0.039362982618771,0.0303788259568879,0.0631662814213422,0.126838442951454,0.0479960203181927,0.014239825335217,0.0213039182002274,0.00588426028911395,0.0109766557365771,0.0224618436774032,0.0220188731652123,0.00269989547867398,0.015487343617904,0.0191619614178932,0.00962801909314098,0.0280904964631863,0.0179260605539555,0.0143510031408902
"2018-03-01",0.0127694877316959,0.0101992688992734,0.010801007082487,0.0114426698560798,0.123665672465219,0.0351858194855407,0.0761634522269109,0.0851165495034269,0.129873933471647,0.0417063609701134,0.0446220659432746,0.0666700340601573,0.121618430101821,0.0484985923234419,0.0117415249000022,0.0171262185090407,0.00587658146828963,0.0110346632204417,0.020959036478209,0.0204549214271352,0.00236025449888074,0.0120664868375898,0.0162319229794834,0.00978494077693329,0.0206500656237338,0.0182499493512797,0.0151300898078913
"2018-03-02",0.0114080648275073,0.0104724196977191,0.00952922490633121,0.0109174946035047,0.125107794412049,0.0380350899013041,0.07191408593405,0.0863711134035031,0.127295006173742,0.0375796656936496,0.0436852774170234,0.0815466024902571,0.128251563443861,0.0456481276039258,0.0112479171008717,0.013048588295306,0.00550572931974245,0.0094903754652445,0.0198797892216099,0.0198906061091732,0.00378510620996425,0.010644404887234,0.0120959698400462,0.0114796440997963,0.0219297086829742,0.0190355191239026,0.0142051111357075
"2018-03-03",0.0102118741421303,0.00996668600977181,0.0117222453270717,0.0122663421175735,0.121835235788531,0.0370164540422095,0.0738896369274474,0.0832735750385765,0.124072564241162,0.0414657262200008,0.0405528639346584,0.0753110820639645,0.131485356384617,0.0517718824752004,0.0088147997436541,0.0101117282075363,0.00645260555827865,0.011108116227013,0.0241224386883748,0.0230356768828876,0.00237677664200181,0.00895614211438577,0.0112824480815555,0.013449837896736,0.0156207517532582,0.0214423320479836,0.0183848214434193
"2018-03-04",0.00742359601265428,0.00975264348414124,0.0125926790162253,0.0131076258781854,0.130859212203558,0.0349524522710596,0.074647865986949,0.0836263160283136,0.125443514332531,0.0454001439454099,0.0391875733931694,0.0706504645534438,0.122622550016705,0.0574388676547904,0.00737673356863788,0.0102368578181298,0.00670368002738489,0.00918151318186369,0.0241414502740491,0.0228116262875811,0.0022731561416813,0.00786296800944268,0.00941382502326809,0.0135827123479493,0.0133570767042309,0.0242941255000964,0.0210587703385488
"2018-03-05",0.00581217632298765,0.0136546706912597,0.0144986240286761,0.0143936810743587,0.121665350837339,0.0390423951602538,0.0712137710676538,0.0853506389872845,0.12348587931204,0.0459834671003002,0.0425206163128672,0.0664156151355075,0.124133225023169,0.0528498723368834,0.00714190117507271,0.00722324214009931,0.00707895329347931,0.00946367471223261,0.0252120339634814,0.024888563725962,0.00265107591355613,0.00786343973283091,0.00879294169788928,0.015643003009074,0.0126467633492491,0.0264863479924498,0.0238880759040423
"2018-03-06",0.00613101453164933,0.0151119703428919,0.017424853139232,0.0178249450066248,0.130350553203366,0.0363477278798284,0.0687842978598844,0.0820162930473533,0.120228989375499,0.0508077602267157,0.0400917794949327,0.0536421346999457,0.127080618785521,0.0647087968479273,0.00678321891534713,0.00753750510589374,0.00663885650992142,0.0105877327023067,0.0201875553614279,0.0203203809075934,0.00403698356540047,0.00853705660764194,0.00764256324973989,0.0160877491338042,0.00948904775685352,0.0263996645600402,0.0251999511826587
"2018-03-07",0.00493028352781327,0.0164097534671161,0.0249473651050372,0.0242116361974454,0.125212443512065,0.0444998051346895,0.0702688052145235,0.0806830709575536,0.119310936925338,0.04395965218116,0.0427389615325252,0.0494634498083339,0.123690368144106,0.0600978769342479,0.00593701003281107,0.00534766651694101,0.00592648972023307,0.0110245948195852,0.0197097370908439,0.018503227332971,0.0024099721554586,0.00580976392569312,0.00863966566753936,0.018438465565543,0.0102052096465621,0.027025070151137,0.0305987187327272
"2018-03-08",0.00402184776191457,0.0201470231511924,0.0343747552696212,0.0301461403677282,0.118744881488722,0.0407177723413928,0.0635741181405589,0.0882402027843241,0.121043646799077,0.0507398973462568,0.0338848868374369,0.0393928887868924,0.111954099258435,0.0624117305082511,0.00518208437113616,0.00455593201489479,0.00704417146433655,0.0142165587253161,0.0203801368077408,0.0195054761775388,0.00357610135864803,0.00489386218550971,0.00651386211909239,0.0205444392883871,0.0111214218053775,0.0283376527524116,0.0347344100878064
"2018-03-09",0.00478315419756891,0.0194771818397115,0.0441124608518019,0.0433327854332988,0.108007022883159,0.0370857470471194,0.056872835985796,0.07467756143688,0.102788151362089,0.0417263708104744,0.0354829463872861,0.0403755908484589,0.105370813296718,0.0586425690366341,0.00341779829107765,0.0046323223591709,0.00692197616669636,0.0185968710208712,0.0239776467673237,0.0280041178656081,0.00380721809215759,0.00367146611791563,0.0093097405047566,0.0237910252342628,0.0193351536009,0.0380427034858898,0.0437567690763731
"2018-03-10",0.00384833163291644,0.0253820980238666,0.0550387123583419,0.0479152348225029,0.0947167218308187,0.0416384404112821,0.0533449144050956,0.0749220444030482,0.0914166645713231,0.0423629820720933,0.033057930383754,0.0322346340650046,0.0952944170155276,0.0573013223479816,0.00468408839117532,0.00496766815280773,0.00611259141019252,0.0184159519119816,0.0231224795265758,0.0271318880338792,0.00467324730394159,0.00483067559985228,0.0111906943563623,0.0285977757577465,0.0224060883852483,0.0413772568213448,0.0540151460053357
"2018-03-11",0.0047709936168571,0.0258039955951298,0.06266905744706,0.0638263545499163,0.0834042223862163,0.0332787658200284,0.0412021474042387,0.0779699513160965,0.0770909528144511,0.0322501655243974,0.0318118986369486,0.0325603185516161,0.085531457571553,0.0486870840583363,0.00436443368340506,0.00652348362030567,0.00686667978408064,0.0345997756072004,0.0253793956642006,0.0328131451993842,0.00613152349341963,0.00453497377381977,0.0109315911109569,0.0295571963628582,0.0263349552695462,0.0458312874485498,0.0652741936894274
"2018-03-12",0.00432512052763219,0.0325612177285436,0.0768043890335731,0.0763202594544388,0.0734581295195623,0.0326960786269423,0.0389381263226966,0.0782191093410193,0.069481773771757,0.0321987082253058,0.0266150240533697,0.0340534757058696,0.0778065541461547,0.0450378370658218,0.00384507521063764,0.00366507760175775,0.0069192884832625,0.0225858293619009,0.0275296947778302,0.0327748269538849,0.00420055001351733,0.00427010370813991,0.0135483321306486,0.0257253176566275,0.0302822268771387,0.0534544676218277,0.0726834060801396
"2018-03-13",0.00380752868875206,0.0272625011444567,0.0821207810682184,0.0796291778048688,0.0713991709010269,0.0361408708516223,0.0381055633108876,0.088474024467848,0.0720110647620716,0.0292291136155771,0.0273758974884541,0.0340296876098312,0.0730293396940947,0.0428742600890414,0.00453159712526818,0.00439306275293091,0.0067727536131988,0.0250803933491138,0.0240478288894712,0.0327003105764057,0.00392809356834936,0.00410285137903093,0.0112310878075409,0.0233885024935152,0.028046054083662,0.0528877230293556,0.0734007598354068
"2018-03-14",0.00456912668460796,0.0325146491922668,0.0846896879970179,0.0816239839243546,0.06817552632567,0.0304810116664013,0.0359370644350768,0.0839907754778242,0.0691305302613486,0.0283258302684832,0.02755456234948,0.0317912180009906,0.0714252785079786,0.0388277930050006,0.00500420965518563,0.00581760747469564,0.0076306992871987,0.0268948375297069,0.0231060243035256,0.0325130151035932,0.00406126740318928,0.00402640197155708,0.0111508007137163,0.0270050455876463,0.0278611062667901,0.0535826345955643,0.08230931201113
"2018-03-15",0.0035490218903825,0.0311902346006374,0.0816422914784038,0.0805767020404541,0.0746151299890826,0.0339775034088498,0.03644472152915,0.088690561796061,0.0737851490016687,0.0243850124608579,0.0251129984966638,0.0295334104698633,0.0775620184332869,0.037992450295357,0.00424762706748185,0.00443027020359791,0.00648610618121678,0.0237494260559678,0.0219491869910564,0.0324383758528795,0.00373087641745742,0.00328895695035562,0.0111705079115701,0.022925907034751,0.0315209836997749,0.0485948466518848,0.0864097230912874
"2018-03-16",0.00489321503651783,0.0361304372840274,0.074820379779683,0.0799763756820058,0.0687201903396358,0.0315532767034439,0.0416838087867552,0.0863464724724634,0.076178564232372,0.0260374537182659,0.0223380980805042,0.0360620229069315,0.0757825711048105,0.0340942001687386,0.00341243196243628,0.0035036508414701,0.00626759625494628,0.0264523764066464,0.0211824977900095,0.0310521637946406,0.00411359022371864,0.00347511506503255,0.0114125827117952,0.022094069767001,0.0421496922464386,0.0434960229920979,0.0867711436476121
"2018-03-17",0.00316691384795159,0.0362749612255233,0.080491626022207,0.07986605434965,0.071813656591153,0.0298272830507462,0.0433674230116319,0.0861975745762092,0.0858517033474235,0.0222931128089325,0.0230403630902981,0.0315613621250394,0.0783666072943389,0.0301000282784597,0.00281344143052969,0.00267411022767446,0.00633206368506407,0.0335417134967327,0.0185912403622461,0.0324164999404803,0.00296916577978065,0.00310582530864441,0.0117158574621713,0.0193437868570789,0.0337927569345124,0.0453060543905079,0.0851788145050129
"2018-03-18",0.00425715514293312,0.0309981011399343,0.0778908085033178,0.0784729843866787,0.0742818531055208,0.0300690814012199,0.0434198685990351,0.0818126982410347,0.0853871490746371,0.0226790691092327,0.0229362764108255,0.0303070663004838,0.081819762832284,0.0301957587359035,0.00330629486405672,0.00464242863592603,0.00540824805232717,0.0283622859341548,0.0166805177908604,0.0323361132322946,0.00386589781199278,0.00417918878471645,0.0133734409399497,0.0212442535920169,0.0404957129128013,0.0452108532331209,0.086367131232741
"2018-03-19",0.002993733733787,0.0297893741905156,0.0730375891412135,0.07276456617345,0.0842885213447241,0.0311782177018985,0.0475439696000866,0.0763227232549681,0.0951490385361998,0.0229352005441278,0.0203306571336081,0.0309739013381528,0.0884513954907293,0.0297155860751696,0.00240208879327217,0.00313059971929323,0.00489726321541614,0.0275390079684215,0.0137610240184585,0.0306794051970976,0.00255841029320147,0.00312690908359089,0.0109027442254314,0.0269437867213165,0.0430834072570885,0.0380000259576844,0.0875008532910966
"2018-03-20",0.00314404440687106,0.0353193773325258,0.0755426745524933,0.0855548214715363,0.0816256754460306,0.0277635859688168,0.0381459656126908,0.0714717380846821,0.0803259481650734,0.0257429198853266,0.0223284897738238,0.0214244248466325,0.0864393640470568,0.033620893814505,0.00277800842045529,0.00317706654038014,0.00486391848148418,0.0300947322542392,0.015009202148643,0.0352601163235524,0.00224452787113543,0.00306996077294645,0.0120903641223175,0.0161611118266913,0.050116489519113,0.0462774030535879,0.0904071752573892
"2018-03-21",0.00291552970543708,0.0529591843015847,0.0703232246720209,0.0782497135219044,0.08211660765712,0.0272559857439191,0.0366208042346281,0.055094945447514,0.0717296064852625,0.0251143202989359,0.0222401997268876,0.0254159703461429,0.0911840601104963,0.0378715015439563,0.00288228473713526,0.00322709045075287,0.00479832022081786,0.0369755077471606,0.0130349316218615,0.0377815702154411,0.00276048110401689,0.00367472670884163,0.0148139057792422,0.0184129518263952,0.0555184937098255,0.048446876835311,0.0785812052473885
