"","timexxx","coeff"
"1","2017-12-01",0.187228180564773
"2","2017-12-04",0.187851808133162
"3","2017-12-05",0.187701015193329
"4","2017-12-06",0.190958770852348
"5","2017-12-07",0.188783207642715
"6","2017-12-08",0.178448205507644
"7","2017-12-11",0.159593286427265
"8","2017-12-12",0.179193540537153
"9","2017-12-13",0.170459123351699
"10","2017-12-14",0.17777052176903
"11","2017-12-15",0.18338291001358
"12","2017-12-18",0.170083480114837
"13","2017-12-19",0.176550000307638
"14","2017-12-20",0.189641317112085
"15","2017-12-21",0.188565448303712
"16","2017-12-22",0.181028989599791
"17","2017-12-26",0.187788025429616
"18","2017-12-27",0.205516230099325
"19","2017-12-28",0.212433389063744
"20","2017-12-29",0.193000637257522
"21","2018-01-02",0.20749467283617
"22","2018-01-03",0.200835775835228
"23","2018-01-04",0.18526523484465
"24","2018-01-05",0.174121969168815
"25","2018-01-08",0.180400500104283
"26","2018-01-09",0.187347243772236
"27","2018-01-10",0.191899014537877
"28","2018-01-11",0.179377445601749
"29","2018-01-12",0.184936160424527
"30","2018-01-16",0.186595780726528
"31","2018-01-17",0.191759445477393
"32","2018-01-18",0.218908343711049
"33","2018-01-19",0.212869515546105
"34","2018-01-22",0.21152947664008
"35","2018-01-23",0.199304873675518
"36","2018-01-24",0.212193887891334
"37","2018-01-25",0.187750093305394
"38","2018-01-26",0.212640207420454
"39","2018-01-29",0.218079887312871
"40","2018-01-30",0.209681029646201
"41","2018-01-31",0.230485054209639
"42","2018-02-01",0.202290209717318
"43","2018-02-02",0.237478532726157
"44","2018-02-05",0.244783244847419
"45","2018-02-06",0.258317612147614
"46","2018-02-07",0.284745072730309
"47","2018-02-08",0.276619045429605
"48","2018-02-09",0.274915803908216
"49","2018-02-12",0.266378364751387
"50","2018-02-13",0.285258979897799
"51","2018-02-14",0.290781610238313
"52","2018-02-15",0.287943234642539
"53","2018-02-16",0.287452733377722
"54","2018-02-20",0.279567524804441
"55","2018-02-21",0.285521605017212
"56","2018-02-22",0.288761940452605
"57","2018-02-23",0.265965708456513
"58","2018-02-26",0.296951632207133
"59","2018-02-27",0.287256132325117
"60","2018-02-28",0.285439824411485
"61","2018-03-01",0.250499319110382
"62","2018-03-02",0.26365694590125
"63","2018-03-05",0.274605721170939
"64","2018-03-06",0.251873790727324
"65","2018-03-07",0.258045930444227
"66","2018-03-08",0.268053955099033
"67","2018-03-09",0.255553871675624
"68","2018-03-12",0.234979656982886
"69","2018-03-13",0.271260010267173
"70","2018-03-14",0.247404187181016
"71","2018-03-15",0.235105367719381
"72","2018-03-16",0.254060660775318
"73","2018-03-19",0.221186796893565
"74","2018-03-20",0.2492645867002
"75","2018-03-21",0.255256718271255
"76","2018-03-22",0.260949258553133
"77","2018-03-23",0.254249070842917
"78","2018-03-26",0.219763427096284
"79","2018-03-27",0.226368190360905
"80","2018-03-28",0.214666718464372
"81","2018-03-29",0.220191480605008
"82","2018-04-02",0.225492381645037
"83","2018-04-03",0.229106720209862
"84","2018-04-04",0.203612593460232
"85","2018-04-05",0.170668705522326
"86","2018-04-06",0.182709535896671
"87","2018-04-09",0.171869043121132
"88","2018-04-10",0.169471891978744
"89","2018-04-11",0.169238155601911
"90","2018-04-12",0.148797295512252
"91","2018-04-13",0.180754793226579
"92","2018-04-16",0.19225675795147
"93","2018-04-17",0.182023851211441
"94","2018-04-18",0.167949866698321
"95","2018-04-19",0.187835146211475
"96","2018-04-20",0.182180344419449
"97","2018-04-23",0.16365598858725
"98","2018-04-24",0.158257228948736
"99","2018-04-25",0.160998794261624
"100","2018-04-26",0.166981147571802
"101","2018-04-27",0.188487244256283
"102","2018-04-30",0.153485813858132
"103","2018-05-01",0.140130352770211
"104","2018-05-02",0.153615027983714
"105","2018-05-03",0.156646966835643
"106","2018-05-04",0.137788971784253
"107","2018-05-07",0.150723299424612
"108","2018-05-08",0.155762842791481
"109","2018-05-09",0.132444872232152
"110","2018-05-10",0.125739143204738
"111","2018-05-11",0.121255980144473
"112","2018-05-14",0.127725803604614
"113","2018-05-15",0.114630904757413
"114","2018-05-16",0.102578155766075
"115","2018-05-17",0.103802268591282
"116","2018-05-18",0.0942744808180309
"117","2018-05-21",0.119953247462009
"118","2018-05-22",0.100148700551664
"119","2018-05-23",0.0993754708232932
"120","2018-05-24",0.124958445608055
"121","2018-05-25",0.118365764640003
"122","2018-05-29",0.150448059281526
"123","2018-05-30",0.157338199977462
"124","2018-05-31",0.16543367711575
"125","2018-06-01",0.170443163257614
"126","2018-06-04",0.151422603170053
"127","2018-06-05",0.175381102998104
"128","2018-06-06",0.185870106795551
"129","2018-06-07",0.215540444968191
"130","2018-06-08",0.204368411084101
"131","2018-06-11",0.207560219891139
"132","2018-06-12",0.220811542635349
"133","2018-06-13",0.212138782364588
"134","2018-06-14",0.22141465852163
"135","2018-06-15",0.219884569166584
"136","2018-06-18",0.189825757226373
"137","2018-06-19",0.203499364320683
"138","2018-06-20",0.187199307366164
"139","2018-06-21",0.190084378292838
"140","2018-06-22",0.190555673032855
"141","2018-06-25",0.190744699252877
"142","2018-06-26",0.174866406729127
"143","2018-06-27",0.190398974216827
"144","2018-06-28",0.184750180023125
"145","2018-06-29",0.182505319720957
"146","2018-07-02",0.163777041381972
"147","2018-07-03",0.158812580641759
"148","2018-07-05",0.17139260804426
"149","2018-07-06",0.177762408276257
"150","2018-07-09",0.190372257541855
"151","2018-07-10",0.181010232729645
"152","2018-07-11",0.173619795921971
"153","2018-07-12",0.188670380661754
"154","2018-07-13",0.185041132027465
