"","^BANK","^BKX","^GDAXI","^FCHI","^N100","^SSMI","^STOXX","^SPEUP","^CXKCX","^FTSE","^STOXX50E","IQQQ.F","C061.F","EXV5.F","LYYN.F","SC0P.F","18M3.F","C062.F","DXSF.F","S7XE.F","EXX1.F","EXV1.F","LYYP.F","SC0U.F","540B.F","LYPH.F","SPYP.F","CD91.F","C063.F","DXSC.F","IS0E.F","EXV6.F","LYYX.F","M9SD.F","SC0W.F","C064.F","EXV7.F","LYYY.F","SC00.F","C065.F","EXV8.F","LYYZ.F","SC01.F","18M4.F","LYPA.F","SPYR.F","18M5.F","LYPB.F","SPYC.F","AMEE.F","CEBP.F","IQQH.F","LYPC.F","LYM9.F","SPYN.F","C066.F","DX2D.F","IQQL.F","EXH2.F","LYPD.F","LYM4.F","LYMA.F","SPYZ.F","SC02.F","C067.F","DXSK.F","EXH3.F","LYYR.F","SC03.F","18M6.F","C068.F","DXSE.F","EXV4.F","LYPE.F","LYYS.F","SPYH.F","SC0T.F","C069.F","DXSL.F","EXH4.F","LYYT.F","SC0S.F","18M8.F","LYPF.F","SPYQ.F","DX2E.F","IQQI.F","IUS8.F","UIMY.F","UIMZ.F","C070.F","EXH5.F","LYYQ.F","SC0Y.F","C071.F","EXH6.F","LYYU.F","SC06.F","C072.F","DXSD.F","IS0D.F","EXH1.F","LYMB.F","SC0V.F","C073.F","EXH7.F","LYYV.F","SC04.F","C074.F","D5BK.F","IM2A.F","IQQ4.F","IQQ6.F","IQQ7.F","IQQP.F","EXI5.F","LYPL.F","LYPM.F","LYPP.F","SPYJ.F","C075.F","EXH8.F","LYYI.F","SC05.F","C076.F","DXSH.F","EXV3.F","EXS2.F","LYPG.F","LYYW.F","SPYK.F","SC0X.F","540C.F","C077.F","DXSG.F","EXX2.F","EXV2.F","LYPI.F","LYYK.F","SPYT.F","SC0Q.F"
"2017-12-12",0.00243469362353618,0.00250591033044732,0.0100810455776498,0.00221629751976786,0.00226226286218144,0.00234914644472202,0.00260622740298228,0.00213100526086583,0.00683874108799695,0.00190701329290777,0.00250800342901668,0.00592516034787916,0.00553540990063936,0.00551523913051945,0.00439701487852166,0.00374348261814098,0.00809842067930001,0.00961186998359059,0.00945325746092906,0.00321753205221804,0.00627088014604282,0.00890343387247255,0.00903449545557797,0.00382681784939325,0.0105072689138164,0.00935580173403049,0.0109285587024955,0.00243182572765452,0.0055918407459037,0.00308877198409505,0.00170303136204578,0.00562133191664235,0.00571694946371212,0.0025034255208545,0.00298194283259692,0.0122999302082759,0.0120963521611494,0.0124659873470208,0.00555161271692937,0.0120762619998064,0.0121344198564485,0.0116919464154191,0.00638891359747586,0.0126405196714481,0.00719615326243593,0.0126256205643538,0.0108607630246334,0.00596992039926299,0.0116108572442858,0.00454315196181274,0.0127961893366712,0.00369568934507263,0.00342846555160924,0.00589558929838559,0.00441470273377861,0.0106175316254721,0.009734591273645,0.00601098004982846,0.0101848956570782,0.00998179041680421,0.0103601441390323,0.00976239034547532,0.010812467549957,0.00516742575988568,0.00889611765232838,0.00847448827684299,0.00855506673376751,0.00904127709812909,0.00542688927412298,0.0061357806325934,0.00646139465570181,0.0043153983730764,0.00738343574603609,0.00499873780398666,0.00648723133185299,0.00659367679621631,0.00391418049381693,0.0202843056548243,0.0220790600641749,0.0223017884197863,0.0223448948051622,0.00794494707758493,0.0201255205008976,0.0105077623235189,0.0195358726765572,0.00479954257387251,0.00518333589860469,0.0042881816638894,0.00872621829990637,0.00790970244796387,0.00851854541764963,0.00483787762692742,0.0079072469294796,0.00519667342277747,0.007433470953797,0.00778572776074553,0.00713257458951279,0.00417465556191638,0.00452000273950058,0.00370233597347687,0.00280398234922738,0.00433176665259584,0.0045655927829444,0.00368629839411198,0.00890514740050985,0.00901271418466189,0.00978826172766527,0.0046164993171942,0.00461040779687161,0.00470339920759399,0.00345128267235892,0.00331248806211991,0.00565302160814925,0.00369950610056935,0.00432927485144895,0.00477743550866226,0.00500913690988135,0.00418552537504668,0.00685180911318841,0.00581755378988565,0.00517186911422097,0.00518426922438389,0.0055285843455455,0.00277411736032485,0.00754341547922488,0.00754882565548558,0.00749949676456129,0.00507262031382275,0.00544803445067333,0.00726218585804823,0.00769139586915642,0.00414912116850367,0.00720928514260164,0.00702566571416131,0.00753634036544169,0.00530684756292991,0.00669060469310786,0.00392462865457919,0.0076915760991428,0.00679755782282796,0.00408916266097087
"2017-12-13",0.00241920663644323,0.00245926158756121,0.00926315486159804,0.00232025139771991,0.00226383385748308,0.00223034407366863,0.00259011639457282,0.00217763447586577,0.00690520301934604,0.00181602795267044,0.00242336118286292,0.00563994950415677,0.00502577191760574,0.00526105181655649,0.00431704022992391,0.00358677046803881,0.00789810116191434,0.00898587195991281,0.00944584851342264,0.00316430951479072,0.00637246081377349,0.00890570043038745,0.00901888703475277,0.00364696833319037,0.0104419731143642,0.00920330258935172,0.0114148602350544,0.00247014213098382,0.00579092889952284,0.00306561192880551,0.00174249135985179,0.00597372582519708,0.00572379570348783,0.00247641821492444,0.00298962413714831,0.0126108638511339,0.0121296827559259,0.0120831949176721,0.00534830610516538,0.0118756715335027,0.0122613976315973,0.0118660064002704,0.00612110742135168,0.012337149179982,0.0066871802466448,0.0127020178576906,0.0104601982555838,0.00580814371216668,0.0110867332044391,0.00463475643407866,0.0130061605836548,0.00386734043600042,0.00365809606490611,0.00589312438517369,0.00438487522610534,0.00970347832087433,0.00907688082264226,0.00599113050178203,0.0100468476354011,0.00971112453441493,0.0109271775122552,0.00963171883809097,0.0105168462899647,0.00498805796644338,0.00939813741168876,0.00871224754056546,0.00892036368598416,0.00922061413005688,0.00550163256693904,0.00629378757800704,0.00628372586139497,0.0044124586859758,0.00728259481071249,0.00519457872566828,0.0065111011444138,0.00643348198260063,0.00390838480672348,0.0216068502398683,0.0230953718286312,0.0234103692933697,0.0228110228226995,0.00741511116270696,0.0207282706935555,0.0106225396267052,0.0200139045188835,0.00491700029487148,0.00507617794197004,0.00430069441242865,0.00861944404921395,0.00792403326995819,0.00862594001910387,0.00490202755075281,0.00815228395936815,0.00491654197260589,0.00719418791940847,0.00740387459820439,0.00748704364243127,0.00412205571133356,0.00469253501317974,0.00371808589046029,0.00284461422983405,0.00442230574118021,0.00465034356153942,0.00367225033586971,0.00877220749819966,0.00868444055047186,0.00940065789960496,0.00462112072329517,0.00433974566154049,0.00494612884910183,0.00336122618804339,0.00320865922157718,0.0056249428766069,0.00392032726290284,0.00431945326684387,0.00472586455753704,0.00467405120979005,0.00390396525816022,0.0063079048166155,0.00592452011969477,0.00502198116709887,0.00520968258040383,0.00551488168195176,0.00286531160283601,0.00820269470651525,0.00832150716372777,0.00822366896666325,0.00533855439876316,0.0056233932071695,0.00803510455525034,0.00781259850905108,0.00434889060237224,0.00661315826784571,0.00703543417885683,0.00716564063111765,0.00535501867027209,0.00635505002067379,0.00399203914995944,0.00729090095278484,0.00662129721795173,0.00405471667605986
"2017-12-14",0.00249716162088168,0.00262876511505311,0.0101794138457588,0.00231665494592969,0.00228246756069051,0.0022494601965152,0.00260024558676467,0.00227543330338808,0.00707440816715726,0.00191850499380961,0.00248483266593324,0.00581291165059733,0.00497179452845046,0.00533536275881535,0.00429972136565243,0.00380617792430033,0.00729518393778034,0.00928429750855282,0.00941051585828824,0.00318775966264642,0.00715780566498116,0.00886527639009566,0.00872334134883038,0.00383708329511961,0.0103370972867963,0.00954794420850284,0.0106984025960628,0.00253543519873236,0.00539965956452027,0.00335335021056622,0.00184556081897187,0.00591709254236958,0.00547034466533959,0.00247557627959456,0.00310371996353009,0.0116512735988631,0.0114067424447436,0.0113321274098397,0.00562271219107461,0.0123528314053011,0.0127727626911438,0.0120963384923698,0.00609436881551379,0.0129508100039535,0.00689517644860419,0.0122742627869224,0.010899221223168,0.00604790680918953,0.0113380481987618,0.00519356788168425,0.0128060829414302,0.00366319091508316,0.00374396695229261,0.00605899809127489,0.00486874221502416,0.0103117233499168,0.00898754223792913,0.00644968656931256,0.0107038602258528,0.00914273103386714,0.00984323335822621,0.00973944720933352,0.0106740782114393,0.00497081769943064,0.00998575054768734,0.00882929951214059,0.00939255084799108,0.00920677072851304,0.00527165700021639,0.00610086801460409,0.00633595153265919,0.00446940371883706,0.00691570267087234,0.00474734862738536,0.00650016756168344,0.00638174306310888,0.0040126372535652,0.0215940515146051,0.0223262530211018,0.0229860417075818,0.0223239986893068,0.00793189608874052,0.0190539155457767,0.0109248028288696,0.0189792571349334,0.00485632151837177,0.00509288171015848,0.00433652748978058,0.00878431651182375,0.00830303044477375,0.0086454683900567,0.00492357157873388,0.00811670370073793,0.00515887764735907,0.00718330961075983,0.00723528669659648,0.0068135221777317,0.00407462816074316,0.00502692530246466,0.00383879647229175,0.00288300811578987,0.00474655278734863,0.00496162257708337,0.00386811632637528,0.00910220694756331,0.00900138823338134,0.00940908847887684,0.00451548306891329,0.00433634405835496,0.00510224041169909,0.00335797508545092,0.00339884029559874,0.00566122848727506,0.00396807274896087,0.00436162386115366,0.00493647982732809,0.00484965857834819,0.00385511265158944,0.0067190570041649,0.00599804891634613,0.00508159386843207,0.00503685698011034,0.00512415100187881,0.00283111392132372,0.00777945507860228,0.00801784109684934,0.00759143833913601,0.00512584204781955,0.00565772235054987,0.00763423784679364,0.00755071113936688,0.00409475213692519,0.006858134315765,0.00702075266539826,0.00717950135083735,0.00499019224984312,0.00643699633480269,0.00400575344959463,0.00725218471852228,0.0067012834790131,0.00426608750174566
"2017-12-15",0.00253445373926668,0.00256136880757085,0.010039267133423,0.00229939112605226,0.00230713344988253,0.00223637589026204,0.00258822238574247,0.00219512686387506,0.00666097633060539,0.00186109561100929,0.00250756754505644,0.00561516627851525,0.00519719687641884,0.00561989657944434,0.00418550256617466,0.003633242364512,0.00790020144354957,0.00890516386126526,0.0090227417151081,0.00326491889090905,0.00695832815530598,0.00890143967168913,0.00852138606988323,0.00407745688582911,0.0101826937623647,0.00952862950631102,0.0107362297712493,0.00242632330596795,0.0056844305857309,0.00343925876670593,0.00175645822190974,0.00614170260489771,0.00568251195488738,0.00241298814074077,0.00336975003249161,0.0125203171792782,0.0116435883337943,0.0120476782850515,0.00542326884364063,0.0127833008294105,0.0128112026074702,0.0125303615105378,0.00599870218647255,0.0127102980587844,0.00679996652505876,0.0127219134297121,0.0104614308609511,0.00563048483724161,0.0110820929027893,0.00494624101250984,0.0128185143482171,0.00346393559227999,0.00382118006227212,0.00607479036738526,0.00472832027031216,0.0103380234409404,0.00910511423416617,0.00607508923350398,0.0110040892488732,0.00902412972008568,0.0105049582587456,0.0109891584483963,0.0106274511448206,0.00480095801794718,0.00918489341694589,0.00928482448851416,0.00930113675778991,0.00886380500753121,0.00511500756413774,0.0062544975860476,0.00640445120981618,0.00423817422459815,0.00764013790691583,0.00451884359292118,0.00668800271261066,0.0065755556702692,0.00372809215733303,0.0217418193332909,0.0229462633740033,0.0223418981502965,0.0232721520149252,0.00750224424494186,0.020889250094494,0.0105268911208173,0.0204231909017657,0.00465014758319089,0.00519376672992526,0.00420193278435893,0.007938491538026,0.00807554455365054,0.00884608505749024,0.00500231111919983,0.00819252137589855,0.00509365942979454,0.00704801073868279,0.00639512974314975,0.00664604369131101,0.00409154781574101,0.00484588732274344,0.00407302143930611,0.00305256776313426,0.00491287628213038,0.00502153549522583,0.00416547117909655,0.00882563852146238,0.00897620731590797,0.00937970949806816,0.00431438123510519,0.00429060544339691,0.00472990543637259,0.00324102836278481,0.00332697170297669,0.00585278839691583,0.00387715276046997,0.00422074867784853,0.00490398040551025,0.004522773944556,0.00371024010075324,0.00617883284101697,0.00516468353745052,0.00448839197825076,0.00440998793889566,0.00462524392361267,0.00267012325025209,0.00833373454279522,0.00840677848349289,0.00825544842717657,0.00524892264659872,0.00544247104794462,0.00799209280289092,0.00763386588060933,0.00395918304951117,0.00666538070601272,0.00712081690311156,0.00692753859101059,0.00519413256910209,0.00632000977838316,0.0040130810054346,0.00707300915661823,0.00646630324629172,0.00390899603413098
"2017-12-18",0.00250386995620533,0.0026167588236151,0.00959595717074823,0.00229176653005545,0.00229346013914736,0.00220135904253957,0.00258231074628634,0.00223183039622777,0.00670529662847952,0.00184726970745447,0.00243650382213149,0.00550541202724666,0.00518001937637853,0.00542480105602312,0.0039717456091188,0.00366657132744875,0.00754883910668809,0.00882189582740643,0.00858016361054224,0.00318153997798529,0.00646231002842255,0.00826428065790789,0.00816368544763825,0.00401585287777519,0.0114460927461431,0.0107527601834614,0.0112218048537803,0.00242918050843812,0.00607346265657225,0.00354127572478202,0.00170150054164204,0.00630190942173265,0.00628969461527858,0.00245872992018668,0.00332273177680952,0.0121443065835485,0.0113795394065333,0.0114288184231108,0.0054643461061234,0.012761470123221,0.0127782290455872,0.0124270289107601,0.00617606844505556,0.012682173855103,0.0071376292204503,0.0117910262350591,0.0107194713173801,0.00558577427646578,0.0113746651168252,0.00514873922273379,0.012588161529349,0.0038096398582696,0.00390481814776855,0.00654670599337648,0.00490475033455313,0.0103538559970996,0.00878974695423867,0.00600309003801183,0.01030322144517,0.00848932122822822,0.0104960551157079,0.0103035071787339,0.0101750588405551,0.0048613045658875,0.010679582289286,0.0101186784618131,0.0102664345320795,0.0100286687182055,0.00521074285824744,0.00699251477842286,0.00690668873570788,0.004200721485132,0.00856404515200725,0.00522195638467913,0.00765820042233823,0.00743308616826451,0.00379315051546592,0.0222738926083674,0.0222582663581424,0.022555795632185,0.02142648337306,0.00787127297213328,0.0199225954235644,0.0107951803661396,0.0188056424919274,0.0047108122619672,0.00491842819784733,0.00410167511026123,0.00840179460769148,0.00814252872770681,0.0087000831311802,0.00499910672619236,0.00796616780034343,0.00517127500234614,0.00672024172228743,0.00643327417421745,0.00668932670550622,0.0042177452412592,0.00505778484807093,0.00413763448049038,0.00302209962980601,0.00476470871485054,0.00496766967906925,0.004233577144145,0.00907150081412244,0.00888391147790472,0.00952750420596029,0.00427980491970932,0.0042275197286106,0.00473106530824145,0.0031648501742793,0.00330553555778826,0.00557091935323348,0.00369215397472002,0.00425179838441471,0.00452727399895489,0.00467361996657903,0.0037898311631352,0.00630773990848318,0.00520129377026033,0.00444360122408867,0.00422211946797601,0.00443368865531898,0.0027509205492048,0.00780742327417956,0.00803571040329702,0.00765566617035475,0.00502710030756666,0.00604818770075286,0.00794435301209305,0.00796032106507177,0.00394521631346768,0.00664821104218894,0.00679515288306162,0.00657981506318431,0.00496242177143696,0.00629487387968388,0.00383476005132004,0.00691291645132067,0.00626456270893275,0.00372595530948882
"2017-12-19",0.00250794721636759,0.00256979278463429,0.0094986789475286,0.0022851513919242,0.00227882689935955,0.00223064414673273,0.00260138478279363,0.00228655397281961,0.00658798809129262,0.00186520312697212,0.00247641851193762,0.0050189478401588,0.00482872091288522,0.00508332829273742,0.00391467630368148,0.00355616374102911,0.00760204216245381,0.00879934611285901,0.00887577250276166,0.00322758210998503,0.00681126616734162,0.00859964576108967,0.00840363692572839,0.00420724721923086,0.0109776347003654,0.00967908737254843,0.0112441250867054,0.00252309722153349,0.00598644040819474,0.00355794780086638,0.00169981796216411,0.00600839151667671,0.00604714537716959,0.00255877136356191,0.00345024726430273,0.0122046252296042,0.0119103282370122,0.0116562325400695,0.00520748282894524,0.0125277352152709,0.0120813029454991,0.011778554545208,0.00588223953404916,0.0120315024458411,0.00696375610617515,0.0125052753846565,0.0115423542565132,0.00585212353347506,0.0118895588981477,0.00543143255030175,0.0125754180615306,0.00335570686154179,0.00399159644292589,0.00636990629012896,0.00514172593389371,0.0108308544911246,0.00872524293389807,0.00520717967223643,0.0110814465460257,0.00893829915323161,0.0105833171904933,0.01040735233721,0.00970041846314355,0.00461866371960321,0.0103436131075246,0.0103818470219324,0.0098275562729015,0.00979474193999247,0.00490347167003316,0.00717928632577144,0.00699038056586576,0.00400954868558057,0.00829883280090269,0.00528753316346175,0.00747996083639881,0.00755741781933718,0.00359940529987769,0.021717089053579,0.0231178076302242,0.0226886954685611,0.0218314595185147,0.00755687615217687,0.0197627084832597,0.00970295483554191,0.0195027897575264,0.0045203818634989,0.00443119313941142,0.00403422822258599,0.00816288127045511,0.0079999163774206,0.00911737586256523,0.00479058488909998,0.00834883911466798,0.00490586833637586,0.00694900722244873,0.00675287313070205,0.00669691287864741,0.0041758556806294,0.00518759722647421,0.00394179623125651,0.00341659687511219,0.00512665593279523,0.00525644472214155,0.00402617465740432,0.00930372081426975,0.00939386438665907,0.00967708867291338,0.00418112373222193,0.00477070960148394,0.00463040956740539,0.00326290080174238,0.00326322260571784,0.00529038685792738,0.00345730864696081,0.00429364516289958,0.00486060206580707,0.00508136114334213,0.00393924909190565,0.00650926435743651,0.00529871624280167,0.00453137038554717,0.00446726361253931,0.0046993249588367,0.00294124690717182,0.00780760269356582,0.00791337218029456,0.00763523283052763,0.00528430747525908,0.00560268161812317,0.00777199215941604,0.00786439782247566,0.00381275388152424,0.00658984345486361,0.00697222071352328,0.006945605642785,0.00477069581508094,0.00634456842412454,0.00369180639929206,0.00682105026253837,0.0065942073645519,0.00350841725765824
"2017-12-20",0.00256028159029615,0.00260406231888057,0.00943971689671602,0.00228839948201577,0.00226870671044441,0.0022560471696173,0.00266465197842101,0.0021844768330279,0.00664220571363787,0.00188543613268029,0.00250099028740347,0.00511709020353696,0.00499186579794167,0.00553692619002412,0.00408841172831501,0.00356017045739391,0.0078254970501522,0.00862430653858229,0.00936038743516804,0.0031718669868378,0.00684641255399854,0.00828395919916003,0.00843185614856099,0.00439568378247298,0.011302850008891,0.0101467457041796,0.0112810219125611,0.00251086592532787,0.00577275801849249,0.00362488163792283,0.00169158840262956,0.00585536347053867,0.0059541877879767,0.00243907997858906,0.00353815952059999,0.0118212722457299,0.0113038205426028,0.0116403141990413,0.00524107448911647,0.013425559056405,0.0128970042272475,0.0130900708232481,0.00592956437655912,0.0121585423968249,0.00709192142818908,0.0125684934663811,0.0117214273869181,0.00561050351066561,0.0115839340712002,0.00557816922610102,0.012214541757208,0.00351911760339876,0.00367434416287031,0.00611771093743426,0.0050620993677459,0.0105523309230814,0.00902439434207178,0.00535338808428291,0.010605762822616,0.00880784931507747,0.0108631449539083,0.010644350770251,0.0101895620171536,0.00479602837332147,0.0101938043629906,0.00982422022793733,0.0102081562302773,0.0100899553659389,0.00495832009314373,0.00724495642299329,0.00711570440237191,0.00387834040475022,0.00832682953818536,0.0052927006078003,0.00752491741975648,0.00739803494060864,0.00353196649976679,0.022073889036622,0.0236560445084307,0.0231489984637681,0.0229606597705999,0.0073989317225137,0.0188502859922091,0.00964236316696219,0.0189302450541143,0.00437122015730582,0.00462986961063699,0.00403143713298486,0.00798355276187446,0.00781676535703363,0.00928731266863661,0.00480449320507299,0.00860318217408499,0.00505347331479096,0.00644846114780477,0.00602932001750562,0.00652819512795194,0.00391992859489374,0.00524195227058334,0.00389569142859274,0.00305386086620559,0.00538268092629165,0.00523335148759675,0.00404414233132374,0.00932941230964992,0.00928308611475059,0.0100370464027749,0.0043140406973112,0.00423180056256781,0.00483753130545777,0.00318721033868574,0.00324729970611328,0.00534229896776952,0.00346853849272999,0.00440045819323637,0.00488833651735994,0.00472486004967616,0.0037115143515007,0.00610542579980324,0.00477899822176688,0.00456751168540626,0.00464738451599593,0.00496188465283004,0.00283637092130282,0.00783941138122453,0.007998055501171,0.00758295657548287,0.00522369780510099,0.0053445054894073,0.00776398474143033,0.00739666480215219,0.00358392853213638,0.00640285684951747,0.00667461597589265,0.00674177999971395,0.00474890768726283,0.00629059567830184,0.00402776866849437,0.00689448927956023,0.00586939532308902,0.00337395266081547
"2017-12-21",0.00249726184248597,0.00254691556540419,0.00957823383714103,0.00227770246715113,0.00235968576959608,0.00228294917796155,0.00262586184602491,0.00225355295089361,0.00689925614010865,0.00186608729275364,0.0024410274572144,0.00527421283529326,0.00516333132201471,0.00533757586838353,0.00396443858505293,0.0035937497022493,0.00752106840378588,0.00820036901485013,0.00874831197902792,0.00318218128553245,0.00645806926464574,0.00849802238339765,0.00867634404336726,0.00417677621630622,0.0109302750922162,0.00945326189682232,0.0108616321107314,0.00258643239347208,0.00588437771413493,0.00365588570940093,0.00161562074273745,0.00610879137538348,0.00591440891737962,0.00252098711292632,0.00334919389309449,0.0116261029365639,0.0115843589558637,0.0117509699541513,0.0053641199029306,0.0132400531004668,0.0130585193394898,0.0123884292708757,0.00622951859602039,0.0121641514247895,0.00686439171907135,0.0125405161043329,0.010894392255732,0.00552940060757192,0.0120369790294934,0.00573145167758796,0.0122610612021929,0.00338525438983922,0.00380517064039658,0.00623903691027852,0.00530693130160532,0.0103028361756929,0.00869144837894091,0.00529017929823393,0.0109190207184727,0.00884736257554723,0.0109311689834286,0.0107077497589574,0.0100436033807076,0.00500129399469413,0.0100327256873146,0.00997075972128294,0.0101308456989051,0.00983417600585821,0.00517874798089014,0.00716610718097249,0.00713690242529382,0.00425558603243021,0.00860553057375258,0.00504002481507512,0.00754684744706798,0.00734606959378715,0.00375479559289539,0.0217892310047598,0.0225918337698925,0.0227316126845316,0.0225159414790921,0.00757119161493204,0.0189183697269204,0.00949966634895106,0.0196076659260419,0.00440746392921096,0.00462447043107353,0.00385110398149681,0.00865427095798058,0.00794761392553467,0.00882357377807625,0.00454957939861369,0.00866221601337935,0.00463541445118035,0.00675774698745708,0.00699538593736815,0.00666857173212118,0.00428931822883083,0.00530806820528166,0.00379745140970979,0.00303635505937921,0.00527031065217214,0.00530505836682725,0.0040232528982548,0.00943822881040489,0.00939227922454324,0.0099503277586409,0.00453998218947561,0.00440828869255592,0.00492772064849352,0.00327910959528357,0.00347316764567371,0.00554243161946759,0.00350313294449338,0.00423922172958423,0.00492704588870201,0.0050341982807219,0.00356236943229853,0.00596844410976363,0.00480994518094872,0.00439756341979482,0.00450808237847326,0.00469013365303127,0.00303286889392043,0.00764219009095529,0.00803401787225639,0.00774624869735027,0.00545359390474699,0.00556900497091388,0.0079774622094641,0.0077078615062073,0.00395887109643946,0.00637342146625551,0.00647284475606256,0.00663359900404041,0.00496233090972067,0.00631211042518942,0.00375797620631973,0.00708415520038481,0.00626185100262593,0.00355673613733016
"2017-12-22",0.00248546238390057,0.00257071349358939,0.00947961377894175,0.00228907551615684,0.00232163768871168,0.00236072705432404,0.00257889400573656,0.00227045892385929,0.00657803379257064,0.0019349507073221,0.00248447858241115,0.0051477747633413,0.00506684020044323,0.00542094174590522,0.00395508852509474,0.00367764911147602,0.00776623140009936,0.0082148273574252,0.0087373181637771,0.00313130591518667,0.00651562548154035,0.00849612948476202,0.00827721377619391,0.00418373976141236,0.0114759840194368,0.00972808335290306,0.0114514236237468,0.00244405589754839,0.00612567101968554,0.00370838901406443,0.00163673688730049,0.00629419906930306,0.0062759982509317,0.00251368583854362,0.0035683781332642,0.0115992811152358,0.0114975434891744,0.0119825767479635,0.00546758464170849,0.0128585753956893,0.0128236968428191,0.0127668368967184,0.00597193370978677,0.012704034891527,0.00711174677593265,0.0123220190958881,0.0116570851679521,0.00583078734073348,0.0120941048226129,0.00548540975157417,0.0118542306343682,0.00323849839730958,0.00398858857354263,0.00621105778687363,0.00519403902287928,0.0108308406402207,0.00855970744359495,0.0054827352751449,0.0110123512378343,0.00840543940883616,0.0106603830953191,0.0108887209001484,0.0101911698184374,0.00498873805922181,0.00998351850716453,0.0097818070564236,0.00994949124401847,0.0103521801519472,0.00504472527078462,0.0071387263726897,0.00676150821933781,0.00402991833626216,0.00816513124543341,0.00496566400236292,0.007499539720962,0.00755413727734895,0.00364110979019985,0.0219256070155822,0.0234857969703261,0.0233082075923491,0.0230788767503511,0.00749573915119329,0.0186494473352413,0.00982085182155593,0.0189314459279431,0.00434116161453254,0.00461711330066063,0.00376897691167264,0.00872134777799057,0.00793467752659605,0.00937760406753831,0.00502849097801863,0.00852142980264446,0.004973770339742,0.00674314939696207,0.00637482731964763,0.00625768128694831,0.00411975452807592,0.00486082411127953,0.00368451508682698,0.00314207900953935,0.00517282226215246,0.00516131827760131,0.00396103932217943,0.00985648582048022,0.00919349765998449,0.0100265168279761,0.00453007048591681,0.00420012364177966,0.00482592958866969,0.00324309356709214,0.0035215206501273,0.00526165027993313,0.00367349900647647,0.00439208703821613,0.00497684569003524,0.00503637960220913,0.0034291796006895,0.0057339027627995,0.00452593252234309,0.00422004389495641,0.00433883558368482,0.00465484838275791,0.0029880654058903,0.00753794393904815,0.00809112824003465,0.00763182239501626,0.00522448422032619,0.00507719733004194,0.00752762209430917,0.00722871455126664,0.00388598787919331,0.00655792541590728,0.00668862630390941,0.00673187077768768,0.00467374421846912,0.0064041430063071,0.00395081543596396,0.00708933103627087,0.00645798289812034,0.00343908586606735
"2017-12-26",0.00260678018877104,0.00269385479749087,0.00939735969200109,0.00219876226771341,0.0022845626413305,0.0023373799232481,0.00266842571889255,0.00227146097787533,0.00695628340531327,0.00188668182475345,0.00249867068892405,0.0052584200682578,0.00527430796639328,0.00577291676785136,0.00397708205857886,0.00360266481055782,0.00719781860763278,0.00838474807846851,0.00840708908416006,0.00309135534462663,0.00670374093826018,0.00816022092455552,0.00814568832845569,0.00398820217435173,0.0115477678137562,0.00996063905106718,0.0115443752330531,0.00258436480337172,0.00618735166619144,0.00362856435669845,0.00166790656468213,0.00629005785504874,0.0064287106540061,0.00255399739456992,0.00369494258773737,0.0117341857613991,0.0116702600104884,0.0120249991832297,0.005446515271706,0.0129925579227815,0.0125659892705957,0.0126076164475002,0.00593416585734486,0.0124165134688109,0.0067092621704008,0.0124569472218993,0.0114406140277272,0.0055967181659566,0.012226214502363,0.00577834569222522,0.0118784821389519,0.00318566119142687,0.00396408641540075,0.00648557654218621,0.00531898159616917,0.0103339723717536,0.00824771595687497,0.00549492019382868,0.0104511689825985,0.00786866342622559,0.0105016934788855,0.0101500649730641,0.010189566450358,0.00525637529283015,0.00981210627217933,0.00998740215964833,0.0108654974633017,0.00991500221774894,0.00512751390073121,0.00700461105411923,0.00709368064308784,0.00400642644299809,0.0084281754209946,0.00498723325169907,0.007734662918799,0.00773715960612485,0.00362288559173992,0.0216472744160598,0.0231909291696861,0.023257760905879,0.0228236518225938,0.00789960652903323,0.0188673027828366,0.00938517523388865,0.019810620851915,0.00436759785478245,0.00462911294667218,0.00369509869250641,0.00864544086493735,0.00806564209517823,0.00901221135935617,0.0049626656521038,0.00842750631578961,0.00476037005166272,0.00675610718128062,0.00663108342090145,0.00671521420605619,0.00416951580525095,0.00477578136469835,0.00365442848826247,0.00289617004678551,0.00521515349101565,0.00558677285136264,0.00374915260758333,0.00976028531361739,0.00950282638047311,0.0105887655512,0.00457633555814726,0.00443404488871052,0.00496665995939943,0.00327543975622895,0.00336924525751238,0.00521946925166778,0.00359313001413601,0.00430196642690744,0.00497442113770216,0.00482145171478685,0.0035740025397227,0.00599222305467938,0.004676353102939,0.00440518139705218,0.00456024280087864,0.00486603973375896,0.00282084066483128,0.00781477159686817,0.00757007161297827,0.00747856772419704,0.00511944428602614,0.00530018598968194,0.00785104833659927,0.00717207235828424,0.00410479833767952,0.00663777106051871,0.00627674607643784,0.00675977096220866,0.00465592741663523,0.00611020807977848,0.00378226175453802,0.006722075194009,0.00611913633536222,0.00354552517896614
