"","timexxx","coeff"
"1","2017-11-14",0.30418270125941
"2","2017-11-15",0.283308526645301
"3","2017-11-16",0.300066947594039
"4","2017-11-17",0.273692016399579
"5","2017-11-20",0.268891732064074
"6","2017-11-21",0.263574566495124
"7","2017-11-22",0.273031501139117
"8","2017-11-23",0.271440872776854
"9","2017-11-24",0.26838486599398
"10","2017-11-27",0.250027113977555
"11","2017-11-28",0.274643678466168
"12","2017-11-29",0.273215534946869
"13","2017-11-30",0.291225511545438
"14","2017-12-01",0.298108709326086
"15","2017-12-04",0.263423041678159
"16","2017-12-05",0.284100591450372
"17","2017-12-06",0.263115372155296
"18","2017-12-07",0.256700634676885
"19","2017-12-08",0.273672829391382
"20","2017-12-11",0.268862953042494
"21","2017-12-12",0.283982060302142
"22","2017-12-13",0.302953378318139
"23","2017-12-14",0.297256375938146
"24","2017-12-15",0.28548546081052
"25","2017-12-18",0.287443932106009
"26","2017-12-19",0.314323081838107
"27","2017-12-20",0.294183173860915
"28","2017-12-21",0.320325742510646
"29","2017-12-22",0.320285900080511
"30","2017-12-27",0.322965008407192
"31","2017-12-28",0.321572980480412
"32","2017-12-29",0.2931134007408
"33","2018-01-02",0.311890500649896
"34","2018-01-03",0.299818989574518
"35","2018-01-04",0.333917664346208
"36","2018-01-05",0.367647795875495
"37","2018-01-08",0.372314912856024
"38","2018-01-09",0.366008911097732
"39","2018-01-10",0.309215063567769
"40","2018-01-11",0.301506573334828
"41","2018-01-12",0.334574675080172
"42","2018-01-15",0.312874113853014
"43","2018-01-16",0.332922828680688
"44","2018-01-17",0.330666825378698
"45","2018-01-18",0.339098266984019
"46","2018-01-19",0.32759476286766
"47","2018-01-22",0.343870539735835
"48","2018-01-23",0.312973718729655
"49","2018-01-24",0.310592366556859
"50","2018-01-25",0.321552437803954
"51","2018-01-26",0.344780140921247
"52","2018-01-29",0.320585071740868
"53","2018-01-30",0.315836833073282
"54","2018-01-31",0.293128415477706
"55","2018-02-01",0.327575563447917
"56","2018-02-02",0.324264216487884
"57","2018-02-05",0.339389595821236
"58","2018-02-06",0.36736930946903
"59","2018-02-07",0.370657217643999
"60","2018-02-08",0.357043367629575
"61","2018-02-09",0.367852834659968
"62","2018-02-12",0.350697585853665
"63","2018-02-13",0.371199952413481
"64","2018-02-14",0.413027863310355
"65","2018-02-15",0.387629992988291
"66","2018-02-16",0.38192728296285
"67","2018-02-19",0.390937975846869
"68","2018-02-20",0.390092398365002
"69","2018-02-21",0.365621574166489
"70","2018-02-22",0.374152490571931
"71","2018-02-23",0.385031889504458
"72","2018-02-26",0.387464413001281
"73","2018-02-27",0.347891636886742
"74","2018-02-28",0.377082617068268
"75","2018-03-01",0.358892364291973
"76","2018-03-02",0.358049721205903
"77","2018-03-05",0.305824583407321
"78","2018-03-06",0.277474509071489
"79","2018-03-07",0.290545182187045
"80","2018-03-08",0.303841149534365
"81","2018-03-09",0.29014917995683
"82","2018-03-12",0.282385254290546
"83","2018-03-13",0.276634249203451
"84","2018-03-14",0.290467506166356
"85","2018-03-15",0.30608407251745
"86","2018-03-16",0.297612871901588
"87","2018-03-19",0.297971911940462
"88","2018-03-20",0.307957107319757
"89","2018-03-21",0.298599810688302
"90","2018-03-22",0.303046428215071
"91","2018-03-23",0.308937877978724
"92","2018-03-26",0.303953296484089
"93","2018-03-27",0.3282951761177
"94","2018-03-28",0.323423922897638
"95","2018-03-29",0.27492000282272
"96","2018-04-03",0.25814074875574
"97","2018-04-04",0.264566729062944
"98","2018-04-05",0.281584414674087
"99","2018-04-06",0.255638175574016
"100","2018-04-09",0.267907308830101
"101","2018-04-10",0.251211304420488
"102","2018-04-11",0.269428208372361
"103","2018-04-12",0.240793574573836
"104","2018-04-13",0.254032946272252
"105","2018-04-16",0.25596416045114
"106","2018-04-17",0.249917557044073
"107","2018-04-18",0.282828824715878
"108","2018-04-19",0.260261009212992
"109","2018-04-20",0.264372177601183
"110","2018-04-23",0.270398261976454
"111","2018-04-24",0.290326790903992
"112","2018-04-25",0.269803018463635
"113","2018-04-26",0.258077648524917
"114","2018-04-27",0.3121630080124
"115","2018-04-30",0.287095988334275
"116","2018-05-02",0.281161988688263
"117","2018-05-03",0.241676536836129
"118","2018-05-04",0.23394818376531
"119","2018-05-07",0.240520651801109
"120","2018-05-08",0.208642984660529
"121","2018-05-09",0.233696430794129
"122","2018-05-10",0.257060745075778
"123","2018-05-11",0.256986539894677
"124","2018-05-14",0.24333078546084
"125","2018-05-15",0.24236907867652
"126","2018-05-16",0.269028302281344
"127","2018-05-17",0.244036422413677
"128","2018-05-18",0.273162934961755
"129","2018-05-21",0.240852764279832
"130","2018-05-22",0.259508913498452
"131","2018-05-23",0.244453673327488
"132","2018-05-24",0.246833379933157
"133","2018-05-25",0.240983274597048
"134","2018-05-28",0.213208023172142
"135","2018-05-29",0.296347659069198
"136","2018-05-30",0.3189630261634
"137","2018-05-31",0.315252591965389
"138","2018-06-01",0.308021943614674
"139","2018-06-04",0.312214703093795
"140","2018-06-05",0.30792817304785
"141","2018-06-06",0.316699064231541
"142","2018-06-07",0.312619627068077
"143","2018-06-08",0.331377225866199
"144","2018-06-11",0.313433346882558
"145","2018-06-12",0.335148243095684
"146","2018-06-13",0.316716148012565
"147","2018-06-14",0.32178298049972
"148","2018-06-15",0.307685904620763
"149","2018-06-18",0.301810243137037
"150","2018-06-19",0.316361996606547
"151","2018-06-20",0.298650302933715
"152","2018-06-21",0.32084953040574
"153","2018-06-22",0.293628206908732
"154","2018-06-25",0.299464740885878
"155","2018-06-26",0.295760339456646
"156","2018-06-27",0.303659836190711
"157","2018-06-28",0.288243429732844
"158","2018-06-29",0.258144023609077
"159","2018-07-02",0.237219270932948
"160","2018-07-03",0.266762867693227
"161","2018-07-04",0.271474200413595
"162","2018-07-05",0.257055783994057
"163","2018-07-06",0.269397557345553
"164","2018-07-09",0.267833359644018
"165","2018-07-10",0.256900621826897
"166","2018-07-11",0.248822700623045
"167","2018-07-12",0.247229892509174
"168","2018-07-13",0.278885963148267
"169","2018-07-16",0.275315230611384
"170","2018-07-17",0.257159550900001
"171","2018-07-18",0.255218548732929
"172","2018-07-19",0.260854960771023
"173","2018-07-20",0.289934143294653
"174","2018-07-23",0.258458013539711
"175","2018-07-24",0.261820216956944
"176","2018-07-25",0.255629568930568
"177","2018-07-26",0.265140319272502
"178","2018-07-27",0.264571918052385
"179","2018-07-30",0.254066442382697
"180","2018-07-31",0.251162424952279
"181","2018-08-01",0.247469630214309
"182","2018-08-02",0.251171915231496
"183","2018-08-03",0.269576083309198
"184","2018-08-06",0.285429897914999
"185","2018-08-07",0.296852572557366
"186","2018-08-08",0.29554355787495
"187","2018-08-09",0.296823723393569
"188","2018-08-10",0.30867071655887
"189","2018-08-13",0.283959676223658
"190","2018-08-14",0.305864608249383
"191","2018-08-15",0.290302606103377
"192","2018-08-16",0.290926578191742
"193","2018-08-17",0.296318466474579
"194","2018-08-20",0.299233665781063
"195","2018-08-21",0.297487961344734
"196","2018-08-22",0.278281953573294
"197","2018-08-23",0.28034012796361
"198","2018-08-24",0.277055178596782
"199","2018-08-27",0.290771150517145
"200","2018-08-28",0.299352274898114
"201","2018-08-29",0.286442060667991
"202","2018-08-30",0.276590939533614
"203","2018-08-31",0.266337754089204
"204","2018-09-03",0.286646431227706
"205","2018-09-04",0.257772733433549
"206","2018-09-05",0.286795375341928
"207","2018-09-06",0.262754772700542
"208","2018-09-07",0.28409155300523
"209","2018-09-10",0.298296034402828
"210","2018-09-11",0.280757238565628
