"","timexxx","coeff"
"1","2018-08-01",0.258968661051934
"2","2018-08-02",0.201853570587333
"3","2018-08-03",0.214086379656407
"4","2018-08-07",0.2061064866903
"5","2018-08-08",0.228672479898706
"6","2018-08-09",0.240819104582571
"7","2018-08-10",0.230011116800108
"8","2018-08-13",0.233094687222225
"9","2018-08-14",0.230078923484913
"10","2018-08-15",0.227166095428199
"11","2018-08-16",0.235526076423307
"12","2018-08-17",0.226932118394282
"13","2018-08-20",0.213440210332328
"14","2018-08-21",0.217554008346717
"15","2018-08-22",0.20786066386042
"16","2018-08-23",0.204691836855512
"17","2018-08-24",0.193117020475023
"18","2018-08-27",0.187539184966368
"19","2018-08-28",0.194840877963713
"20","2018-08-29",0.21347832043867
"21","2018-08-30",0.216098161298078
"22","2018-08-31",0.219508533128059
"23","2018-09-04",0.196015643055627
"24","2018-09-05",0.224551472308344
"25","2018-09-06",0.212159493454702
"26","2018-09-07",0.196203056481709
"27","2018-09-10",0.182599241696753
"28","2018-09-11",0.191010311280486
"29","2018-09-12",0.195548781408322
"30","2018-09-13",0.197805574736423
"31","2018-09-14",0.208643956639571
"32","2018-09-17",0.167216800581352
"33","2018-09-18",0.157667648857643
"34","2018-09-19",0.161475890597842
"35","2018-09-20",0.16449432207641
"36","2018-09-21",0.161681277223112
"37","2018-09-24",0.165600544358516
"38","2018-09-25",0.167982886288159
"39","2018-09-26",0.175491416118138
"40","2018-09-27",0.164258230221228
"41","2018-09-28",0.158670648748986
"42","2018-10-01",0.211926775312991
"43","2018-10-02",0.195734471994599
"44","2018-10-03",0.230907675297833
"45","2018-10-04",0.22608870968369
"46","2018-10-05",0.241283747754246
"47","2018-10-09",0.258987673098074
"48","2018-10-10",0.244540015809349
"49","2018-10-11",0.252362894086005
"50","2018-10-12",0.269041714003673
"51","2018-10-15",0.269009461764122
"52","2018-10-16",0.267020016175787
"53","2018-10-17",0.28165624852775
"54","2018-10-18",0.278064869393798
"55","2018-10-19",0.270861782729435
"56","2018-10-22",0.256124115711825
"57","2018-10-23",0.281999347367172
"58","2018-10-24",0.273856287848367
"59","2018-10-25",0.196966979332204
"60","2018-10-26",0.219926887223787
"61","2018-10-29",0.2186521362422
"62","2018-10-30",0.208971782795402
"63","2018-10-31",0.21467102709303
"64","2018-11-01",0.200803670175106
"65","2018-11-02",0.123239150848257
"66","2018-11-05",0.144950030225197
"67","2018-11-06",0.136372719198468
"68","2018-11-07",0.134779991208498
"69","2018-11-08",0.128612028654048
"70","2018-11-09",0.148280325825673
"71","2018-11-12",0.159281521149513
"72","2018-11-13",0.109845159221626
"73","2018-11-14",0.114966051554717
"74","2018-11-15",0.144833200109901
"75","2018-11-16",0.147224395958766
"76","2018-11-19",0.137898099763482
"77","2018-11-20",0.105095054929988
"78","2018-11-21",0.134518183348408
"79","2018-11-22",0.13387932548629
"80","2018-11-23",0.131642416831796
"81","2018-11-26",0.136432252431437
"82","2018-11-27",0.115441486564434
"83","2018-11-28",0.123645675884591
"84","2018-11-29",0.135134351022691
"85","2018-11-30",0.132792158562347
"86","2018-12-03",0.119886011875515
"87","2018-12-04",0.105888368708157
"88","2018-12-05",0.117640723455505
"89","2018-12-06",0.0992135590038462
"90","2018-12-07",0.0958548248196394
"91","2018-12-10",0.120891303050604
