"","EWG","DTE.DE","ALV.DE","VNA.DE","1COV.DE","VOW3.DE","FME.DE","LIN.DE","BEI.DE","HEN3.DE","DPW.DE","MUV2.DE","DAI.DE","HEI.DE","EOAN.DE","RWE.DE","FRE.DE","ADS.DE","DB1.DE","MRK.DE","BMW.DE","BAS.DE","SIE.DE","CON.DE","DBK.DE","WDI.DE","BAYN.DE","LHA.DE","TKA.DE","SAP.DE","IFX.DE","^GDAXI"
"2017-12-12",0.0149423817889543,0.0175560032739366,0.0441315550248928,0.0212372153866101,0.0259912307492197,0.0305968143608179,0.0233370541769605,0.0184812387581038,0.0381557585256879,0.0319658085607517,0.0443198151191052,0.0302406867359033,0.0557349239893923,0.0169769089424382,0.0385898663707069,0.0314670404789281,0.0205859987395982,0.0266796088024603,0.0189552338406868,0.0201842914886283,0.0486806437388434,0.0425805901030111,0.0352997395070537,0.043741122284832,0.0164765595217035,0.0331679485347121,0.0245571094029995,0.0192892263079784,0.0232318069822357,0.0437656151544676,0.0298986588699346,0.0691815444784453
"2017-12-13",0.0148365260885222,0.0178863695079762,0.0428028488452172,0.0203396865916251,0.0245625526164535,0.0295823178447315,0.0250260788675613,0.0192593607408047,0.0365324596596554,0.0320942954517025,0.0412015294326827,0.0314102241214886,0.0553535428246534,0.0180529806583379,0.0402649290082882,0.0325194431095851,0.0207425664980622,0.0272899902218582,0.020097992087333,0.0217319812666862,0.0445658432989601,0.0456888893970668,0.0325487204675969,0.0411787892578981,0.0174403633040228,0.031584908574258,0.0248273124494205,0.0202899830595336,0.0236204619146655,0.0447310523323648,0.0334689924157136,0.0684670080852742
"2017-12-14",0.0150675560688272,0.0177606288266792,0.0436359029191037,0.0198629343999706,0.0243495384103082,0.0292169942879257,0.0249906569306444,0.0201318322221664,0.0415544383141631,0.0301034270051211,0.042040947251885,0.0314149979647937,0.0586651932427616,0.0177705550106174,0.0368697625052994,0.0285147115227442,0.019686543789127,0.0251504017560054,0.019695247689429,0.0215651824460553,0.0452374513873287,0.0442615958059104,0.0347921144036575,0.041851811553641,0.0173208637771165,0.0341514041522404,0.0234711304555324,0.0214133033858995,0.0211420523327556,0.0454547597749093,0.0330545863259642,0.069801474081417
"2017-12-15",0.0145782803498985,0.0172127296003459,0.045239601972565,0.0208438766033231,0.0230275116407823,0.0298402375076749,0.0259308489104716,0.0197341024524521,0.0404304521379109,0.0319370687340387,0.0464565250902677,0.032006713584581,0.0528749072559201,0.0171276617142555,0.0344577928614941,0.0298340162905238,0.0210070114334331,0.0243962614876176,0.0182729309379353,0.0208126850407001,0.0488923503761229,0.0481511362042522,0.032733950855313,0.0433546695564602,0.0157674925447205,0.0301704136004055,0.0230868922566374,0.0199235179143925,0.021923899993838,0.04786427000611,0.0329764713261409,0.0691337197594159
"2017-12-18",0.0144955968621908,0.0170395300082185,0.0476225771280321,0.0207852785996175,0.0215020280597325,0.0297521496268199,0.0243028472604442,0.018716624081309,0.0383164867002304,0.0346005946484517,0.0475181024304045,0.0323673689342929,0.0555183583580422,0.0162982045495486,0.0349319229070091,0.0291979190082937,0.0204469289894129,0.0238887542641976,0.0166966003862062,0.0194891407863391,0.0475511878665491,0.0522776015175746,0.0358729272014056,0.0459325544018355,0.0152427122163463,0.0277694182180334,0.0231250035569626,0.0204420390217211,0.0199091187787803,0.0471198681208442,0.0310249870151048,0.0702455684960492
"2017-12-19",0.0140546158575978,0.0157476621764419,0.0471816797066482,0.020825136886095,0.0225402445598527,0.0293318914245502,0.0241582191044027,0.0164550765899078,0.0412639664295603,0.0348179620766462,0.044552280897901,0.0324027032614526,0.054232916706507,0.0161587874274056,0.0338361197159555,0.0276905469835545,0.0206156575831303,0.0232127963611155,0.0164441929499634,0.0185025537791835,0.0449966374017536,0.0609041984400019,0.0349695352888325,0.0458254236636659,0.016133646200559,0.0294593925706453,0.0221711088584342,0.0230677465705985,0.0197519615232061,0.0467512896916189,0.0282723801857082,0.0736716691271039
"2017-12-20",0.0146756812167676,0.0182722909261184,0.0417128116605481,0.0199875136637266,0.023661984160253,0.0330851606327398,0.0244393776916256,0.018472697820287,0.0347252165085769,0.0345469817107714,0.0395923676670128,0.0293273105983019,0.0559965324225448,0.0168934481217639,0.0344008562135673,0.025939080552688,0.0178621968584247,0.0228847251160708,0.019378084298,0.0217603796937639,0.0412042656192743,0.0601622249711317,0.031927027776395,0.0460747206234734,0.0177099887030304,0.0273928098315335,0.0314594432578027,0.0259905756940589,0.0242289579885775,0.0424694525447516,0.0290817438462068,0.0746840916102119
"2017-12-21",0.0148521446024262,0.0181574031696353,0.0467257349910222,0.0187949508269465,0.0235587940416894,0.0315011923944685,0.0242165045602755,0.0183119756358194,0.033708678585394,0.0376494127329524,0.0496860521683177,0.0317776641178989,0.0524759931366266,0.0172365807303337,0.0315597589407563,0.0256484307417021,0.0183614336482816,0.0227482954517145,0.020400676149305,0.0227138565112436,0.0360380710804459,0.0577765151155675,0.033337107368263,0.0448555097959084,0.0169295312817908,0.0271857407971087,0.0337967857731735,0.0268321916877727,0.0235273193294656,0.0402251874362323,0.0290968158961518,0.0703136913013106
"2017-12-22",0.013781156499445,0.0189703697748571,0.0443942554260387,0.019855029314671,0.0218348388580289,0.0331004705572868,0.0252722457484252,0.0192563804788635,0.0363608060991897,0.0367314624411482,0.0478639989096662,0.0298478424012942,0.0537312684460671,0.0163358641269336,0.0316621106971564,0.0252992681277517,0.0184304243828918,0.0242104460565392,0.0213298085865074,0.0202982261629665,0.0368150247932784,0.0566191056361019,0.0344335191781061,0.0470134850682734,0.0164317860357043,0.0262090139250052,0.0356732399842983,0.0264609925879151,0.0235289582849433,0.039017183368136,0.0281408840494887,0.0710905339930211
"2017-12-26",0.0137535128481055,0.0179680589127631,0.0457026469988751,0.0199398573531722,0.0229029143509286,0.0317343562946328,0.0246884262603555,0.0190924699897,0.0333465354816845,0.0369092681837596,0.0451465696096344,0.0311903220210123,0.0546945815128116,0.0150201176887669,0.0301891878160997,0.0248446209816003,0.0178792440437769,0.0222303187464594,0.019942292624435,0.0208422318610344,0.0332326678134471,0.0593663453175554,0.0326782729129274,0.0448059766326666,0.0164320290311857,0.0257303225955094,0.036578713657308,0.0246450163205065,0.0224714033090745,0.0421081350088722,0.0276925854625508,0.0862409983587887
"2017-12-27",0.0146106725671659,0.0206266731110626,0.0400197823051966,0.0194429853903026,0.0276970212362344,0.0301606541791227,0.0312744516828286,0.0186404423772009,0.0343828020580092,0.0371902192846899,0.0432490426159202,0.0297821209013031,0.0532717019069841,0.0166432343328495,0.0314966565791979,0.0254136312122956,0.0222955751884565,0.0254220775352463,0.021486462335697,0.0208074993837048,0.0316532282267924,0.0557557786681772,0.0342909159175505,0.0416137856631786,0.0170366968603715,0.0252286275852004,0.0338129484035006,0.0226839542168823,0.0227536972505408,0.0394447421659848,0.0293392981884535,0.082472620669899
"2017-12-28",0.0154726285917962,0.0206598311016387,0.0370160780554349,0.021364128052914,0.027558604071709,0.0291414971516682,0.0298303981771706,0.0181720098268256,0.0339326970645983,0.0366265272392537,0.0438033542067315,0.0266033873141197,0.0555978643287997,0.0176370791264417,0.0309243941481514,0.024357140688763,0.0213990199943138,0.0253014320823577,0.0216549248978541,0.0195887775171757,0.0333442372067231,0.0565083938707921,0.03615323647078,0.041819845740687,0.0184086413228296,0.025345704694747,0.0359858606676523,0.0229494291376622,0.0224663021418619,0.0396118571701125,0.0270721695232285,0.0836925484152063
"2017-12-29",0.0147548058845871,0.0208884399690894,0.0360430742875315,0.0217708401888815,0.0268456354373015,0.0332321332347012,0.0318581081928736,0.0171742937236924,0.0303948480599825,0.0348857236055622,0.0435619992582818,0.0280393422263757,0.0583812188385032,0.0184717129161231,0.0321945620348416,0.0234634750617144,0.0205569041270018,0.0233420270624151,0.0195325030428904,0.0207139320911625,0.0325946818787874,0.0547720464050579,0.0343311529257734,0.0446305442208201,0.0166584480806795,0.0248869963632711,0.0345584687852365,0.0234299015992607,0.0228667407532936,0.0392505361871842,0.0280667163338573,0.0878481872232659
"2018-01-02",0.0140237839877621,0.0195359574110394,0.037851386540032,0.0183680115463426,0.0252815954988338,0.0310640755482614,0.0347278271047895,0.0163872333228202,0.0314935506647128,0.0353721456787221,0.0412472258262862,0.0298140908147696,0.0617267915200223,0.0191612675331022,0.0302930706538201,0.0218758990360142,0.0209860368867208,0.0230257549958142,0.0214847389380365,0.0169980773866366,0.0380783938974456,0.0580108502048453,0.0359706399459736,0.0442627221710837,0.0170523281243842,0.0234340210771321,0.0350523112538099,0.021467880437528,0.0190664797740112,0.0429616913144756,0.0244523207214824,0.0894718401832899
"2018-01-03",0.0123111577693293,0.0188883156052831,0.0406045028228089,0.0188269766044996,0.0243756656236297,0.0328983396874904,0.0369505528421068,0.0169899370900228,0.0303031253737257,0.0393153523734337,0.042798319032812,0.027860190524205,0.0672890467361265,0.0167995839809898,0.0304886933228725,0.019622323685278,0.0235050793887381,0.0227758723981952,0.0174218878169599,0.017302463084112,0.040059187598715,0.0605979707132858,0.0307893819006239,0.0422236984453479,0.0157666227632514,0.0225043362716054,0.0340377906125419,0.0185845785054142,0.0172292194858965,0.0447735425036335,0.0243655323652206,0.0917407530718447
"2018-01-04",0.0128998264274529,0.021300213248157,0.040410387157664,0.0193556505769833,0.0234821285865388,0.0316703966301725,0.0378570276824495,0.0166208909949739,0.0346787429355596,0.0513085584175878,0.0405562453534303,0.0267987844475689,0.0675117090706548,0.0175720738685128,0.0285070547558404,0.019092196762312,0.0223185451013403,0.024020202324641,0.0169936195498174,0.0162791869316301,0.0374010887806606,0.061135825771683,0.032404899241795,0.0409258412686094,0.0156692552206841,0.0195075076374984,0.0325435583343421,0.0174936238674944,0.0171254450904001,0.0393441212394285,0.0248946711001279,0.0923207216239894
"2018-01-05",0.0144624346305327,0.0237829240540724,0.0423884574610632,0.0227706481545882,0.0204170602669615,0.0301250342670013,0.0376548516895355,0.0175245975084453,0.0350183527168657,0.0463300102116811,0.0376837608928598,0.0363852610702752,0.0679235777203043,0.0186076699797969,0.027652282818331,0.0208714570903364,0.0229821426017546,0.0233414362292684,0.0174532637615893,0.0176195727227476,0.0377259805358732,0.0531402489578855,0.0316192112562369,0.0392324248477618,0.0173538089718753,0.0189945185944614,0.032125406501849,0.0197618536470763,0.0185583146242345,0.0382667616901649,0.0235821384608084,0.0886445360637627
"2018-01-08",0.0141901271575917,0.0237724890249772,0.0417717148152967,0.0234658731742547,0.0186028209899879,0.0299856980295636,0.0429164744385523,0.0164204341087735,0.0362735255178813,0.0530126374631599,0.0361760307334718,0.0373154482323506,0.0603697030636611,0.0181120725522259,0.0267594313699442,0.0182795140187577,0.0239599221285612,0.0258295481685125,0.0158446760771634,0.0173023583761868,0.0378174120338576,0.05275002907861,0.0339999925986895,0.0363158463378483,0.0171868920929076,0.0204612609087178,0.0308924056705821,0.017460863234481,0.017903716165772,0.038303365119185,0.0263836630463471,0.090164054272128
"2018-01-09",0.0150023388678905,0.024102402478054,0.0401675225641976,0.0267656836548268,0.0195454800128234,0.0310960366618438,0.0441525566849947,0.0154306706875772,0.0352917235699936,0.0448307976258249,0.0403970597446752,0.033228113433863,0.0637721267867711,0.0163406672938549,0.028382256347979,0.0177238315780085,0.0257849986787319,0.0278574336764781,0.0157593946435991,0.019236989617888,0.0372964373126303,0.0429737803826572,0.0346064277007247,0.0371404478732851,0.0177125314023193,0.0186299242862832,0.0292782944962286,0.0178546803240423,0.0165915036171825,0.0427082861506021,0.02774718303663,0.0925924188075394
"2018-01-10",0.0146985374887879,0.0247395934928259,0.0400874010009502,0.0272824600373924,0.0194981672812031,0.0322074073382717,0.0446967525286918,0.0147861016318702,0.0352685299861283,0.0411968277254992,0.0404794039894109,0.0328225948717929,0.0564077528207232,0.0177488322486104,0.0304625334082336,0.0197672566316932,0.0257060257435449,0.027155218113839,0.0159501676648017,0.0184786550809489,0.0361433795842278,0.046532182618431,0.0335601726809202,0.0429473128065814,0.0182050752047714,0.0195506498752382,0.0300882425214174,0.0182904414089342,0.0166735960660385,0.0388457709475518,0.0306702008378414,0.0890527563628272
"2018-01-11",0.0145778611401464,0.0244380589796349,0.0427002197981774,0.0262127230672995,0.0178276667363827,0.0307047446154685,0.0433979754030357,0.0164641646612322,0.0356875764984354,0.0335124718984242,0.0404588674409682,0.0330019243292204,0.0629322021526195,0.0166346513695248,0.0285342382334677,0.0190924922552992,0.024633087722579,0.027499303687465,0.0169387666198469,0.0186734105463933,0.0387036717515316,0.0456934573753684,0.0310901494511453,0.0434090096603922,0.0181704878964599,0.0200256001007814,0.0321330917934071,0.0175267761446069,0.0169467396347372,0.0409610432774979,0.0303112460386848,0.0911063197197661
"2018-01-12",0.0151212542897711,0.0247995630428256,0.0424368823065124,0.0263911956523755,0.0166101378052331,0.028437704008001,0.043063488869968,0.0151075837512052,0.034198775847784,0.0359565779559517,0.038504122027443,0.0347281083369327,0.0615298101954344,0.0184148995029391,0.0292805845337402,0.0192121650900059,0.0255064481247177,0.0286274635190035,0.0187020838922605,0.0178349636752267,0.0368020021322748,0.0442162218638466,0.0319030217665159,0.0451940682347254,0.0182704752148269,0.0216798494543679,0.032425560023582,0.0155556777320673,0.0166952619682708,0.0425119096217719,0.0271780058544147,0.0931041337060045
"2018-01-16",0.014635498019477,0.0243825250174151,0.0369154063983368,0.0253239450289127,0.016642718627984,0.0316809373561774,0.0423816183620414,0.0159234525385797,0.0326990476240385,0.0343298896831442,0.0423595764342329,0.0323111693493122,0.0637025367194095,0.0191849231959912,0.0304629895317635,0.0184949308848819,0.0240465979572448,0.0299586858762849,0.0192716557334908,0.01876628994639,0.0390143662699287,0.042309234294483,0.0310724120768825,0.0382507776478533,0.0186954196874169,0.0223038923752071,0.035452910171974,0.0155550766886453,0.0173220159345698,0.0453519607251975,0.0287445275690181,0.0924530122737155
"2018-01-17",0.0135506138988362,0.0258391360500174,0.0409924455226168,0.023998629241555,0.0173127556465508,0.0290187520728582,0.0434104620664666,0.0164327379412428,0.0306486101029784,0.0347829057782971,0.0376712317185917,0.0365113409051201,0.0656904601510844,0.0189542336862437,0.0290171085255249,0.0175729715826954,0.0253863001639894,0.0313577813268845,0.0193945420073945,0.0190331671960788,0.0398259157738958,0.0409140977715218,0.0336820283873233,0.0361797662339184,0.018182834620658,0.0194138633658824,0.0343901478475661,0.0153179834027979,0.0169250615977471,0.0481848945705916,0.0278977480002599,0.0925094728428112
"2018-01-18",0.0125967278656828,0.0229589967735619,0.0423590408570908,0.0202228778597478,0.0185265987681462,0.0280927886718255,0.0488716078643996,0.0143960268693511,0.0303125934035082,0.0340539810984212,0.042589404818799,0.0357177246163453,0.0627181305953654,0.0174422016237652,0.0257420632728312,0.0172076322042346,0.0293178041554589,0.0283270897997278,0.0184495782960194,0.0169478483835323,0.0405371628095474,0.0421848876465843,0.0415966147530633,0.0347031425164454,0.0190722483297238,0.0199657982303542,0.0336895971222649,0.0142323044433061,0.0206568507142116,0.0433337533256799,0.0281952922589955,0.0949816300520093
"2018-01-19",0.0132117320853152,0.0229894654075849,0.0407216336509484,0.0200315956946411,0.0193767676929432,0.0254941703095279,0.0452405353640732,0.0168147892922727,0.0308108636102027,0.0340189592125199,0.0425195009591218,0.0372599869430743,0.0579045446187767,0.0182923245581507,0.0302916826204491,0.0201814917523342,0.0300236605877652,0.0293779495448469,0.0178518289007823,0.0178962227424184,0.040460408123277,0.0426713411402239,0.0416690041342185,0.0373229298754548,0.0192386618140109,0.0196243009115333,0.0313986367723512,0.0154484245345837,0.0233383753987092,0.0404334053347851,0.0260300077860112,0.0920547986270926
"2018-01-22",0.0130246125748582,0.0234714716589071,0.0399341533133684,0.0194341455326736,0.0193167768187433,0.0264206844900175,0.049632226738687,0.0160380326621303,0.0314208617877656,0.0332429195403059,0.0398551068026785,0.0369823406440232,0.0541771768890945,0.0182757204663432,0.0307655633814914,0.0193591859087297,0.0331973281658397,0.0319574948021987,0.0187737630711166,0.0186633573512277,0.0336322031886694,0.0403734098930239,0.0445291507393776,0.0346408057465415,0.0190172853706471,0.019391351164307,0.0351025196247863,0.014266156693878,0.0255550004855546,0.0444425359970132,0.0243244328284375,0.090782225667564
"2018-01-23",0.0118747066970761,0.0225031585003478,0.0384642951565674,0.0202486507344935,0.0179244318141524,0.0248280258204443,0.048912186596132,0.0168398206965739,0.0333755452575614,0.0360942877848028,0.038031951412646,0.0362390030135041,0.0540226260826423,0.0186836902474422,0.0293759834674358,0.0186429668572319,0.0342056338524356,0.0298250726042947,0.0166384349915907,0.0180437036321119,0.037136004298939,0.0484482762778605,0.0476156837353228,0.0360407993718493,0.0173188929853958,0.0201984487521859,0.0335039515989671,0.0128644320003483,0.0237561243768793,0.0384150530769207,0.024514968648865,0.0954131896569794
"2018-01-24",0.012911187813926,0.021280452640148,0.0351621720600901,0.0206078479172305,0.0157665960638272,0.023735633735792,0.0476909466640569,0.01469348671452,0.0328419410613929,0.0340286669838318,0.0387671904300555,0.0320190726308069,0.0569850840644144,0.0180236043627136,0.0295630543918456,0.0183340807313084,0.0326706352748716,0.0298298473637519,0.0156483583587484,0.0186496561256718,0.0375313117312742,0.0495212331545119,0.0483944290503922,0.0360508446446865,0.0168556057215813,0.0222668286510012,0.040091237858138,0.0137074066056013,0.0236898905197588,0.0402551073565915,0.0247889722048635,0.0976376171125956
"2018-01-25",0.0128100824337661,0.0228159657083312,0.0330473812898141,0.0222954892529607,0.015370190111862,0.0238722742213405,0.0459239642392599,0.0149409159814123,0.0377297304927227,0.0371904300106515,0.0382946514179481,0.0287132717993853,0.0603365339496658,0.0173538445443823,0.0278665574800409,0.0171998544795088,0.0324818098922632,0.0313869827286031,0.0156274210750852,0.0189935089348492,0.043338108911976,0.0505373316986408,0.0392688200436207,0.0337966225422181,0.017151426344884,0.0209842177175882,0.0393426525870491,0.0132281289442113,0.0227721843167772,0.0428421316262114,0.0246592574673645,0.0978282577556058
"2018-01-26",0.0114494633480997,0.0214704197068579,0.0372816033309702,0.0191131289715169,0.0154471281379806,0.0239565662197354,0.0468139174224704,0.0142129176793007,0.0383191431829136,0.0365696256568008,0.0380036000826216,0.0286616381281309,0.061188076813776,0.0157004107269702,0.0284970638796122,0.0174354466645017,0.03211351040501,0.0305856701782255,0.0151435858632733,0.0195897277123479,0.0440453343299926,0.0478516538756844,0.0410864702894682,0.0354597686287378,0.0156992338396681,0.0189261424213454,0.0410275677638467,0.0135510675494507,0.0224380205441009,0.0454429930588301,0.0255742379272588,0.0973448656605006
