"","^GSPC","^DJI","^IXIC","^NYA","^RUT","^RUA","^RUI","SMIN","TUR","EPU","EWW","THD","EWC","EWM","EWH","EZA","EWD","EWZ","EDEN","EWT","EWL","ECH","QAT","SCJ","ICOL","EWA","EPOL","FILL","ENZL","UAE","KSA","FM","EPP","EWS","AAIT","RING","EWJ","EIS","URTH","TOK","EUSA","EPHE","EWZS","EEMS","EIDO","EEM","MCHI","INDA","EEMA","ERUS","ECNS","AAXJ","BKF","EWY","EUFN","ENOR","EWK","EWI","EWUS","EWU","EIRL","EFNL","EWGS","EWO","EFG","EWG","EWP","IEUS","EWQ","EWN","EZU","000001.SS","MOEX.ME","BSE-500.BO","FXI","HEWJ","INDY","HEWG","JPXN","AGT","HEWU","JPMV","HEWP","CNYA","HEWC","HEWL","DEWJ","HJPX","HEWI","HEWY","HAUD","HEWW"
"2018-01-24",0.0277199486666089,0.0133486796547269,0.0195418812881262,0.023058541525245,0.0110242870937163,0.0246917645248578,0.0278773835201603,0.00752296228106599,0.00473173133907336,0.00540748468168377,0.00620535485904055,0.00563770149364571,0.00730479874019705,0.00737177906636815,0.0109308368213588,0.005594216339684,0.0114693843038077,0.00700595580502149,0.00770325528103192,0.0119760763769234,0.00958641564765623,0.00683166687028692,0.00380196642228922,0.0101233188495588,0.00463160826326383,0.00982780872579079,0.00563918979994474,0.00530422986238707,0.00481894280272132,0.00443208008673266,0.00422013332168289,0.00419211714394637,0.0154780532417506,0.00750822643263504,0.003937243393333,0.00448794642900319,0.0132992555844189,0.00583148024131975,0.0261157378690487,0.0138356505289902,0.0154522240316202,0.00559303350831999,0.00678268001397422,0.0171703105196984,0.00563506905431772,0.0300030254478641,0.0211309970350552,0.011030766598636,0.0277937992828897,0.00644506598881,0.00802786537059139,0.0307125842237374,0.0257963663835562,0.011822530871445,0.00773469218633944,0.00695674155457311,0.0142860603259685,0.0121452018506466,0.0069648992512713,0.0147465479578322,0.005347488899585,0.00922852547544996,0.0144994593804709,0.00862754019850059,0.0270619378302667,0.0173980435011855,0.008833051903219,0.0165848634440385,0.0183170305618421,0.0209850138654012,0.0216086809519222,0.00348644727443766,0.00370013406111188,0.0041416752423398,0.0148377789747973,0.0103248896432928,0.00912731885718425,0.0107704863347785,0.0116001968006131,0.00437331558135835,0.00428655539452699,0.00956824483314311,0.00647824657165251,0.00641563683066304,0.00382614810968144,0.00508326070262315,0.00420537711910097,0.00411074138417568,0.00677730636972779,0.00358948698423851,0.00465018572526667,0.00389737455715484
"2018-01-25",0.0253507773545394,0.0127866464776794,0.018284968058051,0.0220297366114885,0.0113616241079553,0.024640126049883,0.0275302720400065,0.00765517472933162,0.00484523726109186,0.00563252508769159,0.00664644264374105,0.00587896625539479,0.0073111339877856,0.00736872184573811,0.0107585109104679,0.00561339664437464,0.0117134474459995,0.00736162628336084,0.00782927059609588,0.0119301466652853,0.00879499019835914,0.00664714836090483,0.00374294340207325,0.0100828934544959,0.00456448580366202,0.0099608970540992,0.00603504419038096,0.00519566993425066,0.00483394538218386,0.00423575023472888,0.00420241850967629,0.00438084174674396,0.0153272563440567,0.00775737311327524,0.00397432556805544,0.00449201936890985,0.0129244464052984,0.0055044680562331,0.0261001375153438,0.014303696960301,0.0145860423513241,0.00548626920491684,0.00675385230673622,0.0165313563475789,0.00601494729057969,0.0326756538110064,0.0214502056678498,0.0107913935518369,0.0289959145286917,0.0065766402746546,0.00804958342302883,0.0321699235129223,0.028398509868256,0.0113509320896574,0.00763140488677002,0.0068563345976745,0.0135164173791893,0.0117054452502727,0.00673172574864329,0.0146029069599849,0.00527263335856661,0.0091909697091786,0.0138183652968282,0.00853267583123448,0.0267453855097635,0.0174490559801262,0.00835148034987645,0.0161608688502267,0.0177889757276358,0.0200175217441274,0.0217179999952906,0.00350263877604213,0.0036960021347517,0.00415686575238317,0.0161327907383974,0.0104272029283676,0.00919367701770248,0.0108451016161312,0.0116103337295576,0.0045679616937129,0.00448197608846884,0.00940274946043671,0.00627271109746545,0.00676915352307564,0.00385706895399522,0.00520565034983076,0.00433543695663075,0.00409184886696035,0.00682255712925602,0.0038192003392511,0.00535586856579864,0.0039423102183609
"2018-01-26",0.025883773463175,0.0129388962310255,0.0193414592003994,0.0217527371380275,0.0103860043128167,0.0243204882234825,0.0281650331867982,0.00746025009687004,0.00464576654940398,0.00532121811245781,0.00660064603099793,0.00574333137170586,0.00743855582436839,0.00728554315667359,0.0105966855524352,0.00543370043545222,0.0115012916443797,0.00710224420597125,0.00791592183426558,0.0110112411308159,0.00939090738652461,0.00594496046911931,0.00357931846806512,0.00999176584978568,0.00447245441210872,0.00999566681850903,0.00588640123815243,0.00506867563736219,0.00484473366142934,0.00415487544500081,0.00424005897201023,0.00428738201389162,0.0150387845791829,0.007465643969248,0.00379635439746531,0.00439383437413537,0.0137887260309334,0.00567686463783472,0.026276996502227,0.0140685705839129,0.0166280432805687,0.00534983828521217,0.00669643143910095,0.0171977154649652,0.00582918292075521,0.0320591948027398,0.0224778446093525,0.010650532788652,0.0309331692217332,0.00596265399154509,0.00808318602463354,0.0318204011037716,0.0277380988841139,0.0119296553155549,0.00749550841061254,0.0062280623281317,0.0137635157218189,0.0118045501552714,0.00561190445987454,0.0147599654750912,0.00523797699034766,0.00935142616859587,0.0138628802969078,0.00859953676200654,0.0268173687437401,0.018046643607829,0.00806292238101659,0.0164886035516834,0.0182661485361382,0.021002043540539,0.0211375545501392,0.00352794023669719,0.00378549907235175,0.00411375081816822,0.0171724640859362,0.0107329522347388,0.00901308198390247,0.0107905157933206,0.0116381299617444,0.00434961659006316,0.0041708840887478,0.00944399916820035,0.0059401664464987,0.00626217640898835,0.0039239529676288,0.00495741614190408,0.00409555408907677,0.00397154699729377,0.00658092071645629,0.00381305567145644,0.0049375308682787,0.00367852269768367
"2018-01-29",0.026014453357613,0.013216774267893,0.0189181779665994,0.0216563604981455,0.0103860884474664,0.0236667449665751,0.0270169880288209,0.00714182245077223,0.00472667030577846,0.00554325971479716,0.00625854061279787,0.00593696230162865,0.00764288810522279,0.00700494565376048,0.0113096562147381,0.00548206270299704,0.0121996583117008,0.00713184323812536,0.00753973064033555,0.0112272145055107,0.00971054179985336,0.00598703391072833,0.0035840599034011,0.00955553228874751,0.00444532874423222,0.00992231874326894,0.0059400885586784,0.00576815115692018,0.00489078914995426,0.00444324447128946,0.00434577061899432,0.00443198183150149,0.0157347714731795,0.00675603318620981,0.00387040644165048,0.00433961424324993,0.0130498096349343,0.00548317344138189,0.0270279702090978,0.0144487583163189,0.0155384849731459,0.00596820848697291,0.00686189500080957,0.0163486161738136,0.00596309241210298,0.0328323880146669,0.0240724565716779,0.00986781729571991,0.0297198509486416,0.00595218109000147,0.00803085009067889,0.0315915035798582,0.0293860160124269,0.0107400951905111,0.00733281006570506,0.00655941327329926,0.0152658424448441,0.0117732791019236,0.0059127937996319,0.0148805403726887,0.00530944553335548,0.00901993665733491,0.0142418607766182,0.00859938339686876,0.0269021774172226,0.0184092963535221,0.00794334240426738,0.0162864538915507,0.0176562173526282,0.0207518604179175,0.0215013403630512,0.00341429597050349,0.00369638484548864,0.00389950463890928,0.0176118816223748,0.0102832845111526,0.00855579932340592,0.0105038620750365,0.0110050087249592,0.00445743433783899,0.00410885673635171,0.00900300360837305,0.00575159663953959,0.00763174133726428,0.00379354216632114,0.004418465076289,0.00438117926458089,0.0040427728771984,0.0064689725068346,0.00369302791428699,0.00446554418980892,0.0038381717551539
"2018-01-30",0.0265342481542284,0.0132534238406367,0.0191115790242268,0.022120470780098,0.00994706421406233,0.0234894188460804,0.0274473774535221,0.00741117476436186,0.00468030028120001,0.00576970114863182,0.0065905907012081,0.00564731863619037,0.00750976562970277,0.00744594324116148,0.00979666183285062,0.00568551796502914,0.0117136554605795,0.00682854467533166,0.00802727146762147,0.0116037752326277,0.00942247216227158,0.00609452800006292,0.0036348277188164,0.00969921364172072,0.0044784571618793,0.00951187058659756,0.00649743938940907,0.00628728042430645,0.00474577698227999,0.00434833404277222,0.00417960745949606,0.00440966063757281,0.0152245267415777,0.00706614772486003,0.00356553821985889,0.00434123184796866,0.0136994469191597,0.00543847362828319,0.0265981728887035,0.0139586933658199,0.0148106422715864,0.00654499574951823,0.00640463147206548,0.0173246743595501,0.00625803977119738,0.0328136690018187,0.0231595733869771,0.0104244722521983,0.0292718524672865,0.00538497447041356,0.00786072633970697,0.0298683052982497,0.0280399225492571,0.0110310542286542,0.00753056575394991,0.00739570384207835,0.0160800162457385,0.0116502447739029,0.0059042436967051,0.0137399864244955,0.00552504001892499,0.00853544345595864,0.0147276917780523,0.00911842776025652,0.0271835419475228,0.01826229903071,0.00819631771017651,0.0165997698388476,0.0184595607002321,0.0208644984585046,0.0219843909619567,0.00339459377319937,0.00375208553819468,0.00387844042400407,0.017003908992033,0.0102886036341524,0.00833169281530119,0.0103467521698369,0.0113755793211153,0.00446932542464807,0.00414589106926588,0.00977434611547758,0.00589038931520992,0.00763476484508097,0.00386455528882897,0.00457095276391199,0.00399038979613828,0.00455495382367191,0.00626724337850142,0.00362309058103327,0.00448255944165162,0.00358910257948276
"2018-01-31",0.0284997058119913,0.0127982432810725,0.019297390432373,0.023092649507775,0.0101841811111252,0.0243305011556816,0.0289790272624106,0.00699891707954053,0.00459785994878757,0.0059077625401938,0.00659874045081423,0.00566470642980627,0.00749895945504559,0.00736648053879481,0.0104461625039759,0.00558235724770249,0.0117860065956644,0.00669843303556803,0.00817739152782959,0.0118544209862138,0.00910199163026756,0.00637775828956058,0.00362812621612923,0.00960968944084254,0.00463679552674761,0.00965992248143652,0.00642575563863071,0.00620000084146662,0.00463359870534195,0.00427974470281959,0.00412591461636087,0.00443733852035922,0.0149312503800786,0.00709096550575853,0.00377068981169808,0.00443411732466571,0.0139899826990863,0.00542495944760122,0.0269981060271599,0.0149190241293095,0.0158399887406254,0.00594009427001127,0.00635146290600305,0.0165346441021592,0.00586688875319163,0.0313148015423594,0.0227395566281959,0.0101154704411608,0.0287573692557237,0.00541053611331097,0.00860459536427612,0.0304498501273286,0.0271591369007943,0.0107039607386483,0.0081116476367162,0.00731098990891666,0.0155959751220517,0.0120943669760807,0.00560013862989475,0.0132576036731969,0.0054936078809801,0.00798708476581397,0.0137765538978259,0.00873223296255018,0.0262889933655244,0.0179468803018463,0.008169450029821,0.015760646990158,0.0172538049195297,0.0205852269084992,0.0214875820870414,0.0034485867649294,0.00379804515719318,0.00396976123773079,0.0173220344120353,0.0107517358505986,0.00842540986398709,0.0109921253068958,0.0123521551400747,0.00436335098690533,0.00412694014449863,0.0101826568090033,0.0058867992283761,0.00756430510501239,0.00375724783247525,0.004572469885023,0.00401928423579966,0.00453345093900967,0.00608024114437499,0.00337239988379861,0.00445340023054487,0.00375082906381086
"2018-02-01",0.0272069078476604,0.0134603916304952,0.0188651283100802,0.0238147903872395,0.0100353134871776,0.023892791505383,0.0293276491554897,0.00729487714521918,0.00466369403773477,0.00575869455104007,0.00641219409514175,0.00589525381468659,0.00706271854305014,0.00736245970612428,0.0118170550850131,0.00552318655191476,0.0116318367314574,0.006763472937154,0.00709522546523401,0.0109731077999573,0.00886032130903504,0.00601175748927636,0.00361250131579991,0.00991407682714499,0.00474390733797453,0.0096230143007008,0.00645794025923079,0.00637792946014792,0.00485289414177584,0.00449457693859751,0.00422322189245595,0.00442873402479828,0.0148272315330271,0.00684328194851605,0.00370727013550506,0.00449047742203302,0.0143415022557689,0.00551248797962454,0.0266428653362911,0.0147465765454419,0.0166555225987565,0.00601660140681565,0.0065143312328075,0.0172572156049655,0.00658411737006023,0.030418132125487,0.0231259365638901,0.0111370040739206,0.028079616605849,0.00552328675594763,0.00820267858315427,0.0299966694405143,0.0270371630903861,0.0118918009708649,0.00823794874003635,0.00744730900550874,0.0145330527947057,0.0115367613862764,0.00607379058895932,0.013046573711578,0.00552370115559085,0.00817046751133972,0.013574117787392,0.00892325046561835,0.0264768259905932,0.0178262237796097,0.00848599494863419,0.0153860415573399,0.0179799119851723,0.0201394777860543,0.0212304446869289,0.00336692926360795,0.00381304612809171,0.00398094247985048,0.0167270391398545,0.010304560477746,0.00938965430158357,0.0110215825764192,0.0116398410807719,0.00444641093586698,0.00409936644028276,0.00968672417181132,0.00594550739902758,0.00814640747934203,0.0038556856553707,0.00474499274242617,0.00400554266829602,0.00437678855391289,0.00623031970355449,0.00340454328924176,0.0044715680770555,0.00374125989073095
"2018-02-02",0.0239660210076913,0.0133848199266843,0.017405853349973,0.0210031919321613,0.00983378095302878,0.0206955608307104,0.0250422431854073,0.00801654869297681,0.00450954472326263,0.00626469336247004,0.00661080143919064,0.00594580967145986,0.00826047045668054,0.00727667420815572,0.0118511913511649,0.0063524587586589,0.0111885832906188,0.00731816273150865,0.00753104994147169,0.0118460205655144,0.00927645220456881,0.00619459011001063,0.00401066871838118,0.0117630354889106,0.00550914964530883,0.0092932138880557,0.00647783486266705,0.00838571037920147,0.00510927212462873,0.00458978393621561,0.00397529975637033,0.00556913816552866,0.0148675629367603,0.00834775325657725,0.00585761095238255,0.00524958207062566,0.0153261075831688,0.00605635178878861,0.023953173896802,0.0143838569412024,0.013924378657971,0.00532055370155229,0.0068134681623096,0.0172110200522555,0.0065076551613352,0.0309059059034403,0.0226749911565134,0.0120945535103566,0.0271413806023832,0.00604644748612447,0.00858077442226925,0.0298674956096988,0.0253165042210581,0.0118001345070124,0.00911637142128323,0.00857972897149087,0.0152372980735868,0.0119607708718704,0.0063450126388061,0.0139646261311681,0.0065528614121624,0.00808831516015205,0.0146341904680081,0.00969666763880783,0.0245786288499231,0.0155065321020552,0.00843591096261014,0.0164540352306438,0.0171233694484725,0.0194198712115342,0.0202161903938297,0.00376934159089595,0.00372869281168505,0.00385721844031084,0.0162120538589667,0.00996095914161492,0.0105541877749847,0.0100172868450523,0.0134127321756435,0.00510829973010577,0.00454107554497963,0.00861420296791625,0.00645974000312317,0.00808284779696738,0.00463176138837971,0.00525555965687561,0.00396685263205202,0.004367588004974,0.00681464922430037,0.00413967067181849,0.00404648792727306,0.00384351858645083
"2018-02-05",0.0176360239627004,0.0114948052077778,0.0137728127520912,0.0167538272596322,0.0097665255899808,0.0161520878753072,0.018940322923169,0.00745841433318379,0.00417578713427225,0.00559157038284583,0.00706942638439975,0.00690703011487095,0.0110362714727108,0.00731454566544696,0.0144415855740117,0.00751197775155032,0.0124564891889839,0.00949378296918703,0.00764298633791619,0.0133349230354392,0.0103174576288766,0.00594011285732469,0.00463406847901123,0.011480340490636,0.00733410579126308,0.0101221806146633,0.00694108223399902,0.0101511147345597,0.00591164260956582,0.00477220509965053,0.00354947146728293,0.00828691075350778,0.015685389405526,0.00989401632062706,0.00399269799204354,0.00435537945958561,0.0140111998441773,0.00811123178242032,0.0206414247120951,0.0138604789565005,0.0122564611306301,0.00608677291752656,0.00697860183041631,0.0189590301142562,0.00775864571683693,0.0340155232201238,0.0217610969055824,0.0139588473345898,0.0306354762083187,0.00766639113945831,0.00858268379595908,0.0325072456451943,0.0273162330435207,0.0130099260117692,0.0105477668110059,0.0103918697799223,0.0151375804432135,0.0120413268570444,0.00788706186094225,0.0153797439333344,0.00791592201917785,0.00711906868421232,0.0137375570217522,0.0109936700466324,0.0219751014892443,0.0145116521761967,0.00890394074617629,0.014921486390245,0.0158023754828928,0.0168412470389957,0.0179157692045579,0.00317922935484999,0.00312327145945265,0.00381846707938696,0.0167253844718719,0.00790437247335721,0.0126448465243393,0.00964366030040679,0.0120144739353147,0.00540799985327067,0.00555421510258467,0.00810869796917919,0.00715095694138667,0.00684525971599699,0.0068600582047726,0.00374083753150111,0.00441096146766291,0.00357971864366586,0.00558931434421704,0.0036529464982727,0.00348919715369156,0.00409634882629725
"2018-02-06",0.0188797771375891,0.0114962867306373,0.0145317965783769,0.0175816487185186,0.00939145952673724,0.0166298756059191,0.018882219930708,0.00747874089172001,0.00414873757267874,0.00537621262328548,0.00734403869374606,0.00703472079899834,0.0110970932621733,0.00743544102390159,0.0135688809593789,0.0073457368497537,0.0126280403558745,0.00958048016867471,0.00728368955722956,0.0130537298720902,0.00827907988311295,0.00604089685808735,0.0046601574932806,0.0115889984388509,0.00705766454850247,0.0103594388226741,0.00661059475942129,0.0101739662688668,0.00552202339880631,0.00463987508004179,0.00334753443323887,0.00800157251583344,0.0150618032241727,0.00907473935405792,0.00382207845882792,0.00405559738586726,0.0140172364638521,0.0077305261602729,0.0221697864280529,0.013978971985595,0.0121756476229769,0.00623147750823386,0.00715319432327191,0.0191846994392875,0.00750681229529786,0.035117852175059,0.0230382630848654,0.0138271434354362,0.0313757885371291,0.00791128009500107,0.00765841334309381,0.0326070043614773,0.0284237789251053,0.0126419652659003,0.0106216471292962,0.00960141584650989,0.0152048394102296,0.0121889890894506,0.00783992721826608,0.0147445617093012,0.00840404168784053,0.00714082014433489,0.0132711981391303,0.0107914075924478,0.0215384356691292,0.0152187385118142,0.00865354027141347,0.0148735528233798,0.0165679453148173,0.0171452942386559,0.0184416152181189,0.00311582739449624,0.00302949684597737,0.00368081011105127,0.016717440527985,0.00846458272082662,0.0126110862692662,0.00972605263893769,0.0122935960989932,0.00533731552433354,0.00524280530667158,0.00859230319752623,0.00694441209604844,0.00578700211345072,0.0066739546954475,0.00396357018286429,0.00416366327007105,0.00388449820215018,0.00496860719053168,0.00349599669856531,0.00357416150460877,0.00367037816451921
"2018-02-07",0.0182445544315112,0.0115982956885838,0.0149382267922399,0.0168179747418278,0.00872696396512233,0.0158080549651663,0.0191818735891488,0.00632581210480794,0.00413494664355644,0.00550583650164469,0.00748406205555961,0.00730541654176865,0.0100465405857962,0.00794224239804514,0.0150682683348757,0.00715513316354388,0.0123628164237509,0.00937305877538229,0.00724050018026183,0.0126793676785437,0.00837753127585488,0.00561097841742173,0.00441769326952848,0.0119794607888536,0.00666157012691103,0.0105992304694314,0.00744473829828963,0.010315129422383,0.00589212410584049,0.00431516198337122,0.00344218912729745,0.00717585289569026,0.0161385347792078,0.00986341006228195,0.00363762556335152,0.00400499902567774,0.0138289455348299,0.00713691349024318,0.022161923882565,0.0147835200052941,0.0112451860567982,0.00598259666227658,0.00676260449890817,0.0195636660559952,0.00823955089722695,0.0346245080279458,0.0217979137359975,0.0136270899405599,0.0292648283812613,0.00832935294539547,0.00787333509432886,0.0313133433564322,0.0262008142235108,0.0134679178435484,0.0106053499163802,0.00940068708226921,0.0142761726217752,0.0127592045420268,0.00761413677494788,0.0157390175354571,0.00922973759081215,0.00730489784982329,0.014748241334434,0.0109996764964186,0.0229479492896348,0.015923151477929,0.00942785401740602,0.0160244728776031,0.0175739963140567,0.0184573112206872,0.0205571116344595,0.00319835360946611,0.00297685354206204,0.00359492555846735,0.0155246370488099,0.00806008078319257,0.0124975847306617,0.0103800051920137,0.0114170997619032,0.00500064359587791,0.00573493825199714,0.00787172120073868,0.00665165082996445,0.00586299150443773,0.00607746137690025,0.00369958028784646,0.00404008910864062,0.0040736086251231,0.00483015140262748,0.00367330347253485,0.00351146295727847,0.0037137027776888
"2018-02-08",0.0168159434267084,0.0108168140680119,0.0145351778414147,0.0154508047151378,0.00873613850998735,0.0151949494610545,0.0175738340425644,0.0059205527552479,0.00378716078798815,0.00486689507284076,0.00765915571111315,0.00847460260979596,0.0109354963128809,0.00883236226592257,0.0136425133938396,0.00857864452273572,0.0124502326057041,0.00772090411976613,0.00630739149273331,0.0138992573752608,0.00943913426994994,0.00520754610759182,0.00401976289042084,0.0140024392538894,0.00763834946652394,0.0105834704539511,0.00874236707513634,0.0123917061914113,0.00516433073821718,0.00341477515866272,0.00329283557889436,0.0060637597788804,0.0154056435978333,0.0111368887607644,0.00299003767917674,0.00337625666313225,0.0141405070727508,0.00796997910395241,0.0219789291496389,0.0155231359672004,0.0113079267755321,0.0054552174943441,0.00582131034381736,0.0197173312422249,0.00846470784461007,0.0329837014638283,0.0215576708265205,0.011644512635494,0.0284333730577565,0.00968915858270396,0.00732304844472257,0.0308248493077761,0.0267732656580504,0.0126723837639905,0.0114860866939569,0.0099626117309727,0.0146885647448174,0.0128931176698136,0.00808178453370066,0.0150949314944487,0.00789083466666498,0.0076165649942453,0.0154414533300924,0.0117204200825386,0.0238337793468217,0.0172681763418103,0.00883772061830744,0.0165589091162277,0.0190353685155905,0.0205608545161571,0.0209410244733899,0.00291617113555405,0.00270175515907655,0.00297344801350338,0.0151439703148924,0.00813862464785841,0.01295464236869,0.0100973718082288,0.0125211638701909,0.00540289260784121,0.00511476731688437,0.00845689958377968,0.00643244664990958,0.00525254904242571,0.00687558139121154,0.00349194415978324,0.0031035752202007,0.00344405338076625,0.00494175395879236,0.00434944758639849,0.00330256016189511,0.00312303526250312
"2018-02-09",0.0177796068136497,0.0114985614544347,0.0144013772974909,0.0162749790140238,0.0090360621313524,0.0154434350441566,0.0175445417241411,0.00617778055465337,0.00384323525311014,0.00489498038344311,0.0078937370634044,0.00864801111340141,0.0110274931339174,0.00826930264353412,0.0134467820695855,0.0083099992630586,0.0123750093514822,0.00721527332837622,0.00641577558180606,0.0134825974912693,0.00903294195058503,0.00489512870837392,0.00396422756210084,0.0136254663891933,0.00731088705595325,0.010870376109463,0.0082747643456376,0.0123406951569934,0.00515404434912554,0.00321996338916447,0.00319605658103679,0.00632283001992889,0.0160788417472056,0.011461831086528,0.00308302844754499,0.00331705372065169,0.0138793719992332,0.00804226254234231,0.02277481559429,0.0143270189413647,0.0110666665317743,0.00577315795418818,0.00567350631938633,0.0202032171792204,0.00937215227441372,0.0330172929231227,0.0202820948968559,0.0118574555361644,0.0302879484162687,0.00922673074995827,0.00773598222348113,0.030811168195734,0.0257620698247641,0.0129202016720904,0.011245876518931,0.0101415747654571,0.0150678326352233,0.0127049505012646,0.00821865749224433,0.0138678870142861,0.00843325430432351,0.00747606054719921,0.0159305504573778,0.0123304931999392,0.0231174201368699,0.0170730346470232,0.00885663010435066,0.0166008596908146,0.0190781598580369,0.0207562694483975,0.021126357727575,0.00282865858266551,0.00268199450085634,0.00299574220652163,0.0148054672735293,0.00763927525947739,0.0128961837850769,0.0103342686887155,0.0122666882235439,0.00563052949199836,0.0053443042415365,0.00810163170424629,0.00654051436721917,0.00505987464130564,0.0067763825333884,0.00357413410019847,0.00321751909084081,0.00336988335790854,0.00463612097890107,0.00361642979975733,0.00345195298232514,0.00306678403624387
"2018-02-12",0.0179248319364289,0.0109588761053767,0.0146334222935817,0.0162461718330297,0.00936882512119115,0.0161894521679306,0.0178130040880848,0.00612327821668153,0.0038693532247989,0.00465848594946811,0.00725341735411443,0.00828007657285413,0.010211524416956,0.00847521491844231,0.0124678335422493,0.00851699586615676,0.0134146492599784,0.00715125282211816,0.00610023620266319,0.0130919206951592,0.00866573136531938,0.00475622937689613,0.00378671733233088,0.0136293520805077,0.00733009342305989,0.0115211661808269,0.00806063700294009,0.01164332614226,0.00497619543557886,0.00325266006761014,0.00322120852761372,0.0060457182578297,0.0153713439994567,0.0106638474052545,0.00300698036185247,0.00327679420020736,0.0144544292804913,0.00783911013850521,0.023069632329809,0.0149222330422495,0.0116084053947775,0.00532302696477661,0.00552613357686553,0.0213195504216204,0.00884344728780309,0.0342217714064943,0.0217933485198451,0.0113466157368284,0.0302544695092623,0.00920648132723475,0.0081681430826553,0.0312524256441732,0.0267968083884208,0.0134739894762565,0.0113396989275032,0.00970263973030156,0.0144885901674448,0.0131222945213281,0.00788710483970618,0.0140291205512428,0.00846079569584729,0.00758022067546617,0.015053331785282,0.0118861637816314,0.0241725268706967,0.0167753332756575,0.00945317093591853,0.0165060997052574,0.018410900837508,0.0201017327974915,0.0213399551517603,0.00284735160248509,0.00249991824536588,0.00297043833386936,0.0148810753535774,0.00774322497394626,0.0124998375281803,0.00960795166041128,0.0122593347006488,0.0056871175114329,0.00532513053351347,0.00825548384889577,0.00626651699928992,0.00540787446337285,0.00709313628745354,0.00342118187857093,0.0033381980400654,0.00349355700765916,0.00446829776066011,0.00368080156776893,0.00355130764531634,0.00301573853259572
"2018-02-13",0.0165558101667413,0.0108023444967759,0.0143315989244778,0.0161858702985028,0.00930256739300739,0.0149847359427333,0.0169694915560766,0.0059954045365374,0.00384842327555614,0.00468406062511639,0.00741240075671981,0.00815558251746724,0.0109119689412425,0.00835890791986782,0.0128514961091311,0.0082638956291034,0.0130977537215302,0.0074629587611949,0.00606950375791677,0.0135660520850018,0.00892630372578286,0.00461997126096066,0.00385074878121659,0.0137945644793841,0.00745682525519778,0.0112045920765407,0.00809563148424096,0.0120240947021065,0.00507246112375246,0.00324056168745573,0.00329242373703565,0.00580020197608786,0.0160236771965493,0.0118250251845724,0.00298976684524523,0.00346548485846355,0.0139159406129544,0.0079822556766515,0.0231693428630765,0.0147568437393105,0.0114462693098138,0.00541454277027183,0.00559773267344606,0.0213685689447452,0.00928928098306428,0.0330437448003959,0.0214553032800944,0.0117804595944517,0.0307865040741397,0.00878351049723737,0.0079634294647379,0.0307273756975128,0.0270887059096034,0.0132652625343121,0.0106902905848343,0.0102203555906906,0.0153146759634607,0.01307827897388,0.00804120087438343,0.0140607416065168,0.00828181959743417,0.00744661777906841,0.0160019750754084,0.011001496272526,0.0236636170289554,0.0174630098429999,0.0093932604043194,0.0171666982872846,0.0186486983737833,0.0197307880417294,0.0212290883438135,0.00286135734461657,0.00252953933560609,0.00299242373562252,0.0146634317417761,0.00802670789400216,0.0125282424048266,0.0103159046449934,0.0121697695424002,0.00542648755753326,0.00553018529699179,0.0081569654185249,0.00648300592330948,0.00578101161302947,0.00706821115511456,0.00335730420775662,0.00302189543064817,0.00325692543990065,0.00472482165634929,0.00372868685871894,0.00365737023414907,0.00295890470792969
"2018-02-14",0.0168745282895093,0.0109546444205757,0.0146723084715599,0.01706711240486,0.00912584798700164,0.0151686007713406,0.0175936051313548,0.0056452332833199,0.00369823433486035,0.00454979787432206,0.0070829035996894,0.00787112865014977,0.0108582129579197,0.00871873429880152,0.0131996514590264,0.0086053379388418,0.0131394755258297,0.00732280515773186,0.00667752995937494,0.0140696407391028,0.00891055754485782,0.00494554508775528,0.00375253244656055,0.0126777822719732,0.00735078249799776,0.0124652530544299,0.00796922626575857,0.0118812979337204,0.00506535264143469,0.00333888738486607,0.00295400984709351,0.00592769331334589,0.0167615863295801,0.0104526456662463,0.00295755626383068,0.00355055414244442,0.0143599300419647,0.00793840159853421,0.0248468526415892,0.0155919677008306,0.0116944501242111,0.00542646125253306,0.00572540004417443,0.020969518182276,0.00855013501127681,0.0332578360907724,0.0222010815868106,0.0117190498613873,0.0298271870397966,0.00920647019089252,0.00764285010092165,0.0308474593343883,0.0278251287164749,0.0134748244794899,0.0113298144207207,0.00961120481687439,0.0148718383848423,0.0129375836909054,0.00746877833730812,0.0140179708348765,0.0078421873841067,0.00741937656458498,0.0153317449400166,0.0113146863093187,0.0239949556265389,0.0174874393480225,0.00932409997749919,0.0166902081086901,0.0188926692190644,0.01977497520352,0.0218517963323124,0.00273546539999242,0.00240856020104364,0.00294267281061441,0.0151361007168254,0.00738258948000893,0.0120782208586338,0.00940251639371526,0.01161767494945,0.00558582453130244,0.00506907525520274,0.00804427884751017,0.00608254270488288,0.00560961383705559,0.0067944080163934,0.00331076912248669,0.00314026211211052,0.00339021009620641,0.00441189238047956,0.00356651392071183,0.00322401717375521,0.00294386174702507
