"","timexxx","coeff"
"1","2017-12-21",0.126926232389716
"2","2017-12-22",0.121316971755816
"3","2017-12-26",0.12522835212334
"4","2017-12-27",0.125734148076967
"5","2017-12-28",0.128955398331714
"6","2017-12-29",0.13648018626048
"7","2018-01-02",0.140785987619756
"8","2018-01-03",0.141040052701998
"9","2018-01-04",0.139790227488359
"10","2018-01-05",0.140633213215853
"11","2018-01-08",0.145272097418169
"12","2018-01-09",0.145247737748236
"13","2018-01-10",0.132632878157758
"14","2018-01-11",0.12944439509403
"15","2018-01-12",0.12807420207169
"16","2018-01-16",0.132664093941609
"17","2018-01-17",0.135027552705425
"18","2018-01-18",0.133516494161412
"19","2018-01-19",0.132095433363013
"20","2018-01-22",0.134033428365851
"21","2018-01-23",0.137497495610307
"22","2018-01-24",0.131137312376744
"23","2018-01-25",0.137504012547206
"24","2018-01-26",0.133850689714744
"25","2018-01-29",0.13617836370506
"26","2018-01-30",0.140563505975332
"27","2018-01-31",0.139398634142845
"28","2018-02-01",0.128450887095011
"29","2018-02-02",0.193478831659289
"30","2018-02-05",0.208075553706803
"31","2018-02-06",0.201141300576282
"32","2018-02-07",0.196028887784983
"33","2018-02-08",0.186040999983959
"34","2018-02-09",0.189572972181479
"35","2018-02-12",0.200344166990548
"36","2018-02-13",0.193462212533608
"37","2018-02-14",0.187979847550505
"38","2018-02-15",0.18521365853939
"39","2018-02-16",0.186419550639613
"40","2018-02-20",0.18586991040015
"41","2018-02-21",0.186099860067713
"42","2018-02-22",0.184070064101157
"43","2018-02-23",0.181882052307217
"44","2018-02-26",0.175646501053536
"45","2018-02-27",0.176630803583656
"46","2018-02-28",0.166227617173149
"47","2018-03-01",0.170319014171862
"48","2018-03-02",0.173270369586314
"49","2018-03-05",0.175462268589393
"50","2018-03-06",0.170587294471076
"51","2018-03-07",0.169412581189927
"52","2018-03-08",0.168837219433278
"53","2018-03-09",0.16910220337683
"54","2018-03-12",0.159782214427892
"55","2018-03-13",0.163756531373512
"56","2018-03-14",0.159822987921431
"57","2018-03-15",0.160055073333718
"58","2018-03-16",0.158040171525952
"59","2018-03-19",0.158493397414865
"60","2018-03-20",0.161895864819515
"61","2018-03-21",0.152337214940859
"62","2018-03-22",0.143062751266022
"63","2018-03-23",0.129957305440074
"64","2018-03-26",0.136845859014517
"65","2018-03-27",0.125686296536046
"66","2018-03-28",0.129217268397136
"67","2018-03-29",0.126143457047892
"68","2018-04-02",0.11586386747992
"69","2018-04-03",0.115460504321377
"70","2018-04-04",0.11122239987829
"71","2018-04-05",0.113751239717317
"72","2018-04-06",0.108584210469564
"73","2018-04-09",0.109408770697303
"74","2018-04-10",0.104116068751828
"75","2018-04-11",0.103229071427797
"76","2018-04-12",0.103585123197525
"77","2018-04-13",0.101027897414789
"78","2018-04-16",0.105020380116945
"79","2018-04-17",0.0986720939562359
"80","2018-04-18",0.105523287654966
"81","2018-04-19",0.104669783859598
"82","2018-04-20",0.104898916411994
"83","2018-04-23",0.105747540746042
"84","2018-04-24",0.102585899637148
"85","2018-04-25",0.100496519292774
"86","2018-04-26",0.103973732711226
"87","2018-04-27",0.105502053791256
"88","2018-04-30",0.104343159684156
"89","2018-05-01",0.103115471029385
"90","2018-05-02",0.107780103353143
"91","2018-05-03",0.105064277477802
"92","2018-05-04",0.107443238541492
"93","2018-05-07",0.100777425104644
"94","2018-05-08",0.104356766123957
"95","2018-05-09",0.106438812664372
"96","2018-05-10",0.105787725389151
"97","2018-05-11",0.106072060455071
"98","2018-05-14",0.102976944247146
"99","2018-05-15",0.107245859146498
"100","2018-05-16",0.104487565831656
"101","2018-05-17",0.104626710251149
"102","2018-05-18",0.106826601062089
"103","2018-05-21",0.106685939589965
"104","2018-05-22",0.102004960543264
"105","2018-05-23",0.10885773680283
"106","2018-05-24",0.107566376400174
"107","2018-05-25",0.114245938025469
"108","2018-05-29",0.110385811303048
"109","2018-05-30",0.115539815490762
"110","2018-05-31",0.114402997387431
"111","2018-06-01",0.112754020103162
"112","2018-06-04",0.107692069417011
"113","2018-06-05",0.115500199182938
"114","2018-06-06",0.114846555300899
"115","2018-06-07",0.116484351402883
"116","2018-06-08",0.116899134896474
"117","2018-06-11",0.118591094535852
"118","2018-06-12",0.111167969641556
"119","2018-06-13",0.116670555367719
"120","2018-06-14",0.116382079380893
"121","2018-06-15",0.112369484298007
"122","2018-06-18",0.11731759403874
"123","2018-06-19",0.11391538449283
"124","2018-06-20",0.113619264420994
"125","2018-06-21",0.117520126492945
"126","2018-06-22",0.112966253678335
"127","2018-06-25",0.114382632556561
"128","2018-06-26",0.111378195251527
"129","2018-06-27",0.120135878522103
"130","2018-06-28",0.107772656791233
"131","2018-06-29",0.116319193734987
"132","2018-07-02",0.125111632504597
"133","2018-07-03",0.115341306354638
"134","2018-07-05",0.11959620131743
"135","2018-07-06",0.12026805080412
"136","2018-07-09",0.119205913539247
"137","2018-07-10",0.112796297610679
"138","2018-07-11",0.109866429925342
"139","2018-07-12",0.113907865516432
"140","2018-07-13",0.113412983302388
"141","2018-07-16",0.117848506128937
"142","2018-07-17",0.118434716498953
"143","2018-07-18",0.119821543136592
"144","2018-07-19",0.118370578059072
"145","2018-07-20",0.123446872096378
"146","2018-07-23",0.120636748172218
"147","2018-07-24",0.119285541642118
"148","2018-07-25",0.122666639388681
"149","2018-07-26",0.120466608433396
"150","2018-07-27",0.119578943792717
"151","2018-07-30",0.117990515257695
"152","2018-07-31",0.119378625660329
"153","2018-08-01",0.127435882373524
"154","2018-08-02",0.129089955618628
