"","timexxx","coeff"
"1","2017-11-15",0.322003172066029
"2","2017-11-16",0.332631296334873
"3","2017-11-17",0.372877832209542
"4","2017-11-20",0.370949402679717
"5","2017-11-21",0.36339633350495
"6","2017-11-22",0.357924491112745
"7","2017-11-23",0.355898181845341
"8","2017-11-24",0.343599531518433
"9","2017-11-27",0.340562594951148
"10","2017-11-28",0.352109914031622
"11","2017-11-29",0.352378022104043
"12","2017-11-30",0.362154965273987
"13","2017-12-01",0.370705744970682
"14","2017-12-04",0.342916894562271
"15","2017-12-05",0.335489118651283
"16","2017-12-06",0.332965706523918
"17","2017-12-07",0.344421244709438
"18","2017-12-08",0.324281744703008
"19","2017-12-11",0.322917084905065
"20","2017-12-12",0.338875852254457
"21","2017-12-13",0.360812177415951
"22","2017-12-14",0.348289469207672
"23","2017-12-15",0.339496483971567
"24","2017-12-18",0.339987857238497
"25","2017-12-19",0.312066938057421
"26","2017-12-20",0.32071399888536
"27","2017-12-21",0.332205747672001
"28","2017-12-22",0.343246203944785
"29","2017-12-27",0.316417393634631
"30","2017-12-28",0.3417009120942
"31","2017-12-29",0.328888800796716
"32","2018-01-02",0.330207515924428
"33","2018-01-03",0.328557310747109
"34","2018-01-04",0.351311593804084
"35","2018-01-05",0.330789245452742
"36","2018-01-08",0.424150644081314
"37","2018-01-09",0.389127163183434
"38","2018-01-10",0.414067143205933
"39","2018-01-11",0.399426798650904
"40","2018-01-12",0.33759753760308
"41","2018-01-15",0.345381938172653
"42","2018-01-16",0.332233568110631
"43","2018-01-17",0.348417352294743
"44","2018-01-18",0.345459421450637
"45","2018-01-19",0.335040686149207
"46","2018-01-22",0.382465025574787
"47","2018-01-23",0.328525021551695
"48","2018-01-24",0.366463832272483
"49","2018-01-25",0.359928275178747
"50","2018-01-26",0.368441183277235
"51","2018-01-29",0.379082395991968
"52","2018-01-30",0.359686582797947
"53","2018-01-31",0.390905337308677
"54","2018-02-01",0.369673634023874
"55","2018-02-02",0.372931124974577
"56","2018-02-05",0.365287500819486
"57","2018-02-06",0.371731181572974
"58","2018-02-07",0.378254562565089
"59","2018-02-08",0.37529261194306
"60","2018-02-09",0.368066534768128
"61","2018-02-12",0.382478559759432
"62","2018-02-13",0.378873412305109
"63","2018-02-14",0.387815758124833
"64","2018-02-15",0.394183034939438
"65","2018-02-16",0.399827660185525
"66","2018-02-19",0.396342306517389
"67","2018-02-20",0.365431503435049
"68","2018-02-21",0.385372961077334
"69","2018-02-22",0.359437417004869
"70","2018-02-23",0.381992291040443
"71","2018-02-26",0.387952901246751
"72","2018-02-27",0.384954233194196
"73","2018-02-28",0.394937227576346
"74","2018-03-01",0.375969777460413
"75","2018-03-02",0.388797900836836
"76","2018-03-05",0.378084211145039
"77","2018-03-06",0.37168405148676
"78","2018-03-07",0.402818829803122
"79","2018-03-08",0.407813127148905
"80","2018-03-09",0.373418755019464
"81","2018-03-12",0.392872382321879
"82","2018-03-13",0.372633554099224
"83","2018-03-14",0.388232693755502
"84","2018-03-15",0.376195639163069
"85","2018-03-16",0.393937512739475
"86","2018-03-19",0.431075141702113
"87","2018-03-20",0.412909228774398
"88","2018-03-21",0.407300881411125
"89","2018-03-22",0.376521140768317
"90","2018-03-23",0.36545865780935
"91","2018-03-26",0.35211517871687
"92","2018-03-27",0.376569428666774
"93","2018-03-28",0.355036643120623
"94","2018-03-29",0.391265449543972
"95","2018-04-03",0.375868489070326
"96","2018-04-04",0.385446851463914
"97","2018-04-05",0.405869991098284
"98","2018-04-06",0.413899969579784
"99","2018-04-09",0.409591706466658
"100","2018-04-10",0.371501882532595
"101","2018-04-11",0.357518554424343
"102","2018-04-12",0.375052326496467
"103","2018-04-13",0.36411541486473
"104","2018-04-16",0.398220913621824
"105","2018-04-17",0.386651511415831
"106","2018-04-18",0.397830297263724
"107","2018-04-19",0.367647780992513
"108","2018-04-20",0.365728752030593
"109","2018-04-23",0.370832592954227
"110","2018-04-24",0.371833479129661
"111","2018-04-25",0.357404271002964
"112","2018-04-26",0.34113117895289
"113","2018-04-27",0.361954251739327
"114","2018-04-30",0.410771843072392
"115","2018-05-02",0.395949823544729
"116","2018-05-03",0.387787762548028
"117","2018-05-04",0.408515594576506
"118","2018-05-07",0.400099643072126
"119","2018-05-08",0.418581319329203
"120","2018-05-09",0.410511229131946
"121","2018-05-10",0.44320285102393
"122","2018-05-11",0.434402813993484
"123","2018-05-14",0.41846346054975
"124","2018-05-15",0.420271743787797
"125","2018-05-16",0.423004907199306
"126","2018-05-17",0.411143082324037
"127","2018-05-18",0.391832936656195
"128","2018-05-21",0.375558546276096
"129","2018-05-22",0.407139070661961
"130","2018-05-23",0.400238375907357
"131","2018-05-24",0.391978631761086
"132","2018-05-25",0.37845682514697
"133","2018-05-28",0.417589816730701
"134","2018-05-29",0.416987338618677
"135","2018-05-30",0.409129370889321
"136","2018-05-31",0.395212304281836
"137","2018-06-01",0.364262345581043
"138","2018-06-04",0.368008847625017
"139","2018-06-05",0.393334371879994
"140","2018-06-06",0.384725602301156
"141","2018-06-07",0.414839422185355
"142","2018-06-08",0.41620251497428
"143","2018-06-11",0.404952931298674
"144","2018-06-12",0.396511372935823
"145","2018-06-13",0.403036880336067
"146","2018-06-14",0.385883748270825
"147","2018-06-15",0.399678438022648
"148","2018-06-18",0.405288161011073
"149","2018-06-19",0.403004595972187
"150","2018-06-20",0.405025488922793
"151","2018-06-21",0.36736495438201
"152","2018-06-22",0.373094593629749
"153","2018-06-25",0.381591982401471
"154","2018-06-26",0.388241293192849
