"","DAAA","DBAA","DGS30","FF","MORTGAGE30US","WAAA","WBAA","WGS10YR","WGS1YR","WGS2YR","WGS30YR","WGS3YR","WGS5YR","WGS7YR","WTB3MS","WTB6MS"
"2014-02-27",0.0746313073856856,0.0387649818949506,0.0946422852640395,0.0126763429508997,0.0766905488747751,0.0952284586272664,0.0631462977013804,0.0990135054929533,0.00442474517013148,0.0316055295658133,0.0934301896436471,0.0917088463706126,0.103916398738352,0.106956939296494,0.0061115860063611,0.00705203701663816
"2014-03-06",0.0758862061744367,0.0448625230114391,0.0902759841231495,0.0130105483739895,0.0771505483722096,0.0932956965945659,0.0624263021149498,0.095962754302167,0.00476547940068481,0.0290869847358042,0.0913942991651902,0.093158543748389,0.111017947171028,0.104237795293066,0.00616966807962119,0.00729871933931003
"2014-03-13",0.0749850820343592,0.0418628455117631,0.0906125942420881,0.0163386922624831,0.0756589441296061,0.0936417951128044,0.0649490231096338,0.0958686315993444,0.00435651787322084,0.0290084489314721,0.096703877164144,0.0949162140136924,0.104388420757239,0.104181401940368,0.00617394893733714,0.00635356238044457
"2014-03-20",0.0737893836146912,0.0411294940883159,0.0920800061489696,0.0141253149238026,0.0756900863249243,0.0932687632007088,0.0633567269229609,0.0978329337193374,0.0048439093435895,0.0338542383835673,0.0958057210273995,0.0903043327558672,0.107985476229951,0.101851156921831,0.00678220495117815,0.00730025144290642
"2014-03-27",0.0682273259108001,0.0424824071042126,0.0940064443736029,0.0216961779581687,0.0794449891167832,0.0904364639705127,0.0610826804296687,0.092036369498943,0.00567501921984424,0.0319407819648288,0.0954898791183465,0.0885432814858149,0.108224924854195,0.105511150025992,0.00769041116429202,0.00751169380399454
"2014-04-03",0.0668901609875255,0.0453501349408088,0.0888022626790506,0.0164791131436985,0.0756687745265241,0.0892484494123465,0.0620885069627932,0.0910832713589169,0.00747245858778387,0.0361140331059239,0.09377722394346,0.0947907381438137,0.111649467376373,0.103765713534804,0.00822804339624153,0.00859164789993565
"2014-04-10",0.0645894428501804,0.0376750870252818,0.0865176819867852,0.0167702584791204,0.0737464434151866,0.0895815557263023,0.0612350539104831,0.094353307243624,0.00679546020835174,0.0385382970236569,0.0985291193386401,0.0916923293751973,0.113402137259679,0.109050186570812,0.00862206964821607,0.00890156993848279
"2014-04-17",0.0608360084263739,0.0341299594251368,0.0903370627674702,0.0168545822099713,0.0725700454004046,0.0797342509914848,0.053550478611931,0.0944088275937447,0.007603363584409,0.0450314483354109,0.103143280137584,0.097853558538082,0.115683336760534,0.106599327004119,0.0104381027577859,0.0112263674555577
"2014-04-24",0.0675591755746722,0.0405463396380946,0.0957175857930024,0.0159732990972956,0.0629731639307105,0.0814584271754645,0.0542177322532428,0.0912539503440578,0.0101408514434374,0.0411575598134344,0.105866919348462,0.0884042865358629,0.113631991047036,0.105018064686228,0.0120160432220752,0.0140646100969228
"2014-05-01",0.0779017418814181,0.0471312988207011,0.0968259081433533,0.0139932155482253,0.0523749567081529,0.0903503293350889,0.0596916372718911,0.0805522270113502,0.0120444547393675,0.0403870028796676,0.113573857904983,0.0813702241744519,0.100948552729569,0.0974957030528065,0.0166383896560445,0.0187205001429286
"2014-05-08",0.0872215227133058,0.0555669992398468,0.0931477531486762,0.0134399765428374,0.046630977057894,0.0959966362911133,0.0648026933194177,0.0768110958564615,0.0138791206139349,0.041384579800946,0.11265661308528,0.0752775022329929,0.0957569322463934,0.0880727242522731,0.0185070176351373,0.0208478559634899
"2014-05-15",0.0943769299748901,0.0632503422998077,0.0939965353379459,0.0146735644403758,0.0422983787334401,0.0963680076861471,0.0718945375802718,0.0667071354485936,0.0171322079763222,0.0471753157482809,0.0999836351193731,0.0717443914339064,0.0879403736078141,0.0822346370453158,0.0221907453743868,0.0280332621931287
"2014-05-22",0.0926767034008148,0.0671149786809851,0.0946451704481052,0.0159286035645312,0.0355985520630706,0.0984103596433643,0.0743085993845514,0.0615876207853903,0.0207118778256158,0.0490157557829508,0.0993452542592912,0.0732672137366176,0.0845199603687839,0.0728285773675086,0.0267095574327302,0.0333312152556889
"2014-05-29",0.104909708130799,0.0717305861356731,0.0965176250328512,0.0160527599589391,0.0324905161657046,0.0983678119274442,0.0827878320553378,0.0567238248760656,0.0238270077743836,0.0478442105445707,0.0980432169419914,0.067776597004686,0.0754006389903629,0.0652571502129649,0.0279067146742215,0.0343637995740046
"2014-06-05",0.109962481147126,0.0839001633166442,0.0990758643631682,0.0184527071125602,0.0284409927851405,0.106326476376148,0.0833407686870185,0.0528594440600657,0.031090659802317,0.0451924527964595,0.0937458465074881,0.0615924927162965,0.0665669961651423,0.0576414442650758,0.0275666529523853,0.0342445569469644
"2014-06-12",0.112527776605798,0.098182942627927,0.104894238020788,0.0194877990651725,0.0262903289951606,0.102737502254139,0.0952759845283993,0.0448886746744806,0.0350290299368917,0.0462312381821758,0.0904855863226443,0.0572042837345957,0.0598604046057979,0.0490145519327461,0.0252340416420539,0.0326556168712293
"2014-06-19",0.114281371405184,0.100286172458488,0.103615514524665,0.017446948103166,0.0265640582570981,0.101479609588567,0.0977730458498991,0.0444467026697209,0.0306231022054494,0.0442572306790656,0.0983955967347572,0.057227844910186,0.0581962084172041,0.0469404173496178,0.0272440699098987,0.0312221069370326
"2014-06-26",0.112631153611316,0.105630801597485,0.111347205033528,0.0140864129067068,0.0272307988878064,0.113832133322395,0.0997966186776881,0.0393858643802576,0.0321416943130408,0.0455069959194189,0.0992908105784633,0.0543247746289528,0.0524724227605519,0.0402781007459331,0.0228071391859546,0.0292370734505027
"2014-07-03",0.113764139755042,0.117875476428413,0.114759813138715,0.0145565064222216,0.0318175760668487,0.100799532502871,0.108419442438209,0.0382564625987785,0.0249363103207716,0.0433100324260263,0.105423442271972,0.0502366913655165,0.0476273929605413,0.0352934382849148,0.022328790779319,0.0305949522398403
"2014-07-10",0.114450597721455,0.119596817291204,0.113604048904639,0.0132554126638118,0.0319155413759522,0.105735580080154,0.107834481242022,0.0381764171710187,0.0308129106488853,0.04206073413771,0.103983488031331,0.0502224452339021,0.0445214380706687,0.031682400627472,0.0230679235425316,0.0290797632572425
"2014-07-17",0.11733888021451,0.127940735553139,0.107961936994801,0.0114995695001778,0.0335970024665085,0.104686314617184,0.121070200780122,0.0369167773360969,0.0243083239641139,0.0397990473712996,0.109895932595527,0.0491101124619456,0.0432814173493669,0.0301786672035307,0.0196084614216573,0.0228066201700202
"2014-07-24",0.118319354328415,0.127085927669173,0.107355020245069,0.0135935093536897,0.034068536519685,0.107433738151423,0.124715140509437,0.0376530714918605,0.0263664379452211,0.040511597805972,0.0999849928413193,0.0465389580750059,0.0402228611892195,0.0258632510405909,0.0233221015591594,0.0269655012747597
"2014-07-31",0.121688531481147,0.124930877423007,0.11235003651643,0.0109631288930795,0.035455220860471,0.108360720344707,0.120394589776337,0.0389166053426513,0.0243537603260432,0.0393386528661471,0.104914602680539,0.0465228100080305,0.0386665984192732,0.0253554411853348,0.0208385349358894,0.0269498889409129
"2014-08-07",0.120700069454247,0.124707509271634,0.115020846890763,0.0121332049183629,0.0379674747110948,0.115386001821314,0.11983316118592,0.0442250389166988,0.0191451435010105,0.036085881053423,0.111693616504566,0.0459689544163008,0.0350127904763406,0.0222910390508662,0.0179912873888062,0.0218379804386525
"2014-08-14",0.121007427700351,0.128598559417707,0.111321661403641,0.0115888456203061,0.0376837381393245,0.11993962139404,0.124155995381759,0.0455927857771598,0.0179063710069024,0.0336361342398902,0.113827461006907,0.0416458203151675,0.0321273255250249,0.0234604638641506,0.0172884568239554,0.0202193323837142
"2014-08-21",0.122791491533623,0.130791574029325,0.122811422837354,0.0111729681333837,0.0366190633890108,0.11701694787559,0.12823280083099,0.0441572726497223,0.0180197271333093,0.030092111623683,0.11192114182082,0.0391502138182641,0.0300498579757477,0.0203611290040333,0.0163135143915689,0.0204987629535749
"2014-08-28",0.126087575814855,0.124317783755899,0.121764697235686,0.0107973245947972,0.0366983453821175,0.1200067126912,0.123219746571641,0.0449157720350062,0.0178200527341131,0.0315344999805727,0.11468132320517,0.0410055728641304,0.029836465602659,0.019277943294385,0.0187039055160743,0.019332278721693
"2014-09-04",0.11978099705919,0.120074564940071,0.129408934323232,0.0100235525243811,0.0364747634451918,0.116397827350318,0.121649794399015,0.0406151859296943,0.0189650635790695,0.0340487011090051,0.116872761154634,0.0455848967596376,0.0290758297442569,0.0166240827826693,0.0217326606587077,0.0226703842409274
"2014-09-11",0.118326248614716,0.124604639791896,0.124472810258667,0.00738365712247814,0.0300134713389135,0.12038552032874,0.114483562202478,0.0378119560911617,0.0156084200556037,0.0393014063813299,0.117675110052878,0.0603531203325297,0.0330742240688178,0.0154318870861464,0.0188306373941721,0.0222433288794719
"2014-09-18",0.115276741825294,0.123371690420041,0.133484089163489,0.00772224246631588,0.0260073397050738,0.117065370850866,0.113739105331025,0.039130938633093,0.0185133006939681,0.0393485339235701,0.113625680728117,0.0551156717360289,0.0306939766261264,0.0152874408070802,0.0228899982691163,0.0287278788207959
"2014-09-25",0.118117114108821,0.123353369778016,0.127050945741955,0.00842682214486079,0.0235239671811259,0.114865922421523,0.114696796457348,0.0355769271869964,0.0184244287951104,0.0324542128526693,0.119127272368201,0.0504843431992671,0.0250110158130734,0.0134630459018155,0.0397898038339052,0.0356340122153126
"2014-10-02",0.122691710582587,0.121575403526757,0.130277502487297,0.00629028146343408,0.0205647028037538,0.121794994035353,0.115273224288161,0.0317125733028876,0.012123625961803,0.0330864407802157,0.116243848887437,0.0516088177632121,0.023091238248909,0.0121229297122018,0.0340496112853741,0.047493094870617
"2014-10-09",0.118615993871882,0.123344272300177,0.129562966426507,0.006382867357545,0.019995992896142,0.121578047233196,0.113728220339818,0.0325647574617519,0.0131403565669089,0.0318859430861546,0.119533701345479,0.0401532895271543,0.019038078684041,0.011116624480259,0.0466753614206507,0.0526835270023348
"2014-10-16",0.11435168098756,0.123056831013058,0.132187555772348,0.00728974765849924,0.0252550689453432,0.120857737658345,0.115427901088834,0.0360283917454492,0.0143778695546585,0.0285533012851341,0.117922711572426,0.0426869836954953,0.0189577342395798,0.0109123602118827,0.0498636957598459,0.0422704288115404
"2014-10-23",0.113074482328844,0.121335826261777,0.140487704977184,0.00594562138656359,0.0303976119851242,0.122588952713666,0.115659372035682,0.0486369694809043,0.0129123801005945,0.0222109286880873,0.123573040873647,0.0293589569734899,0.0160114265398907,0.011460677866161,0.0439677173240149,0.0423783304643687
"2014-10-30",0.110598609261758,0.116941754203588,0.137185701862357,0.00590054037940406,0.0340489074861463,0.126870074036967,0.118063208057709,0.0606717746998852,0.0126224623047504,0.0190379420988108,0.124466082753688,0.0247449189221858,0.0148213717334972,0.0125622057798052,0.0281488456600534,0.0533156007593936
"2014-11-06",0.106913104804628,0.110130965418619,0.132611278397413,0.00615681051229131,0.04676031427094,0.126234374863242,0.11178960415823,0.0741197739895741,0.0192800839116471,0.0172888040406568,0.131893252217983,0.020423517381558,0.012343277119049,0.0140173694339372,0.0310302480774005,0.0390072214028302
"2014-11-13",0.103145170055427,0.10964971844789,0.137370377014004,0.00650075801816759,0.0539034937802604,0.121605317408897,0.112643019938085,0.0818134726527005,0.0137545199110598,0.0170867404067722,0.133597303186494,0.0194181542953375,0.0119340211902691,0.0159881911242003,0.0291147403716514,0.0324750021987838
"2014-11-20",0.0976290616742925,0.103188315883497,0.130945411383021,0.00937423961069194,0.0679830917589462,0.122838382889596,0.108871308022694,0.0763149875221214,0.0101962374959191,0.0167552776346115,0.132008117381511,0.0188536056412184,0.0113341508594749,0.01564255908936,0.0480249663376745,0.0300402868153704
"2014-11-26",0.102762333804645,0.0990847907740714,0.135470167949436,0.00647141873479817,0.0641429639290849,0.126761622081614,0.106827628845914,0.0920000860439305,0.00865012099972026,0.0173036844971817,0.135772296386056,0.020025359886967,0.0110312710617841,0.0188671758231508,0.0330137192623076,0.0218153599193382
"2014-12-04",0.100168287243916,0.091493069720888,0.135500738159811,0.006698115383433,0.0634727157421107,0.125391642048542,0.0979692381905386,0.0991307145870948,0.00996859982974208,0.017572420151604,0.137862080766294,0.0193553406289267,0.0109754203078873,0.0243559130823388,0.0369841509466573,0.023101553210216
"2014-12-11",0.107901260040657,0.0824690449011148,0.135795492735298,0.00820979041379766,0.0773838219839297,0.125563596627285,0.0890809051796154,0.10057871538577,0.00971639304528069,0.0170063929682382,0.143441275811553,0.0188922159546635,0.0106710954214752,0.030182364208476,0.0300689101869501,0.0130387251358942
"2014-12-18",0.11377865062024,0.0723093938117154,0.13302773753137,0.0139537594858977,0.0722546048751781,0.126012471701029,0.0756179834313948,0.107585526060043,0.0117107352506749,0.0205499484686866,0.140789869036942,0.0200370331997768,0.0127971222521267,0.038506841123212,0.0277781966548155,0.0132901264968971
"2014-12-24",0.106809870357375,0.0613951031010216,0.127169808152121,0.0167222752310148,0.0841388057714463,0.126714880720008,0.0626067221830327,0.110491891756379,0.0150092786596844,0.0214437188108925,0.14488243971326,0.0206086568018076,0.0128616559503108,0.0449574441238769,0.0254573489396392,0.01873009972813
"2014-12-31",0.110318386864859,0.0509936001870316,0.128382089097305,0.0221345043064484,0.0922863938383343,0.129205461641318,0.0566319098886628,0.110477598520072,0.0151473944647887,0.0254476744539155,0.151869109368718,0.0221149437229557,0.0116077822327511,0.0419180943625076,0.0141434934384314,0.0173215636119019
"2015-01-08",0.111299004873628,0.045294427358993,0.127856171973645,0.0242089724438252,0.0865397090239252,0.135737301252792,0.0527091425825422,0.106316749958946,0.0173609729371204,0.0279737474770954,0.150629414211272,0.0237844696844887,0.0120246100594245,0.0496968262814048,0.0111617184582879,0.0174067614226094
"2015-01-15",0.100135184033814,0.0382658325337587,0.120698423201015,0.0281001203328785,0.101865943318646,0.130011410636307,0.0412767535270753,0.107210954536524,0.024550741462958,0.0331986147116579,0.14333126656606,0.0245671524545925,0.0126935472871154,0.060665253952371,0.0151730847397541,0.0182557167054723
"2015-01-22",0.0985809282607634,0.0368710956722781,0.123415791605644,0.0255928925327458,0.113768184200622,0.131107255425198,0.0400213308890201,0.109613523810811,0.0300634838475219,0.025590308648878,0.141312243470375,0.0219245774684943,0.013570599935173,0.0578927818521492,0.00885561621528693,0.0218193861650397
"2015-01-29",0.0977844738250194,0.0352790263284017,0.118066737093422,0.0293885451998424,0.105549216984229,0.125631364620419,0.0382684148171943,0.111873528142402,0.0372523993500666,0.0221560063783018,0.137942056582842,0.0190211104040449,0.0155170494818739,0.0741962953913614,0.0124847297995316,0.0195890456010491
"2015-02-05",0.0975391507777545,0.0362394513121744,0.117774502558164,0.0333597827454403,0.110715245388361,0.120493195595177,0.0377949580325293,0.107993736468354,0.0408967835763968,0.0224797698132232,0.134615107728645,0.0187057637385607,0.0196802551876237,0.0748489742791898,0.00751361896884264,0.0193497038295634
"2015-02-12",0.090249675591332,0.0349443235846446,0.11508176766698,0.018659694015152,0.113265463306718,0.124265395455758,0.0410242847388183,0.11046520399104,0.0518184834742262,0.0193541844671451,0.133913715737965,0.0161080039416359,0.0252631489570708,0.0797024118707938,0.00977462459220425,0.0161096186085154
"2015-02-19",0.0891844566490353,0.0295902577418195,0.109653346250046,0.0233871289625365,0.116837055424287,0.121821574457356,0.0393893911286913,0.121648583520213,0.0518396254123563,0.018940776743406,0.138254391840937,0.0154851840789887,0.0265241369807023,0.0778664367000164,0.00791309673688724,0.0116645573727228
"2015-02-26",0.0891855439003307,0.0253107892960292,0.11276381310776,0.0223217753443832,0.120847111396513,0.126334477566737,0.0363919257228284,0.116745363023177,0.0621520395231167,0.0200023560209964,0.137841913778185,0.01577842126972,0.0211142516424531,0.0739155479635666,0.00812819096060201,0.0111664794836017
"2015-03-05",0.0870188054711661,0.0247656213723124,0.116890599410463,0.0222819736571045,0.120821909896125,0.125752279231827,0.0350635869677463,0.121219625415244,0.0609850040600449,0.0192109269065062,0.140743483198143,0.0149451442041678,0.0218107575400216,0.0699133874563985,0.00716292811218968,0.0114139671005408
"2015-03-12",0.0898045508462835,0.0253202097044439,0.115133278392037,0.0122263314783616,0.125157112675935,0.117898533380317,0.03128696041361,0.120091939810612,0.0650154724386234,0.0201785128261418,0.13806491128478,0.0157481290093018,0.0228223480845535,0.0818929657853529,0.00607101737398657,0.0132877264956601
"2015-03-19",0.0884248079877594,0.0243106067253065,0.116401039287701,0.0147676961017442,0.124691111722896,0.119559446907923,0.0310454836039425,0.113994954413336,0.0691697005629168,0.0217949474933468,0.13586891195964,0.016704596630283,0.0206154819752102,0.0802181969347162,0.00534488052599948,0.0170881371672794
"2015-03-26",0.0941570195882205,0.0197711792946879,0.11366220634145,0.0161130636420373,0.123058577590113,0.116505301584453,0.0265836951964831,0.11371560406382,0.0789815186140619,0.0246858450019939,0.137034263050444,0.0175912263654232,0.0200914120983842,0.0612578421212595,0.00576866425578946,0.0310225811913794
"2015-04-02",0.084219107627534,0.0199099626651721,0.110508453965052,0.0166974367505387,0.122986994095314,0.122237730089879,0.0284686803787777,0.107414662965616,0.0814365543173189,0.0231426647020893,0.136555575953038,0.0159137273188423,0.0204872252849168,0.0649988484760513,0.00709389873446157,0.0379284766753992
"2015-04-09",0.0857844184072264,0.020523810826441,0.111780529331981,0.0159627973368653,0.117479067508299,0.128309132948218,0.0260167579779033,0.114303962123802,0.0877976070101727,0.0168433524511927,0.137915735250917,0.0128993506866117,0.0201197971695731,0.0654645101056307,0.0056924825466788,0.0331066883184865
"2015-04-16",0.0908570807895108,0.0199812877197106,0.110207170795362,0.0213503508415983,0.1192973578873,0.123978957676746,0.0273503479653499,0.112102537595624,0.0905348863219238,0.0149451485090617,0.141277219015035,0.0129371986980843,0.0198337948964503,0.0550685027228577,0.00533501528737305,0.0349431432780119
"2015-04-23",0.0897712616213407,0.0213616295193517,0.114413259530798,0.019691987088156,0.123029685141366,0.128240804856384,0.02778451201331,0.105195645833903,0.0918053586125432,0.0131777787063164,0.139181989219289,0.0113935239032195,0.0204432246435179,0.0551935533299544,0.00602792366112288,0.0332878623194281
"2015-04-30",0.0874566623103557,0.0182634808231261,0.114709932612346,0.0205218284564958,0.122896454765265,0.124677653232454,0.0298352687048019,0.106373475653162,0.0939636440170284,0.0129694535112817,0.136120057919998,0.0116780819576633,0.0230187873567173,0.0575505719639887,0.00597566145169711,0.0339889852636187
"2015-05-07",0.069433869098112,0.0183423562137037,0.100467677070226,0.0250804476814931,0.123165622444326,0.133739873576878,0.0277411680636114,0.109394369462007,0.0966127344561228,0.013282131508164,0.136326311260516,0.0121874046798223,0.0259942868682914,0.0660258185307333,0.00639832282490788,0.0358076062610853
"2015-05-14",0.0678055838302017,0.0195683090229894,0.0998601404475586,0.0221120279730712,0.125483315450771,0.121079118779745,0.0298213554403052,0.113845582473284,0.0854955013521719,0.0142930887656595,0.144799622366283,0.0130089197053679,0.0257064154860363,0.0593179435265438,0.00766151700269433,0.0501415583773167
"2015-05-21",0.0693086707165054,0.0227043368145204,0.102817105332532,0.0233368477416418,0.118930451498807,0.119617609969937,0.0342617523334555,0.126042632829827,0.0751096074344066,0.0155606031732767,0.137859445661337,0.0136742368392487,0.0303837424876109,0.068307873914418,0.00715178529683894,0.0349332979556369
"2015-05-28",0.071523192680009,0.0264760746581175,0.101658845677341,0.0210403939341808,0.118903367992345,0.113249011188345,0.040397446613016,0.123381036115698,0.0629712334159418,0.0162163554016508,0.137142526910167,0.0135879638955597,0.0354492297449344,0.0719054233050472,0.00753055468251499,0.0385673437851315
"2015-06-04",0.065578472152139,0.0295732249342245,0.100451809135824,0.0229915829184596,0.121835531781796,0.108557184400886,0.041635320592432,0.114428873627154,0.0611802172426103,0.0167465313684045,0.145081614574908,0.0156283803806619,0.0372266931566791,0.0769269351300501,0.00756272279267939,0.0345949058110918
"2015-06-11",0.0641617518634941,0.0308976950225755,0.104562165079035,0.0239802524878694,0.11539733589518,0.110634398703389,0.0453816877024286,0.116992089979015,0.0439164794532934,0.0191982552623843,0.133207453989172,0.0192176838803769,0.0446938585664965,0.0829555364390558,0.00879602461266941,0.0360073310635659
"2015-06-18",0.0757265273791631,0.0416732531872869,0.0985732520890003,0.0239194698717019,0.108827252116451,0.115026750583868,0.0480976691953455,0.116406761572192,0.0370676816125323,0.0206273110712214,0.134632727190436,0.0188131860947227,0.0412448266622009,0.0802755275889476,0.00862620862257761,0.0304615951623524
"2015-06-25",0.0702122348431849,0.0470744458871037,0.098464299234469,0.0214412531610977,0.105681460867913,0.111426908261112,0.0587697236617797,0.112282500089154,0.0382253969830413,0.0245324229091471,0.129244363862286,0.0208391873514662,0.042296676852295,0.0790719686201296,0.00940599091744394,0.0310311664983762
"2015-07-02",0.0748453798471322,0.0482794872206828,0.100784081366234,0.0228895049750665,0.10190420655605,0.111894354888353,0.0572987334463667,0.111366217957953,0.033372858356072,0.0244441611863173,0.132865226504505,0.0206767575306556,0.0449094001449708,0.0816395553564335,0.00749809305521433,0.0253319816079932
"2015-07-09",0.0742899868778645,0.0483150555180494,0.0970687210266258,0.022448401773879,0.100988762833328,0.11367116652577,0.0565846719952942,0.104357030015413,0.0389839562930588,0.0261841442586776,0.130661912940727,0.0222122552497271,0.0448942177667053,0.0824953943243391,0.00778069387928328,0.029063628721258
"2015-07-16",0.0826578226414828,0.0538160381244176,0.0976223465847394,0.02317580338772,0.0974571607369757,0.116662625297466,0.066443014256384,0.106160708983312,0.0359550279466236,0.0239348877949119,0.12212939722035,0.0205427778436095,0.0410669933942188,0.074004001191711,0.00869365635886584,0.0296777382372107
"2015-07-23",0.0756951070728465,0.05321046367485,0.0905507823337701,0.0222446816289272,0.0966228616415056,0.11847879848819,0.0690974041771469,0.108269329336605,0.0349094419849515,0.0259185455229584,0.123476348724596,0.0224707612831382,0.0437007964229839,0.0788872817831539,0.00833608865945167,0.0281313072649248
"2015-07-30",0.0783978582679141,0.0523778884423558,0.0889575896823905,0.02380281121696,0.0942788731051541,0.117075856537665,0.0639690651948939,0.107378529180011,0.041465551657253,0.0301345645066632,0.123953425320776,0.0244580669450158,0.0438963849580703,0.0744031034182311,0.00833936391157269,0.0271110676550736
"2015-08-06",0.0708023329105946,0.0585764517443878,0.0822814907728671,0.0254488674706872,0.09389467758215,0.114512316222831,0.0676959136008373,0.100042569880216,0.0461766935062762,0.0306640663568541,0.125778364897442,0.025003113347215,0.0469303772513907,0.0740750310529965,0.009162780401733,0.0289549530015213
"2015-08-13",0.0763164190782347,0.0584006765897551,0.0836431905686204,0.0212687167212132,0.0903718659244364,0.11307264189028,0.0744682849711535,0.101707741375275,0.0469414531098164,0.0318175835730713,0.116696325810083,0.0263964584314032,0.0477763360408262,0.0742805342992913,0.00949000266887696,0.0273517689476628
"2015-08-20",0.0729699318986362,0.0703740978900692,0.0796110891300663,0.0209075931611956,0.0902365131442229,0.118153183936329,0.0754002780799335,0.0898987125932033,0.046865356564167,0.03302521747317,0.120400840006713,0.0251524620601672,0.0461966339452701,0.0700399246930109,0.01233466319174,0.0284335022321062
"2015-08-27",0.0747269126382948,0.0728973607275257,0.0778014776066678,0.0225641428647334,0.0891303845632887,0.111267733038991,0.0871631791890712,0.0870064972699969,0.0502956107038554,0.0338747514540445,0.110746008919302,0.025219401816617,0.0463972615982708,0.0680852192936992,0.01411305593569,0.0287110023799512
"2015-09-03",0.0801266529644332,0.0762080273906948,0.0763824747807982,0.0211940923422709,0.0845207555740804,0.118526625081659,0.0909387455071669,0.0823066901333082,0.0482339344913411,0.0297969639820082,0.110462256516885,0.0228950605417996,0.0427017804461704,0.0693575121743449,0.0157296717241821,0.0306187563488572
"2015-09-10",0.0873128913446708,0.0792935873249381,0.0801616822557724,0.0176917623972406,0.0856332882021364,0.118555900816106,0.096199700968758,0.0758334096556955,0.0542010875749258,0.0298962866933686,0.107496521079945,0.0222345111495094,0.036506674777595,0.0605851866271185,0.0171084737590969,0.0312890353731233
"2015-09-17",0.0899109378310929,0.0865603874377549,0.0759232591593006,0.021374509345371,0.0823875956532843,0.115294551551626,0.0969323109055353,0.0711793042058791,0.0582743957334502,0.0300611316637349,0.106212953399564,0.0221755631346367,0.034778494872572,0.0601180061433438,0.0182568061794691,0.0305597927833853
