"Indonesia","Singapore","Japan","Vietnam","China","Luxembourg","Austria","Iran","Iraq","Bahrain","Oman","Qatar","United.Arab.Emirates","Saudi.Arabia","Turkey","South.Africa","Malaysia","India","Israel","US","Canada","Brazil","Bosnia.and.Herzegovina","Albania","Montenegro","Slovakia","Slovenia","Algeria","Croatia","Cyprus","Egypt","France","Greece","Italy","Jordan","Lebanon","Libya","Malta","Monaco","Morocco","North.Macedonia","Portugal","Serbia","Spain","Tunisia","West.Bank.and.Gaza","Kosovo","Belarus","Belgium","Bulgaria","Czechia","Denmark","Estonia","Finland","Germany","Hungary","Iceland","Ireland","Latvia","Lithuania","Netherlands","Norway","Poland","Romania","Russia","Sweden","Switzerland","Ukraine","United.Kingdom","ALLOFTHEM"
76.2366802025936,77.9755812234123,60.0337527407049,23.0194478889193,18.7748389992558,49.7235315418784,75.1424607519739,93.9335009948479,46.429482537682,68.6747672758604,56.8881076445119,29.0554407279316,28.0561907337794,33.1212113500366,35.6251610415435,9.0941904235221,31.8612754613633,36.2410385412441,49.6502347212671,27.3624750146974,19.9760235635276,65.8768367653709,37.351794481537,31.6263228441953,22.5942178722656,104.26699508942,74.8658833733804,90.6529912052982,45.2970315593159,20.6075010933542,82.7427567926454,39.0304724991311,21.0056710544795,30.1025665446153,90.2612751115903,32.385920324789,98.0374289652992,14.8291835230643,37.9677761877374,32.025925001741,37.6295011396204,48.8343362678018,41.1738316813524,29.2015746043077,43.647673082546,91.5000771671559,52.2643473646322,76.7938698568195,78.4182633745391,55.3412173490073,91.0578250042336,80.6001657882356,83.1092368871005,25.4725828790359,81.3640268907709,83.7443631098533,32.5692427170114,19.3423423469957,82.206591811419,81.9006279290682,79.7060682178756,80.2761030589067,92.9459189848918,75.7953067749726,100.795333983029,68.5289934239658,50.8732770604945,96.3273258731149,17.3567470674511,39.9070708266107
74.1918138215685,74.3466990806414,57.6307968311754,23.1888129662103,18.5863198192176,54.2212168912439,73.0741703697666,98.190402670858,47.4947268439569,61.6364558117,66.8573482061681,29.1758965433094,27.8916708394576,33.1736284375566,34.3400671954365,9.07896769338737,31.0284772438287,36.5627048280359,54.8769122076582,27.5971716211573,19.9363022933185,63.7338690753716,39.496533330338,32.5706830563461,22.5405237626801,96.1775492019895,75.4649509058676,88.5243089934897,44.4674614738968,20.479539747106,82.6439495596404,38.7167665854313,20.796935251099,30.0328749440948,85.6912148492901,31.5021781628782,90.0995778770239,14.8099268863497,38.7777703712635,32.2268761856821,37.2536458478648,49.2918344231066,40.8288770546407,29.044512601567,42.2878185895124,102.178118008747,58.7567699226419,73.828987673255,77.4376160223894,56.8330182535605,85.841531064678,79.027855936989,83.0497639326644,25.7981891583772,89.0554469676476,80.9319883871255,32.9687799157974,19.3832478231231,79.6084604041993,80.3074176368492,75.7781311630723,81.3178327109594,97.6139583223397,69.8895096348948,97.6802855430983,70.1402349982968,46.7707423047481,90.0140882387948,17.2833036006998,40.1899707869859
74.1007925005585,75.5155495192196,55.8844386947401,23.2253641131538,18.3972932015132,50.4476765659411,68.6833824486466,92.1544965069251,46.711424579242,56.662926619525,71.1120375811497,29.3177853583909,27.6302894392516,33.2101320644862,33.6787787137448,9.06740943243021,26.5335505675239,36.9982843133707,60.5530902857852,27.5418284879102,19.8738389853131,60.9313850132817,39.2816527201736,32.7371300394521,22.492816048742,91.6755826976424,74.1919759380958,88.514885877914,42.6433348114764,20.3670251666734,79.2973372978774,38.3079800494622,20.5908114786498,29.9876544840696,90.2867145663393,30.687975302387,96.8825161478901,14.788519965801,38.199950984123,32.3948176888332,36.6449421749532,46.7112411286171,39.9527885377691,29.357554599586,43.6006836870201,89.848189636345,59.1127261715891,67.1137783982968,77.3308954184525,56.3482869901782,93.7297073736762,76.6885289045951,80.2848328322175,25.916981479192,79.8224277951642,77.5096064945969,31.4194259040787,19.4071535289407,77.0195486384685,74.4818517091403,69.3617611893408,79.7747784613956,91.3019085759939,69.7535027007374,95.4231034598088,65.2035775301541,46.9863065782429,85.5255317967491,17.1983958528957,39.1929920558788
72.2179874959641,74.750924585728,53.08865419232,23.4011537147942,18.2286357316836,47.8236673200919,66.3585202049077,85.3226462018826,46.668418952872,52.9529092188431,59.3499767313447,29.4481763066267,27.4575233883902,33.3177224366251,33.2540431998248,9.04523947625107,23.1469549004159,37.4410518384186,60.0855862822351,27.6212140044595,19.8142253224946,60.1761027954463,39.4005271448202,33.2377038769726,22.4509082680195,81.8328623608174,70.1155465029622,87.2560572276563,43.2778362691758,20.2853835379725,75.1428671089105,37.5845992082821,20.4112553756961,29.8167291928523,95.9748269372658,29.9841584864294,86.444042666397,14.7612172389809,41.7992611611915,32.5602340098251,36.1034360204873,43.8065867110052,37.9431434452457,28.3063990684811,44.0568916069183,91.5239836029438,57.9193832194167,62.9946871432181,73.0705407970046,56.1105951990732,82.434967370702,71.6317934797313,73.8731272758861,26.0770470371198,79.7503538370759,79.3146336213036,30.9043198103944,19.4572168531221,77.9359910632876,72.8183080361319,69.280591182506,75.1181828081964,86.8475392663843,62.8900064979203,91.4693696879507,62.3514786093057,44.1526342127254,97.6650132501793,17.1072842948396,38.5487926945323
72.4102618724237,73.241741226956,52.3221452429091,23.8455680571466,18.2029567455709,43.9571974031175,65.8371556107941,81.8847054296144,46.5822785615463,50.2371642365873,59.840373727954,29.5915290672026,27.0587346951229,33.5831302762358,32.8428842125562,9.02252400626277,20.8924033196787,37.9270684963396,59.8949449421273,27.7663511457299,19.828847422606,57.2071337296375,39.7696219001159,33.4894512044059,22.4038808443611,71.7699353096622,67.9393541974115,86.5947537028345,43.7909189135444,20.2398032878246,71.4025083907259,36.9833124409318,20.2464110357059,29.8215018809617,82.3616502954161,29.6944952003026,79.1983328465979,14.7799443759272,45.4354527662923,32.7972842844402,36.2772563911296,42.4438452190443,39.8815644500764,28.0808459124309,46.6601365786839,85.9899460581116,62.8988174753089,32.7864249126241,71.3853940638983,54.9985735431467,78.1790603125617,65.8385044155863,78.5387204610006,26.3754268494272,72.6742735277527,74.7323738357826,29.7236770679124,19.5264366489907,77.9870441439666,69.314774808945,71.4098010655358,78.446265355457,79.8131070649366,63.3979089679892,78.5973728596654,54.6825674491233,40.8153250568202,90.3411780097657,17.0231836856845,38.0226267091813
