"Alberta","British.Columbia","Manitoba","New.Brunswick","Newfoundland.and.Labrador","Northwest.Territories","Nova.Scotia","Nunavut","Ontario","Prince.Edward.Island","Quebec","Saskatchewan","Yukon","CANADA"
10.6545639338053,32.2982863157585,13.2931882910771,51.2874545136396,10.286079033658,3.46504881068056,7.82499935197645,7.33907949252774,67.4350123810504,33.3272314514876,74.007946439989,4.23504255995354,64.2739873694202,73.9477642898463
11.5763682703597,30.6327156548007,12.4936383714259,22.2090577228241,9.88532175639903,3.46137395011415,7.58047979393947,4.81044065351949,71.7257352993535,36.0258442622382,76.6171750106715,4.24215971753846,60.6294673849195,71.6355374154322
11.5013457108923,26.6139350666743,11.4007369075808,16.4178542420529,9.40706440270844,3.45820644210378,7.29655772654254,3.63484613299687,66.7465978130726,38.5421371574585,73.2521226382714,4.25068669989151,45.3772872674002,70.7358325899523
12.7061707513719,21.0674893313972,10.1356363194806,14.8258097808031,8.87440146909016,3.45094344996966,6.97980513815795,8.65436660085879,64.6841360072706,39.6694092769663,66.8100028866449,4.25906916707245,32.1155182037778,59.9318013070458
13.0641511189856,15.7965249808869,8.87117761767927,15.1208783618066,9.08248898592581,3.45054991013654,7.04017250438255,3.89073544003698,50.4773390927949,35.6754006328344,37.6082834941562,4.27093732290773,26.3318844258843,42.2727710412628
